zeo,osda,Si/Al_prec,Al/P_prec,Si/Ge_prec,Si/B_prec,Na/T_prec,K/T_prec,OH/T_prec,F/T_prec,H2O/T_prec,sda1/T_prec,cryst_temp_prec,cryst_time_prec
ASV,CC[P+](CC)(c1ccccc1)c1ccccc1,0.8333333333333334,0.9866666666666667,0.013333333333333334,0.8,0.9666666666666667,1.0,0.02666666666666667,0.48,0.5133333333333333,0.13333333333333333,0.21333333333333335,0.006666666666666667
RWY,NCCN(CCN)CCN,0.5066666666666667,0.76,0.58,0.52,0.9533333333333334,0.92,0.9666666666666667,0.7466666666666667,0.14666666666666667,0.47333333333333333,0.0,0.06666666666666667
MFI,CCCCC[N+]12CCC(CC1)CC2,0.5533333333333333,0.4266666666666667,0.88,0.0,0.6866666666666666,0.8733333333333333,0.7466666666666667,0.78,0.0,0.06666666666666667,0.17333333333333334,0.07333333333333333
NON,C[N+](C)(C)C1CCCC1,0.44666666666666666,0.42,0.9933333333333333,1.0,0.7133333333333334,0.8933333333333333,0.42,0.8266666666666667,0.0,0.24,0.41333333333333333,0.21333333333333335
MOR,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.05333333333333334,0.8,0.8733333333333333,0.94,0.006666666666666667,0.8333333333333334,0.14,0.8133333333333334,0.3933333333333333,0.5933333333333334,0.28,0.32
MOR,C1CCC[N+]2(CC1)CCCCC2,0.02,0.38666666666666666,0.88,0.92,0.14,0.9133333333333333,0.24,0.7133333333333334,0.14,0.25333333333333335,0.4,0.24
ANA,C[N+](C)(C)CCCC[N+](C)(C)C,0.22,0.7533333333333333,0.9,0.9666666666666667,0.7133333333333334,0.7866666666666666,0.24,0.8066666666666666,0.49333333333333335,0.4666666666666667,0.41333333333333333,0.29333333333333333
NON,CC1CC[N+](C)(C)CC1,0.4,0.4266666666666667,0.9333333333333333,0.94,0.6733333333333333,0.8666666666666667,0.38,0.14,0.29333333333333333,0.28,0.26666666666666666,0.02
LEV,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.11333333333333333,0.6133333333333333,0.78,0.8866666666666667,0.04,0.9266666666666666,0.7133333333333334,0.1,0.6,0.32666666666666666,0.5,0.0
ANA,CCCC[N+](CCCC)(CCCC)CCCC,0.1,0.4266666666666667,0.78,0.7466666666666667,0.13333333333333333,0.92,0.0,0.9333333333333333,0.5666666666666667,0.35333333333333333,0.02,0.24666666666666667
TON,CCC(N)CCCN,0.0,0.5533333333333333,0.5066666666666667,0.5133333333333333,0.006666666666666667,0.9466666666666667,0.8933333333333333,0.8266666666666667,0.06666666666666667,0.15333333333333332,0.0,0.13333333333333333
MOR,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.02666666666666667,0.84,0.8866666666666667,0.96,0.02,0.8066666666666666,0.11333333333333333,0.8333333333333334,0.5066666666666667,0.6066666666666667,0.3466666666666667,0.37333333333333335
LEV,CC1CCCCC1N,0.28,0.04,0.28,0.28,0.68,1.0,0.7666666666666667,0.8533333333333334,0.09333333333333334,0.19333333333333333,0.0,0.08666666666666667
MFI,C1CCNCC1,0.01,0.69,0.93,0.93,0.56,0.0,0.07,0.89,0.18,0.14,0.04,0.05
MTT,CC(C)CNCCCCCCCNCC(C)C,0.34,0.94,0.76,0.78,0.55,0.0,0.78,0.89,0.52,0.38,0.09,0.0
MFI,CCCCO,0.28,0.38,0.85,0.81,0.48,1.0,0.6,0.89,0.0,0.0,0.45,0.04
MFI,CC(C)N(C(C)C)C(C)C,0.72,0.42,0.95,0.96,0.1,1.0,0.05,0.83,0.19,0.08,0.37,0.03
MEL,NCCCCCCCN,0.01,0.64,0.8,0.82,0.0,0.86,0.84,0.97,0.38,0.25,0.24,0.03
MTT,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.0,0.72,0.93,0.96,0.51,0.83,0.08,0.76,0.54,0.37,0.45,0.15
IWV,Cc1c(C)[n+](CCCCCC[n+]2c(C)c(C)n(C)c2C)c(C)n1C,0.13,0.47,0.96,0.97,0.99,0.92,0.85,0.82,0.41,0.48,0.18,0.06
MEL,CCCC[N+]1(C)CC[N+](CCC)(CCC)CC1,0.0,0.65,0.97,0.97,0.1,0.9,0.16,0.78,0.52,0.22,0.0,0.0
MEL,CCCCCCCCN,0.27,0.59,0.78,0.8,0.09,0.83,0.02,0.93,0.25,0.02,0.17,0.08
MFI,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,0.39,0.34,0.96,1.0,0.63,0.84,0.37,0.91,0.38,0.75,0.47,0.23
MOR,C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1,0.07,0.62,0.89,0.95,0.71,0.84,0.16,0.78,0.3,0.61,0.46,0.17
MTW,CC1CC(C)C[N+](C)(C)C1,0.36,0.42,0.89,0.92,0.53,1.0,0.66,0.17,0.16,0.05,0.3,0.02
MRE,C[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)C,0.55,0.32,0.93,0.93,0.6,0.89,0.2,0.8,0.41,0.35,0.23,0.02
MTW,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1ccc([N+](C)(C)CCCCCC[N+](C)(C)Cc2ccc([N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCCCCCC)cc2)cc1,0.0,1.0,0.97,0.93,0.15,1.0,0.13,1.0,0.0,1.0,0.14,0.07
MOR,CCC[N+](C)(C)CCC,0.13,0.55,0.76,0.81,0.75,0.84,0.12,0.84,0.52,0.12,0.14,0.15
MOR,CC(C)CN(CCCCCN(CC(C)C)CC(C)C)CC(C)C,0.05,0.67,0.9,0.92,0.15,0.77,0.05,0.92,0.55,0.61,0.53,0.66
FAU,C1CCC2(C1)CCC[NH2+]2,0.91,0.82,0.94,0.94,0.01,0.94,0.02,0.9,0.11,0.09,0.17,0.03
IRR,Cc1ccc(Cn2cc[n+](C)c2)cc1,0.67,0.63,0.0,1.0,1.0,1.0,1.0,0.45,0.5,0.06,0.0,0.11
CON,CC[N+]1(CC)CCCC(C)(C)C1,0.74,0.74,0.91,0.97,0.91,1.0,0.63,0.13,0.56,0.18,0.15,0.01
PHI,C[N+](C)(C)CCO,0.14,0.83,0.82,0.85,0.02,0.86,0.13,0.89,0.34,0.12,0.38,0.1
AST,C[N+](C)(C)C,0.44,0.31,1.0,1.0,0.72,0.86,0.2,0.97,0.01,0.01,0.0,0.03
STF,CC[N+]1(CC)C[C@H](C)CC[C@@H]1C,0.72,0.71,0.96,0.99,0.87,0.95,0.69,0.95,0.28,0.14,0.24,0.24
IFU,c1ccc2c(c1)C[N+](C1CCCCC1)(C1CCCCC1)C2,0.63,0.74,0.0,0.73,0.98,1.0,1.0,0.17,0.0,0.06,0.13,0.05
SAV,CN1CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)CC1,0.26,0.06,0.27,0.26,0.58,1.0,0.84,1.0,0.26,0.26,0.02,0.16
MRE,CCCCCCCCC[N+](C)(C)C,0.49,0.34,0.69,0.85,0.74,0.0,0.12,0.7,0.39,0.39,0.01,0.15
AWW,C1N2CN3CN1CN(C2)C3,0.23,0.0,0.1,0.1,0.91,0.96,0.71,0.85,0.19,0.05,0.0,0.04
SFH,C[N+](C)(C)CC1(c2ccc(F)cc2)CCCC1,0.8,0.8,0.77,0.07,1.0,0.99,0.76,0.62,0.18,0.26,0.46,0.25
BEA,C(CCC[N+]12CCN(CC1)CC2)CC[N+]12CCN(CC1)CC2,0.38,0.34,0.94,0.99,0.67,0.91,0.44,0.16,0.68,0.31,0.32,0.0
BEA,C(CC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.42,0.4,0.86,0.99,0.68,0.9,0.29,0.8,0.89,0.29,0.33,0.01
BEA,C1CC[N+]2(CC1)CCCC2,0.45,0.47,0.91,0.97,0.76,0.97,0.48,0.24,0.39,0.41,0.2,0.01
BEA,CC(C)Cn1cc[n+](CC(C)C)c1,0.43,0.98,0.76,0.94,0.88,0.9,0.01,0.61,0.39,0.32,0.35,0.14
BEA,C[N+]1(CC2CCCCC2)CCC(CCCC2CC[N+](C)(CC3CCCCC3)CC2)CC1,0.68,0.68,0.95,1.0,0.72,1.0,0.35,0.91,0.33,0.41,0.36,0.01
BEA,c1ccc(C[N+]23CCN(CC2)CC3)cc1,0.0,0.37,0.81,0.94,0.09,0.95,0.0,0.57,0.18,0.02,0.37,0.12
SFW,CC[N+]1(C2CC(C)CC(C)(C)C2)CCCC1,0.21,0.34,0.86,0.92,0.0,0.86,0.29,0.74,0.15,0.35,0.01,0.02
CHA,C1CCCNCC1,0.68,0.03,0.8,0.79,0.84,1.0,0.79,0.8,0.04,0.0,0.2,0.21
BEC,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.8,0.77,0.01,0.92,1.0,1.0,0.77,0.56,0.94,0.63,0.43,0.23
BPH,CC[N+](C)(C)C,0.23,0.84,0.94,0.94,0.62,0.91,0.37,1.0,0.37,0.07,0.38,0.0
IFR,C1CC[N+]23CCCCC2(C1)CCCC3,0.01,0.33,0.93,0.98,0.99,0.98,0.07,0.8,0.0,0.09,0.15,0.14
FER,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.17,0.51,0.8,0.86,0.9,0.91,0.71,0.09,0.62,0.27,0.0,0.09
FER,C[N+](C)(C)CCC[N+](C)(C)C,0.4,0.67,0.9,0.94,0.11,0.85,0.25,0.74,0.37,0.2,0.19,0.31
FER,CCCCCCCCCCCCCCCC[N+](C)(C)C,0.08,0.95,0.86,0.88,0.05,0.82,0.27,0.98,0.39,0.52,0.27,0.13
MTW,c1c[n+]2cn1CCCCCCn1cc[n+](c1)CCCCCC2,0.0,0.63,0.78,0.84,0.0,1.0,1.0,0.89,0.0,0.18,0.11,0.5
FAU,C[N+]1(C)CCCCC1,0.01,0.75,0.96,0.97,0.54,0.92,0.41,0.96,0.26,0.33,0.31,0.01
FAU,C[N+](C)(CCO)CCO,0.69,0.95,0.88,0.91,0.51,0.92,0.48,0.91,0.3,0.17,0.1,0.28
AFI,C1COCCOCCOCCOCCOCCO1,0.39,0.31,0.4,0.38,0.69,0.0,0.76,0.02,0.17,0.54,0.35,0.02
ERI,CC[N+](C)(C)CCCC[N+](C)(C)CC,0.77,0.97,0.95,0.95,0.58,0.73,0.15,0.96,0.0,0.03,0.06,0.24
AFI,C[N+](C)(Cc1ccccc1F)Cc1ccccc1F,0.18,0.08,0.96,1.0,0.75,0.92,0.57,0.8,0.48,0.51,0.14,0.02
NON,C1CCC2NCCC2C1,0.34,0.42,0.36,0.34,0.73,0.97,0.76,0.97,0.08,0.37,0.01,0.0
NON,CC1CCC[N+](C)(C)C1,0.5,0.52,0.94,0.96,0.66,0.9,0.49,0.13,0.43,0.17,0.13,0.02
BPH,CC[N+](CC)(CC)Cc1cc(C[N+](CC)(CC)CC)cc(C[N+](CC)(CC)CC)c1,0.1,0.0,0.11,0.1,0.73,1.0,0.37,0.92,0.08,0.19,0.02,0.13
AFI,C[N+](CCO)(CCO)CCO,0.46,0.0,0.24,0.23,0.74,0.77,0.65,0.95,0.35,0.19,0.2,0.08
TUN,BrCCCCBr,0.09,0.54,0.94,0.99,0.74,0.77,0.73,0.82,0.05,0.1,0.19,0.0
NON,NCCCCCCN,0.33,0.43,0.66,0.68,0.78,0.01,0.18,0.77,0.01,0.07,0.12,0.13
AFI,ClCCN1CCC(C2CCN(CCCl)CC2)CC1,0.13,0.04,0.98,1.0,0.68,0.9,0.68,0.76,0.51,0.58,0.12,0.11
STO,CCC1CCCC[N+]12CCCCC2,0.86,0.86,0.86,0.98,0.04,1.0,0.0,0.6,0.06,0.06,0.16,0.0
SSY,CC[N+]1(C2CC(C)CC(C)(C)C2)CCCC1,0.8,0.8,0.76,0.0,0.06,0.88,0.08,0.72,0.22,0.16,0.22,0.02
VFI,C1=Cc2nc1c(-c1ccncc1)c1ccc([nH]1)c(-c1ccncc1)c1nc(c(-c3ccncc3)c3ccc([nH]3)c2-c2ccncc2)C=C1,1.0,0.0,0.06,0.06,0.06,0.96,0.08,1.0,0.16,0.96,0.12,0.3
MRE,C[N+](C)(C)CCC[N+](C)(C)CCC[N+](C)(C)C,0.66,0.52,0.84,0.94,0.64,0.0,0.04,0.78,0.16,0.48,0.2,0.0
MTN,CCCCCCCCCC[N+](C)(C)C,0.2,0.34,0.8,0.86,0.06,0.8,0.1,0.82,0.34,0.06,0.18,0.02
STF,CCCNCCC,0.14,0.1,0.42,0.46,0.98,0.92,0.96,0.0,0.04,0.0,0.16,0.0
UOS,CC[NH+]1C=CN(C)C1,0.72,0.88,0.06,0.84,0.94,1.0,0.82,0.06,0.32,0.08,0.24,0.12
VET,CC1CCOC2(CC[N+](C)(C)CC2)O1,0.72,0.66,0.72,0.88,0.98,1.0,0.12,0.5,0.1,0.36,0.0,0.12
STO,C[N+](C)(C)C12CCCC1CCC2,0.74,0.74,0.96,1.0,0.04,1.0,0.1,0.78,0.24,0.16,0.0,0.0
STW,CC(C)NC(C)C,0.66,0.68,0.0,0.84,0.92,1.0,1.0,0.06,0.34,0.24,0.0,0.1
TON,CCn1cc[n+](C)c1,0.46,0.44,0.0,0.74,0.86,0.96,0.78,0.62,0.06,0.2,0.52,0.0
RTH,CCCNCCC,0.0,0.02,0.48,0.0,0.0,0.96,1.0,0.86,0.0,0.14,0.28,0.16
SOD,OCCO,0.3,0.46,0.78,0.78,0.04,0.82,0.18,0.86,0.22,0.02,0.1,0.02
PHI,NC1CCC(N)CC1,0.26,0.0,0.24,0.28,0.72,1.0,0.76,0.88,0.14,0.3,0.26,0.16
MTW,Cc1n(Cc2ccc(F)cc2)cc[n+]1C,0.66,0.68,0.8,0.94,0.9,0.98,0.7,0.4,0.58,0.42,0.04,0.1
MWW,C[N+](C)(C)C1[C@H]2CC[C@@H]1[C@@H]1CCC[C@H]21,0.62,0.58,1.0,0.0,0.86,0.92,0.58,0.1,0.3,0.18,0.04,0.0
NES,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.0,0.68,0.96,0.94,0.66,0.84,0.36,0.06,0.38,0.24,0.1,0.04
NES,CC[N+]1(CC)CCCC(C)(C)C1,0.68,0.74,0.86,0.94,0.86,0.94,0.6,0.2,0.28,0.14,0.34,0.0
NON,CC[N+](C)(CC)CC,0.6,0.54,0.86,0.88,0.7,0.88,0.38,0.02,0.18,0.36,0.18,0.02
MTW,CC[N+]1(C2CCCCC2)CCCC1,0.06,0.5,0.06,0.06,0.9,0.92,0.7,0.64,0.02,0.02,0.0,0.0
NON,C[N+]1(CCCCC[N+]2(C)CCCCCC2)CCCCCC1,0.0,0.44,0.0,0.0,0.78,0.86,0.0,0.76,0.12,0.0,0.18,0.28
NON,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.16,0.48,0.86,0.9,0.86,0.9,0.68,0.14,0.58,0.44,0.7,0.0
MTW,CC1C[N+]2(CCCCCCCC[N+]34CCN(CC3)C(C)C4)CCN1CC2,0.52,0.5,0.98,0.98,0.02,0.86,0.3,0.82,0.08,0.26,0.28,0.1
NSI,OSDA-free,0.68,0.08,0.0,0.0,0.44,0.8,0.08,1.0,0.02,1.0,0.0,0.04
MTW,CC1CC[N+]2(CCCC2)CC1,0.54,0.52,0.92,0.92,0.7,0.98,0.54,0.28,0.4,0.28,0.06,0.0
PUN,CC[N+](C)(C)C,0.22,0.78,0.16,0.16,0.4,0.94,0.22,1.0,0.06,0.32,0.02,0.0
SOD,C[N+]1(CCCCCC[N+]2(C)CCCC2)CCCC1,0.04,0.64,0.92,1.0,0.72,0.7,0.2,0.0,0.12,0.42,0.26,0.16
MTW,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.5,0.44,0.86,0.92,0.02,0.9,0.1,0.68,0.0,0.1,0.2,0.12
PWW,Cc1cn(C)[n+](CCCC[n+]2cc(C)cn2C)c1,0.18,0.74,0.94,0.96,0.74,0.98,0.74,0.0,0.56,0.8,0.62,0.3
RTE,NC1CC2CCC1C2,0.36,0.24,0.22,0.22,0.68,0.96,0.7,0.8,0.1,0.04,0.18,0.0
SFG,CCC[N+]1(C2CCCCCCC2)CCCC1,0.16,0.68,0.16,0.16,0.88,0.92,0.72,0.72,0.06,0.14,0.16,0.0
SFH,C[N+](C)(C)CC1(c2ccccc2)CCCC1,0.08,0.88,0.12,0.12,0.98,1.0,0.78,0.68,0.06,0.12,0.0,0.04
SFN,C[N+]1(CC2(c3ccccc3)CCCC2)CCCCCCC1,0.84,0.82,0.78,0.0,0.14,0.94,0.16,0.42,0.1,0.18,0.14,0.08
SFS,CC[N+]1(CC)C(C)CCC2CCCCC21,0.0,0.72,0.0,0.0,0.94,0.88,0.58,0.62,0.0,0.2,0.16,0.0
SFV,CC[N+]1(CC)CC(C)CC(C)C1,0.08,0.08,0.74,0.84,0.0,1.0,0.02,0.86,0.46,0.08,0.0,0.0
MTT,CCNCCN(C)C,0.0,0.76,0.6,0.6,0.8,0.0,0.08,0.9,0.14,0.18,0.14,0.0
MTT,CCCCC[N+](C)(C)C,0.34,0.4,0.82,0.86,0.68,0.0,0.0,0.8,0.24,0.3,0.12,0.12
MTT,CC(C)NCCN(C)C,0.0,0.68,0.58,0.58,0.76,0.0,0.02,0.92,0.12,0.2,0.18,0.0
MRE,CCCCCC[N+](C)(C)C,0.62,0.56,0.78,0.84,0.72,0.0,0.04,0.8,0.22,0.28,0.0,0.04
ABW,C1CNCCNC1,0.32,0.2,0.2,0.2,0.68,1.0,0.78,0.8,0.28,0.02,0.0,0.06
MRE,CC(C)n1cc[n+](CCCCCCn2cc[n+](C(C)C)c2)c1,0.0,0.58,0.98,0.98,0.08,0.92,0.2,0.72,0.08,0.34,0.14,0.16
CHA,NCCCN,0.78,0.1,0.2,0.2,0.9,1.0,0.68,1.0,0.58,0.14,0.04,0.2
CGF,C1CN2CCN1CC2,0.32,0.24,0.88,0.88,0.62,0.92,0.82,0.9,0.0,0.0,0.0,0.38
CGS,C1C[NH+]2CCC1CC2,0.42,0.36,0.04,0.04,0.64,0.88,0.32,0.92,0.34,0.0,0.24,0.04
CHA,C1CNCCNCCCNCCNC1,0.54,0.24,0.34,0.34,0.92,1.0,0.94,0.96,0.0,0.66,0.04,0.08
CHA,C1CN[C@H](CN2CCCC2)C1,0.92,0.08,0.4,0.38,0.98,1.0,0.98,1.0,0.46,0.04,0.22,0.04
CHA,CCC[N+](CCC)(CCC)CCC,0.0,0.2,0.92,0.9,0.0,0.0,0.0,1.0,0.38,0.02,0.0,0.02
CHA,CC[N+]1(C)C2CCCC1CCC2,0.0,0.32,0.98,1.0,0.94,1.0,0.92,1.0,0.44,0.48,0.06,0.0
CHA,CC[N+]1(C)CC2CC1CN(C)C2,0.12,0.24,0.86,1.0,0.98,1.0,0.98,1.0,0.18,0.12,0.0,0.0
CHA,CC[N+]1(CC)CC2CCCC1CCC2,0.04,0.4,0.8,0.96,0.0,1.0,0.06,1.0,0.04,0.2,0.12,0.04
CHA,CC[NH2+]CC,0.6,0.02,0.82,0.82,0.8,0.92,0.58,0.88,0.78,0.04,0.04,0.34
CHA,CN1CCCCC1,0.68,0.06,0.28,0.28,0.8,1.0,0.78,0.94,0.02,0.0,0.24,0.18
CHA,Cc1ncc[nH]1,1.0,0.28,0.4,0.4,0.94,1.0,0.92,0.0,0.18,0.0,0.22,0.08
CTH,Cc1ccccc1C[n+]1ccn(C)c1C,0.56,0.52,0.0,1.0,0.88,0.9,0.64,0.14,0.44,0.42,0.42,0.0
BEA,CN(C)CCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCN(C)C)cc1,0.06,0.66,0.98,0.98,0.12,0.94,0.32,0.92,0.0,0.3,0.7,0.18
DOH,C[N+]12CCC(CC1)CC2,0.38,0.42,0.96,0.0,0.7,0.88,0.44,1.0,0.14,0.08,0.0,0.06
DOH,NCC1CCCO1,0.32,0.32,0.28,0.28,0.76,1.0,0.78,0.98,0.06,0.04,0.0,0.12
BEC,c1ccc2c(c1)C[N+]1(CCCCC1)C2,0.02,0.2,0.62,0.68,0.98,1.0,0.94,0.38,0.82,0.88,0.84,0.62
BEA,CC1C[N+]2(CCCC[N+]34CCN(CC3C)C(C)C4)CCN1CC2C,0.64,0.5,0.94,1.0,0.82,0.9,0.34,0.04,0.2,0.34,0.52,0.0
MOR,N,0.0,0.7,0.82,0.82,0.0,0.0,0.2,1.0,0.42,0.72,0.02,0.14
ANA,CCN(CC)CC,0.0,0.32,0.46,0.46,0.0,1.0,0.0,0.96,0.1,0.0,0.24,0.08
AEI,CC[N+]1(CC)C(C)CCCC1C,0.0,0.42,0.96,0.96,0.86,0.9,0.54,0.0,0.62,0.02,0.36,0.1
AFI,CC(C)CNCC(C)C,0.76,0.0,0.38,0.38,0.9,0.94,0.92,0.96,0.0,0.4,0.02,0.0
AFI,CC[N+]1(C)CC2CC3CC(C2)CC1C3,0.0,0.24,0.94,0.94,0.94,0.9,0.6,0.72,0.14,0.32,0.16,0.02
AFI,CN(C)C(=N)N(C)C,0.18,0.0,0.18,0.18,0.72,1.0,0.86,0.8,0.18,0.06,0.34,0.0
AFI,Cc1n(C)cc[n+]1Cc1ccccc1,0.1,0.0,0.1,0.1,0.86,0.96,0.66,0.64,0.54,0.0,0.14,0.04
AFI,Cn1cc[n+](Cc2ccccc2)c1,0.08,0.02,0.08,0.08,0.94,0.92,0.74,0.02,0.48,0.0,0.5,0.06
AFN,C[N+](C)(C)C,0.44,0.0,0.02,0.02,0.64,0.9,0.2,1.0,0.22,0.42,0.28,0.14
AFX,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.04,0.16,0.0,0.0,0.64,0.92,0.46,0.78,0.0,0.26,0.0,0.08
AFX,C[N+]1(CCCC[N+]2(C)CCCCC2)CCCCC1,0.0,0.72,0.96,0.98,0.0,0.84,0.04,0.72,0.22,0.16,0.26,0.0
AFX,NCCCOCCOCCOCCCN,0.98,0.1,0.2,0.2,0.48,1.0,0.52,1.0,0.04,0.04,0.02,0.06
AHT,CCCCCNCCCCC,0.66,0.1,0.42,0.42,0.7,0.96,0.6,1.0,0.4,0.42,0.0,0.02
ANA,CC[N+](C)(C)C1CCCCC1,0.0,0.48,0.88,0.94,0.78,0.84,0.5,0.82,0.28,0.0,0.28,0.02
BEA,CC1C[N+]2(CCCC[N+]34CCN(CC3)C(C)C4)CCN1CC2,0.5,0.48,0.9,1.0,0.84,0.9,0.4,0.02,0.52,0.28,0.36,0.0
ANA,CC[N+](CC)(CC)CCCCCCCCCC[N+](CC)(CC)CC,0.14,0.94,1.0,1.0,0.0,0.82,0.16,1.0,0.4,0.58,0.72,0.68
ANA,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.06,0.74,0.9,0.96,0.0,0.84,0.28,0.88,0.1,0.18,0.38,0.34
APC,Fc1ccccc1CN1CCCC1,0.98,0.24,0.38,0.42,0.98,1.0,1.0,1.0,0.42,0.48,0.0,0.0
AST,C1=C(c2ccncc2)NN(c2ccncc2)N=C1c1ccncc1,0.46,0.52,0.02,0.84,0.86,0.96,0.84,0.24,0.28,0.16,0.18,0.04
AST,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.06,0.5,0.08,0.08,0.72,0.86,0.0,0.76,0.08,0.06,0.36,0.04
AST,C[N+]1(Cc2ccc(F)cc2)CCCC1,0.48,0.48,0.86,0.96,0.82,0.84,0.58,0.2,0.52,0.42,0.68,0.04
AWO,CCCNCCC,0.86,0.08,0.72,0.68,0.92,1.0,1.0,0.94,0.46,0.0,0.06,0.16
AWO,C[N+](C)(C)CCCN,0.26,0.6,0.16,0.16,0.88,1.0,0.84,0.64,0.1,0.0,0.16,0.04
AWO,NCCN,0.58,0.38,0.44,0.44,0.86,1.0,0.94,0.9,0.42,0.0,0.24,0.24
AWW,C1CCCNCC1,0.26,0.0,0.26,0.24,0.64,0.94,0.8,0.8,0.06,0.02,0.0,0.08
BEA,CC1C[N+]2(CCCCCCCC[N+]34CCN(CC3)C(C)C4)CCN1CC2,0.64,0.62,0.92,1.0,0.8,0.92,0.52,0.18,0.24,0.46,0.56,0.02
MEL,CCC[N+](CCC)(CCC)CCCCCC[N+](CCC)(CCC)CCC,0.3,0.32,0.96,0.96,0.5,0.94,0.14,0.92,0.04,0.4,0.0,0.0
ITW,Cc1cn(C)c[n+]1C,0.58,0.6,0.78,0.9,0.94,1.0,0.76,0.02,0.68,0.02,0.2,0.22
LEV,CN1CCCCC1,0.52,0.0,0.3,0.32,0.54,1.0,0.64,0.92,0.0,0.06,0.12,0.14
LOS,CCCC[N+](CCCC)(CCCC)CCCC,0.2,0.42,0.88,0.88,0.06,0.98,0.0,0.94,0.02,0.0,0.02,0.0
LTA,C1CN2CCC1CC2,0.22,0.36,0.1,0.12,0.78,0.82,0.68,0.02,0.46,0.0,0.28,0.08
LTA,C1COCCN1,0.66,0.12,0.2,0.2,0.62,0.92,0.64,0.0,0.2,0.06,0.12,0.14
LTA,CCCCN1C=CN(CC)C1C(=O)[O-],0.78,0.24,0.62,0.58,0.9,1.0,0.94,0.0,0.82,0.04,0.06,0.12
LTA,CCCC[n+]1ccccc1,0.2,0.02,0.22,0.18,0.86,0.92,0.88,0.02,0.18,0.0,0.12,0.2
LTL,CCNCC,0.04,0.28,0.5,0.5,1.0,0.0,0.0,0.78,0.44,0.02,0.24,0.08
MAZ,C[N+](C)(C)CCC[N+](C)(C)C,0.12,0.88,0.86,0.94,0.04,0.86,0.38,0.86,0.08,0.28,0.14,0.22
MEL,CC1CC(C)C[N+](C)(C)C1,0.3,0.42,0.86,0.88,0.6,1.0,0.72,0.02,0.12,0.32,0.5,0.0
MEL,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCN(C)C,0.0,0.92,0.96,0.96,0.34,1.0,0.02,0.98,0.28,0.44,0.3,0.04
MEL,NCCCCCCCCCN,0.0,0.76,0.6,0.72,0.14,0.9,0.88,0.94,0.34,0.38,0.02,0.0
MER,CC(C)(C)CC(C)(C)N,0.5,0.52,0.3,0.3,0.72,0.94,0.64,0.84,0.12,0.0,0.16,0.18
MFI,CC(C)NCCCCCNC(C)C,0.02,0.6,0.9,0.96,0.58,0.02,0.04,0.8,0.34,0.1,0.52,0.0
MFI,CC(C)NCCN,0.02,0.26,0.7,0.78,0.74,0.0,0.0,0.72,0.38,0.06,0.38,0.0
MFI,CC(C)NCCNC(C)C,0.04,0.52,0.86,0.9,0.64,0.0,0.08,0.86,0.18,0.08,0.22,0.0
MFI,CCCC[N+](CC)(CCCC)CCCC,0.64,0.62,0.9,0.96,0.66,0.9,0.56,0.0,0.3,0.36,0.0,0.0
MFI,CCN(CC)CCN,0.56,0.6,0.0,0.86,0.62,0.98,0.82,0.16,0.08,0.0,0.08,0.02
MFI,CC[N+](CC)(CC)CCCC[N+](CC)(CC)CC,0.14,0.78,1.0,1.0,0.32,0.0,0.0,0.98,0.46,0.2,0.1,0.5
MFI,OCC(CO)(CO)CO,0.02,0.68,0.98,0.98,0.52,0.98,0.76,0.84,0.14,0.2,0.14,0.24
MOR,C[C@H]1CCC[C@@H](C)[N+]1(C)C,0.0,0.46,0.8,0.88,0.08,1.0,0.16,0.8,0.32,0.04,0.18,0.04
MOR,C[N+]1(C)CC2CC(C1)[N+](C)(C)C2,0.1,0.66,0.96,0.98,0.84,0.94,0.54,0.86,0.8,0.52,0.04,0.02
MOR,C[N+]1(C)CCCCC1,0.2,0.7,0.94,0.96,0.06,0.88,0.02,0.9,0.32,0.32,0.0,0.06
ITW,CC1=CN(C)CN1C,0.24,0.76,0.28,0.26,0.88,0.98,0.72,0.66,0.04,0.4,0.0,0.0
