smiles,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lat_25,lat_26,lat_27,lat_28,lat_29,lat_30,lat_31,lat_32,lat_33,lat_34,lat_35,lat_36,lat_37,lat_38,lat_39,lat_40,lat_41,lat_42,lat_43,lat_44,lat_45,lat_46,lat_47,lat_48,lat_49,lat_50,lat_51,lat_52,lat_53,lat_54,lat_55,lat_56,lat_57,lat_58,lat_59,lat_60,lat_61,lat_62,lat_63,PCA 1,PCA 2,t-SNE 1,t-SNE 2,asphericity_mean_0,axes_mean_0,axes_mean_1,formal_charge,free_sasa_mean_0,mol_weight,npr1_mean_0,npr2_mean_0,num_rot_bonds_mean_0,pmi1_mean_0,pmi2_mean_0,pmi3_mean_0,spherocity_index_mean_0,volume_mean_0
CC(C)CCC[N+](C)(C)CCCN(C)C,-0.47398186,0.466531,2.3523004,5.2741294,-4.8867335,0.50382805,-3.0885766,-0.9418129,2.2773056,4.4314847,2.0699706,2.1655486,5.021892,3.7181478,8.425747,-4.317611,9.3034115,-2.7507827,0.37610605,8.043671,4.7295256,8.652461,1.6061332,-7.119976,1.983216,-5.82796,-2.327253,10.03743,-2.4718451,2.5106964,-2.6181283,-1.1715906,0.0805369,3.1324577,0.5694484,-0.8249534,-2.8161244,-0.9536422,-1.1426877,-8.224218,-0.2890576,0.9235988,1.6538153,-1.6624982,1.0652189,5.4638004,0.7160541,1.5782082,-0.18550918,0.8447211,2.0982006,6.952797,2.4935207,-7.1211305,-0.35158107,6.2345014,-1.12931,-2.8385282,-3.468239,-0.060922883,-8.144902,0.21839814,7.506753,0.5181246,-1.0545200699549422,0.6018398805556288,3.321497,-4.0074844,0.4142470186871256,6.642581463074185,11.22999782589878,1,512.295499359987,215.405,0.2729933373196291,0.8397369975515249,8.0,671.6945993892068,2165.4544133004324,2554.022676064284,0.2479078304459585,258.1392
CC(C)CCN,1.2510437,-1.6615937,5.642132,-0.34439975,-7.6268353,2.1935828,-1.8136859,-1.0089906,-1.4354832,-0.31631857,2.6106226,-4.1415095,6.6985445,-0.53612375,-0.6451476,-3.208407,4.4981513,-2.7993953,-1.4896549,-0.62320656,-1.9596895,5.5301695,1.0133338,-2.9417117,1.2565799,-1.5411245,3.0964112,2.8348944,0.06068638,-2.5470433,-3.3068008,2.2376952,1.9880161,-0.11959353,5.098207,-0.11824383,-5.4471145,-1.0723774,-2.1681943,-0.22876284,-4.5512977,3.8558984,1.1089034,-0.9281516,0.46366003,5.2901635,-0.18595245,2.8215659,-3.4448838,3.4729342,0.861538,3.6862855,0.6679671,-3.4057603,0.5926722,3.105076,-3.540986,-0.55606806,-3.3207114,-0.67901665,-8.321661,-3.58807,2.9177427,2.3672066,-2.2268453527592773,1.5011385933780468,7.759568,5.3094144,0.3563034455880628,4.05815793212057,5.883577622699687,0,284.6166690939275,87.166,0.3070889145096992,0.8637715536912335,2.0,87.98193453112745,254.1575558598542,294.6584944544547,0.4018585297852803,107.65882352941178
CC(C)CCNC(C)(C)C,2.9411147,0.71718657,0.49750027,0.53572196,-4.4477158,-2.9608366,-3.634357,2.688633,0.610439,-1.3549558,6.2629004,-2.7332392,3.5695634,1.458138,-1.6228726,-0.7792335,3.633803,0.26276594,-2.9842298,-4.6154227,-1.5038882,3.1558526,2.830887,-2.357827,-3.0865457,0.37255567,-1.3893453,7.3180366,-4.2796106,-2.2690253,-0.97982997,-0.25070053,2.090201,0.94358766,3.8548536,4.4507,-3.357966,-1.1731387,-8.356882,0.9092702,-1.7422106,3.8625822,4.3139,0.68409395,-1.7968712,1.54071,0.05115661,0.63666534,-1.1951675,2.1956232,0.33532462,-0.7235393,-1.7880077,-2.1870756,-0.0130907595,-0.28351983,4.4546275,0.5687611,-2.415481,-7.3625665,-6.992078,-7.812107,3.5995152,1.0718876,-2.0528325404032226,0.4854083130825053,4.5988355,4.689535,0.4719873018254649,4.156159243226244,8.311584507950744,0,384.43545310309,143.27399999999997,0.2309140464590928,0.9591631383551004,3.0,209.0910752977531,879.9549952797287,917.8423484882964,0.3653065457349205,174.8221538461539
CC(C)CCNC(C)C,2.6586678,0.86945486,1.8254944,0.7374664,-3.5350494,-2.7705276,-2.8040097,2.8144832,-2.9851794,-2.818035,7.918452,-4.660001,3.9522567,1.1233096,0.096519396,-2.6067896,3.4288542,-0.71011835,-1.081231,-1.1945513,-1.7105018,5.4630156,4.2162247,-4.98252,-2.9264243,-1.3112242,-4.2669215,7.2916636,-1.0145049,-3.193245,-1.5427605,-0.671005,2.642881,2.7325466,3.3621075,1.8384686,-6.1915545,0.39832592,-5.98169,2.7217336,-0.9779541,4.4671097,6.671754,-0.21290761,-0.7113782,3.2859144,1.065349,2.5981014,0.78768885,4.551242,-0.67491275,1.2111121,-0.65053284,-1.3988148,-0.38882014,0.64684916,2.3629894,-1.540502,-4.72454,-8.157986,-10.346432,-6.873724,3.1999424,4.627292,-2.0255885087214267,2.125847735878098,5.017493,6.0381646,0.5301528905517786,4.07760041543084,8.337996085255847,0,369.2716620984616,129.247,0.1972360826956364,0.9405169517817032,4.0,160.37492444961748,779.2549248880068,828.6971292422793,0.2967466900456512,158.15020000000004
CC(C)CC[N+]1(C)CCCC1,1.7810102,-4.639583,1.8899986,1.7766893,-3.39149,-2.8276906,-2.4113681,0.9026166,-0.1452677,-4.7163877,4.289169,-2.9755266,2.087558,5.912955,0.36759603,-2.8429956,4.4242682,-2.9835756,3.3063617,-1.217389,2.9404151,7.4259796,2.4697874,-3.892694,0.6438603,-4.871133,-4.1929307,3.377248,-0.7825248,0.3605199,0.27492958,1.257136,1.2590768,-1.9892808,3.1168404,0.12985542,-1.7865521,-2.4396741,-3.000277,-2.3687449,-2.0487993,1.8738458,2.2881486,1.6673331,2.5153809,0.7494738,-3.935377,0.662986,0.54713786,-3.3284554,-0.8221868,2.408638,-0.3719297,1.2184528,-2.18828,1.2622418,4.3326526,-2.0644727,-3.9251404,0.35721758,-9.502861,-3.55885,4.3458614,5.083149,-2.956396770625455,1.2748402234573386,1.336883,-2.0611336,0.4372893413269678,4.619694244119086,8.501094122662023,1,390.5687619842109,156.29299999999995,0.2506444731832069,0.9409444008043965,3.0,247.80740265163237,938.2588802376212,996.4571525808686,0.3755144909496399,184.43452631578955
CC(C)CN,0.5061114,2.3857028,6.0888724,-1.2268434,-12.91252,1.4814364,-2.2242563,-0.5438142,0.3590377,-2.2156937,-0.782375,-4.417132,4.848261,-0.4877289,0.59364176,-4.3933945,0.17142203,-0.48446602,-0.41890767,-1.8691846,-1.1826938,2.914149,0.84891266,-0.24458122,-0.11408287,0.04782152,6.808323,-3.028674,0.8233222,-4.6863995,-2.3241003,7.814837,0.9248367,-0.8667935,4.8850303,0.13859029,-6.2619567,2.3167565,1.6004208,-1.0635152,-3.3874004,5.6921096,0.23139668,-3.236341,-0.8254185,3.8379858,-2.3229706,0.28414696,-6.6426144,3.3310785,1.8046196,3.0745487,1.9997056,-2.3839664,-1.069094,2.4326007,-7.699783,1.1818732,-2.525172,5.5687923,-8.016087,0.93895024,3.7038596,3.1349368,-2.167248449896905,0.9485987279874943,10.058269,5.2024813,0.2144328607959281,4.0356011621796775,4.858864145415538,0,257.1679797943391,73.139,0.4274876871761279,0.7841685608765787,1.0,74.78309156942845,138.8215005754566,177.43795295137113,0.482408137046536,90.83400000000005
CC(C)CN(CC(C)C)CC(C)C,3.362297,0.16528717,1.4954965,3.4054582,-2.0508566,0.21183142,-7.168385,-2.3205957,-5.6262918,1.8815113,0.9235942,4.808792,1.1751292,1.3766837,-0.87404394,-1.7004529,3.544397,5.17521,0.85870075,-0.06100309,8.656945,-0.96881366,0.8392528,-2.2778666,-2.1160343,3.1452432,-0.2454187,5.486594,-1.5460706,5.6627216,1.5596931,-2.5428386,-0.5019726,0.11321345,-0.98581594,1.60442,0.47351116,0.2841289,-4.5821147,0.913979,-1.9370749,-2.177471,2.029609,-0.6711509,-3.6363595,3.5673933,0.24552205,-0.055635512,6.11357,-0.83797646,0.71620286,0.90024245,0.16911109,0.018044218,0.59249675,1.0670667,1.531696,-0.791209,-0.943365,-6.438461,1.7070348,-2.5703375,0.59612083,0.456141,-0.2626289882664804,0.10752111025715728,3.6693606,-7.7435365,0.1238509975414395,7.452051573137884,8.37856033944172,0,447.311596295088,185.355,0.5701688942062179,0.6749466905451447,6.0,749.6678189224197,887.983037968808,1315.5173060271857,0.4299262628123493,225.41680000000005
CC(C)CN(CCCCCN(CC(C)C)CC(C)C)CC(C)C,10.585204,11.491025,-1.5168579,11.475666,-6.00123,-1.4210701,-8.228396,2.0341744,-4.3908105,-4.241149,16.314165,4.4861436,0.27605003,2.399928,12.797447,-6.5395856,6.834242,9.148613,3.9253263,2.5980618,14.642175,-5.3903494,1.0832582,-7.060152,-4.993123,9.306732,-8.094795,4.3716974,-3.413466,5.715027,-1.9510103,-4.328522,5.3776073,7.7095203,-4.1516633,1.9187815,-2.7027745,6.9569845,-10.082428,-7.4927917,9.451715,-2.4300961,7.598398,-0.37489605,-3.9699535,8.221998,-6.175135,-3.0053592,7.464386,4.4083734,-2.6809933,-0.5143866,3.1747537,-0.24723615,-8.840215,5.22012,5.7074733,-1.284964,-5.2343774,-5.873836,-2.2576494,-0.59628576,7.1615896,8.688092,2.2347986249977865,0.9010262823256534,17.456635,-3.9583614,0.4252341996331746,8.150663695665878,13.724118225617,0,699.2032863427312,326.61300000000006,0.2547671333546147,0.8868719196380536,14.0,1587.0432973027769,5570.914226707514,6290.356370123057,0.259445192194751,388.8684000000001
CC(C)CNCC(C)(C)C,3.7119167,1.8349211,1.7255546,0.17814118,-3.9711304,-1.2018225,-2.1235015,2.3616357,1.3538845,1.297403,3.481626,-1.5019552,3.3039236,3.0173724,-1.8482285,-1.5783918,4.5761905,1.1036522,-2.1873367,-2.1306362,-1.9264027,2.2176561,2.7506077,-1.9066148,-2.0069668,-0.47468263,-1.7693094,8.177836,-4.3442373,-1.5958066,-1.6805109,-0.024094671,1.5838842,2.6205401,3.33561,4.1979814,-1.8103596,-1.5631096,-6.3396754,-0.40650886,-0.48137736,2.6809473,4.092635,-0.27368236,-2.9886909,3.295834,1.690725,-1.1713994,-2.2697005,1.9135128,1.5855585,-1.7886555,-2.3230257,-2.062769,0.5286702,-0.15716359,4.518517,0.15784204,-1.3329073,-6.7518907,-5.397094,-7.214233,3.910124,-0.39776206,-1.7038101622634558,-0.2878353619570662,4.7234554,4.15191,0.5214803162553444,4.016580614645773,8.78021799245627,0,388.2811039851078,143.27399999999997,0.2013615072964655,0.9626465500584608,3.0,195.28129281101468,937.7195309061516,974.399596190373,0.3325103672706209,174.84228571428577
CC(C)CNCC(C)(C)CNCC(C)C,1.2488409,0.45893696,-0.14714025,7.7950225,3.1717741,2.0488675,-6.6476283,-0.5803752,-5.50577,0.88677686,7.105173,3.4045417,4.518844,3.0501492,6.2998652,-0.30852437,11.741622,-1.9260508,-3.150702,11.949765,3.1320903,0.7636689,-1.5247335,-8.492535,0.9033215,-1.0029845,-4.9975677,13.057934,-3.923375,5.0249777,2.2725046,-7.777062,1.2544849,7.3547177,2.5099406,0.18230276,-1.6221864,-1.9871029,-7.0779376,-2.3036323,4.543325,0.25225663,2.1099112,-2.087003,-3.558514,8.124526,1.4242562,1.9144523,-1.5176616,4.1180444,-3.8505046,5.041397,-2.992567,-4.5805783,-4.6737094,2.6176312,1.4399048,-2.376352,-6.4532013,-8.874233,-0.014678478,-0.081619754,2.4608436,-0.42667174,-0.21568811123228745,2.1679658578384857,11.474392,-5.9486957,0.5428857670789768,6.261168672303514,12.30427080780634,0,525.036135981763,214.397,0.1994595441030442,0.8869194850223231,8.0,544.9327626135453,2581.758091729052,2883.197941043721,0.2054140299742936,254.58700000000007
CC(C)CNCC(C)C,3.3970282,1.7765911,2.1861305,-0.037807405,-3.5927157,-2.4217298,-2.63955,2.659201,-2.7801218,-1.9570454,6.6926494,-4.2442813,3.7486537,1.7365848,-0.85426056,-2.1436858,3.1640196,-0.112082064,-0.8207332,-1.6302892,-2.1574929,4.6414895,4.1221175,-4.3149643,-3.488061,-1.1216475,-4.1251945,6.8598003,-0.654835,-3.0869546,-1.320403,-0.47348052,2.2811868,3.3575525,3.7007086,2.3586366,-5.851953,0.3533669,-5.629742,2.7668304,-0.3122416,3.9661918,6.5678997,-0.5740088,-1.60786,3.462233,1.9541491,1.6008778,0.21861437,4.8823085,-0.7352599,-0.2650048,-1.3315026,-0.7708908,0.33744386,0.1442478,1.9877061,-1.2773222,-3.969613,-7.6515036,-9.337098,-6.725705,2.889518,3.7652378,-1.8829123311889842,1.8220041803583944,5.024878,5.7011185,0.5460764425121348,3.981811540852638,8.428121483217359,0,370.3623036810565,129.247,0.1884065721638862,0.9393021652556368,4.0,156.17654036880091,791.0811225737501,843.3065521091544,0.2768455158160424,158.17600000000002
CC(C)CNCCCCCCCNCC(C)C,4.0762167,9.128626,1.6494672,10.350311,1.0368825,5.5692534,-6.499626,3.7735603,-6.766277,-5.813865,9.993077,6.0630145,3.491157,0.9199869,4.4361095,4.369868,11.094533,-0.22672504,-5.6909947,10.551034,4.8358555,-0.39052522,-0.87565845,-7.8603373,-1.4110684,0.11550152,-2.6299815,14.693012,-4.652388,3.3474808,-2.8117383,-9.808473,7.9213295,5.0694294,5.017984,2.5990574,-2.2742093,1.9998467,-8.577289,-2.9865487,10.983211,-3.005181,2.9394598,-0.7405989,-5.6463614,7.6407394,-1.3173603,3.5411868,-2.8793168,8.170233,-1.7700778,3.3690608,-1.0107399,2.1963258,-9.692218,2.6507325,3.1041207,-1.7798305,-9.033283,-14.498587,2.1460867,0.007085666,-0.3565661,3.7777698,0.4114684196038047,2.7272650191252747,13.168871,-6.422337,0.7925475497020562,5.354521831318453,16.52058189492904,0,609.1223794439117,242.451,0.0764445212403524,0.9668462224003744,12.0,451.7643233528677,5973.249171403041,6167.848561175049,0.1090604048267197,288.208
CC(C)CNCCCNCC(C)C,3.928421,6.0193663,2.0558412,6.3547645,1.4023451,2.8810852,-2.6491175,1.8427982,-4.889564,1.2700881,7.139494,3.4762254,3.1854215,3.745121,3.079074,-0.25630242,10.307268,-1.6421076,-3.9117136,9.276351,2.197779,0.6113254,-0.3861835,-8.923234,-0.71141785,-1.748054,-6.796469,11.29534,-0.3503696,2.077186,-1.1885086,-7.500376,5.370069,8.09593,4.811721,2.1414459,-2.8373544,0.79140604,-4.4519134,-3.450519,6.29937,-1.6075087,3.3826864,-0.439551,-4.478361,7.2287326,2.1596155,1.4018993,-1.0186695,6.5793967,-1.4684347,1.5290716,-5.163308,0.633289,-4.605406,2.3533514,0.5865909,-1.9838841,-6.8882375,-8.5259285,-2.1750538,-0.8907803,1.5279405,0.82824206,-0.1770917525920582,2.490060770572255,12.087608,-4.9140053,0.744526937764952,4.748023091758076,12.66064972687487,0,493.12061717935103,186.343,0.0955350397055178,0.9581200276480338,8.0,263.44528780300726,2730.832121972704,2845.0238764002643,0.1458633831256436,221.05700000000007
CC(C)C[N+]1(C)CC2CCCCCCC2C1,-0.44729838,-6.9008446,-3.9077702,9.028151,0.2200593,-0.89112854,-0.948197,3.6303906,5.837913,-3.0935614,5.2952228,-3.3539145,-4.584584,9.063406,4.7857656,-6.282685,0.8849614,-3.4295902,2.4697404,6.242788,-0.1884774,3.4326994,6.513594,-1.8949198,3.127549,-1.6525466,-7.421334,1.8214926,-5.6411867,-1.3294383,1.5194234,2.6604555,0.38528788,3.983462,-3.6411176,-2.2844536,6.552066,-4.731113,-1.5359133,-4.3693266,-3.5901408,1.385684,0.61597204,-0.23126602,0.22543505,1.8002084,-2.798406,-3.719286,-3.0650573,-11.124042,2.3058047,1.856317,-2.1712594,-4.028971,-7.4327526,-0.7520392,9.941758,-1.8370359,-1.6588497,-0.64351445,-4.184203,-0.34647852,3.4720628,-0.14794606,-2.6055362470129175,-1.959677847052719,-10.138755,-3.548728,0.4454987596545929,5.393141260430521,10.497331950289148,1,468.1954741186381,224.41199999999992,0.2466082774572478,0.934253590656074,2.0,487.4892086531284,1873.735728729397,2007.5565792233824,0.342572952105884,256.6325333333334
CC(C)C[N+]1(C)CCCC1,1.6852672,-4.8742366,1.0544327,1.4329693,-3.2503722,-3.3579915,-0.5548644,1.3045144,0.35411626,-3.3983366,4.026959,-1.586183,-0.60401136,4.665866,1.6011238,-5.052815,0.93334746,-0.8664058,1.404886,-0.9490261,2.544983,4.010838,1.1945021,-3.5785115,1.8230553,-1.2613782,-2.3255398,0.03147235,0.00806877,-1.5960672,-1.6118398,2.3206363,0.6702034,-0.93758047,1.8565205,-1.2067785,-1.8929168,-0.11702813,1.1948421,-4.800112,-3.106342,2.9593441,1.0815477,1.1701354,2.1398897,0.05744241,-5.1165047,0.5717215,0.6165713,-5.060737,0.43696097,3.3894384,-1.6522651,0.57509047,-2.7535217,0.9534997,2.101491,-0.89889526,-3.4557269,0.52321875,-8.082331,-1.4820888,2.4733865,3.4318833,-2.633277849625345,0.735318418804474,0.54269356,-3.0261462,0.2875221435154051,4.687209106670871,7.3052289070159375,1,356.8101363425989,142.26599999999996,0.3589301457329577,0.9067817783561686,2.0,236.6992140826029,603.7921250812122,665.6292616355548,0.4680912454405944,167.60866666666672
CC(C)C[N+]1(CC(C)C)C=CN=C1,-0.13659534,-2.5592494,0.000110911205,2.3743474,0.1024054,-2.411579,-1.2971457,0.25950998,0.2302334,0.09352793,1.7521455,1.1926216,-0.19064246,1.8541934,0.7830354,0.33571756,0.18868843,-1.8914206,-1.3796861,-0.6183728,1.8273157,5.0128226,2.3956532,-2.6964514,0.14478296,-2.1604874,-0.89514863,3.790098,1.1375227,-0.47044003,-1.5706241,-1.4232848,-1.1697173,-1.3692402,0.28801656,0.42264307,-1.922808,-1.4405059,0.1689445,-2.4321713,-2.3017163,0.43140745,2.550699,0.20338893,-0.48314795,-1.3470999,0.44968435,1.8960955,2.1636815,-2.4661868,0.816532,2.1980224,0.31258225,-0.8851264,1.2929684,-0.061475784,0.35018823,-1.0799174,-0.061279505,-2.662146,-3.4567425,-0.26162344,-0.40445578,-0.3165265,-1.96847833094743,0.3654575482957141,-1.9374789,0.03815417,0.2058041859000502,5.670131271958385,8.316734833183085,1,405.2836202556604,181.303,0.4440024127473816,0.7980800333971609,4.0,476.80393655799446,857.4312141477002,1074.405332673842,0.4329670319760518,201.65500000000003
CC(C)Cn1cc[n+](CC(C)C)c1,-0.3892442,-3.2131503,0.9014567,3.8870988,0.18916836,-0.15442696,-1.8533765,-0.049219012,-0.026232332,0.87870234,-0.21498191,2.1873488,1.3886582,4.2725706,-0.19145013,-2.812037,3.3131654,-2.7188315,0.61278677,2.75983,1.2042863,3.9239326,1.7655606,-2.7207391,1.611217,-3.2949657,-3.2923875,4.8741736,-0.79430604,1.1322354,2.2701771,-1.7554262,-0.4616853,-1.3826597,0.80339956,0.19143169,0.07560657,-4.5257173,-3.071245,-2.0959861,-0.7120314,1.5324502,1.4049233,0.08209616,1.3311293,1.2922653,0.6827177,-0.26926944,0.0035286522,-2.2624242,0.37949386,2.2891915,-1.1210846,-2.5446548,-1.6139495,0.9345666,1.5719918,-0.33410332,-2.3968165,0.6541293,-3.7170534,0.3451482,1.9311314,-1.2925828,-2.1888900564260534,0.5002066009049129,-0.8327865,-0.6129799,0.5003541499423227,4.891616947583471,9.862926599182446,1,429.6648417044887,181.303,0.2136969472449126,0.92561781408414,4.0,310.50564689463107,1373.7077566731432,1481.4373286249015,0.2755706230641427,201.64066666666668
CC(C)N,-2.7236178,0.6531327,8.990873,-0.07415992,-12.390548,1.7347889,1.7038265,-1.1874318,-1.6656568,-0.523512,-5.628545,-3.408234,5.1895385,-0.12283916,0.96906114,-5.9445767,-1.8578688,1.1429913,5.3632708,3.63572,-1.6481224,0.2381879,-2.6478577,-0.5637767,3.5557923,-3.6967785,8.130818,-5.8547397,1.8345242,0.50484693,-0.7535104,8.812356,2.3796124,-3.540159,2.1379032,-1.0210826,-2.1124196,2.140971,3.3614128,-0.21149522,-3.3153582,7.152449,0.23561794,-4.881281,4.6077614,6.3023596,-1.9936559,-0.3803994,-4.5369706,2.8328176,1.6745442,4.729787,7.621677,-0.47086084,-2.261408,3.1795669,-10.661211,-0.5507283,-4.6243677,10.657389,-7.071571,6.210187,4.7426815,7.2685466,-1.3072910581522652,2.0675970693616517,12.936784,4.639633,0.1559081193969967,3.563265930999612,4.214165259792529,0,234.0049845119188,59.112,0.5616112587648507,0.5904981143064432,0.0,60.508188373224286,63.61184713786956,107.7437360113744,0.4252024065496402,74.09800000000003
CC(C)N(C(C)C)C(C)C,4.0130486,1.1730452,5.5350084,-5.2847466,-7.2237477,-1.3355832,-6.917621,-4.5332394,-2.0022938,2.0216014,-0.49684227,1.417664,3.8657331,-0.4466644,-2.165123,-3.9006286,3.6309638,5.065057,2.609693,-1.5762054,3.9969265,-1.6402178,1.6473434,3.204391,-2.8389142,2.7064984,4.170631,-2.4289935,2.9143167,3.1997166,1.5596246,2.2588208,-0.44454744,0.016004413,2.8654575,1.2306433,-2.8343172,-0.33062053,-4.74734,2.2745006,-5.5124416,-2.6870048,2.4489233,0.9987649,-3.1610806,2.684187,1.7299277,-1.9175909,0.49920025,0.37940106,-1.9088432,1.0262132,-2.8242877,-1.7941879,1.5081631,1.4968073,-2.5308712,-1.9411252,4.7043824,-1.5821415,1.5721292,0.075954005,0.78416693,0.03401494,-1.4593584816030307,-0.09108918152568876,6.2675023,-0.077037334,0.0465130376993065,6.029557449524711,6.126706843110705,0,365.42017540429447,143.27399999999997,0.7301130128533406,0.762636468042778,3.0,410.12935795159154,429.52901057755474,564.8781368557771,0.681408646485143,174.91400000000004
CC(C)N(CCCCCN(C(C)C)C(C)C)C(C)C,6.992771,12.797286,1.0648313,16.616388,-4.219927,-2.4035976,-3.3382967,6.185706,-8.049874,-5.438171,17.212067,6.0638995,-0.002771899,1.378557,11.719569,-9.1712885,5.7475286,5.0793185,5.1589622,5.6558266,14.251797,-4.166299,0.5272868,-10.486138,-5.297007,5.165682,-9.669201,5.696967,-1.8583325,3.44699,-0.65767306,-6.658072,7.763282,7.6124697,-7.072572,-1.6025591,-0.51376116,7.0526047,-9.968446,-5.9117765,7.505641,1.7764149,4.813016,-2.6171644,-1.0198033,7.056887,-3.8399088,-0.09913546,7.884799,7.263947,-1.4855428,1.6453769,5.5655,-4.727973,-11.775341,4.655448,6.8796334,-0.8163928,-10.827203,-8.188751,-10.965331,-1.9557257,10.660009,14.31125,2.4781322044250422,2.623968485615026,16.930355,-3.378662,0.548033479961593,6.063836701904014,12.155952207768346,0,597.0605852331439,270.50499999999994,0.1875723943976113,0.9584696177175116,10.0,799.7084427231374,4166.242777554449,4343.332482095102,0.2796146595410121,321.5840000000001
CC(C)N1CC2CC(C1)C[N+](C)(C)C2,0.21950126,-4.75021,-1.0070156,2.131164,-2.7948246,-5.650319,-1.878517,1.464938,5.4405074,-4.31569,3.623862,-5.7669106,-2.9567657,7.372316,0.58181983,-3.527903,1.7201387,-0.9780315,3.4085493,0.523259,-0.06492806,2.0146205,6.608561,0.4232626,1.171262,-1.2256653,-2.8505697,-1.1514893,-5.372249,-0.8042332,-0.23980668,5.1122317,-0.78823125,3.353914,0.71949434,1.7138664,2.8551245,-2.378302,-0.32300532,-2.941549,-7.4584537,0.6169439,2.1278458,-0.4391389,-2.98048,0.75871885,-3.4253912,-5.2481637,-4.4472785,-9.999235,0.48519012,-0.17209351,-2.9953847,-0.031473055,-5.220461,-2.633289,7.3805327,-2.7623074,1.4796557,-1.7532142,-2.0963297,-1.1362387,1.9834154,-0.21497089,-3.1167130166532875,-1.8368515916258146,-8.169344,-3.3035605,0.2976530608917326,5.262188481746212,8.918790393221606,1,410.7326421131001,197.346,0.3457946967539502,0.9198506409228778,1.0,409.7661620975404,1090.0215369761152,1184.9983991776169,0.4302834470748318,219.0240000000001
CC(C)NC(C)C,1.8038248,-2.0034466,5.123215,-1.1802292,-4.276053,1.8397005,-1.2732041,-1.463705,-3.9502306,0.29258138,0.3012736,-2.1250858,5.749692,-0.6349794,-5.088295,-0.63019234,1.3682756,-0.5930117,-1.4714874,-2.8997738,-3.1976159,1.3154649,1.4621251,-0.6946298,-1.0732708,0.17974618,2.4462852,1.649226,2.6986988,-1.978683,-1.2500743,0.7164458,1.1655521,-1.0305427,4.2582717,0.8046792,-3.4054835,-1.5703721,-3.1545591,2.2939844,-4.391572,4.163717,1.4781945,-0.34315658,0.33031157,3.3218231,1.1987604,1.58233,-1.80081,2.607586,-1.2472409,-0.06939936,-2.4119928,-0.36649692,1.6143215,0.33388296,-3.6463914,1.2991488,-3.7761621,-1.4869652,-4.4828906,-3.4862733,-1.3526523,0.81157875,-2.123617381861143,1.6360713777114446,6.8087816,4.1242466,0.3079646093460333,4.136971611613216,6.248745145204773,0,311.072274833131,101.193,0.3378273087146495,0.8523118602408596,2.0,126.93916829478958,320.8677723770721,376.7715433156956,0.3727447637648344,124.58133333333336
CC(C)NCCCCCNC(C)C,3.5907426,5.3550186,2.5494313,5.289535,1.8938633,4.3289948,-2.6609285,1.3200103,-4.671322,2.4561882,5.873558,3.8042428,4.2159553,3.9377258,2.2985778,1.6014371,11.4374485,-2.236424,-5.0436974,10.660225,0.8693545,1.3164383,-1.0143378,-8.906572,0.07142255,-2.7445872,-5.5486035,12.391785,-0.59246194,2.2170162,-1.2712611,-7.897948,5.0028634,7.868106,5.88442,2.2091627,-2.8321683,-0.09825899,-4.0322757,-3.4497747,6.345115,-2.2082431,2.7965941,-0.71993613,-4.7951317,7.6574006,2.9057493,1.9739611,-2.3494751,6.850272,-1.4126078,1.9833956,-5.616372,0.72159755,-4.113436,1.9523668,-0.34236443,-1.8835933,-6.501784,-9.104788,-0.73493356,-0.42717922,0.4053227,-0.47505093,-0.2938448951547645,2.465539455363762,11.993443,-5.2419777,0.7617387695539424,4.806312973959964,13.068627052712008,0,495.2545380018952,186.343,0.0888381970142584,0.9605771604955424,8.0,254.386898278386,2861.1718766319705,2973.2169990535567,0.1390516665080114,220.97640000000007
CC(C)NCCCN,0.7663604,-1.285449,4.095294,-2.2236083,-1.810034,-0.023917645,-2.1110892,-0.8941711,-4.2352695,-1.5599483,3.9715536,-3.3666964,6.574334,0.40502173,-1.3447982,-1.3267783,5.1543036,-2.0098426,-0.4105303,1.6746246,-3.7637131,7.8361926,3.095143,-5.54436,-1.5411847,-4.0434837,-2.9749362,7.8392587,0.19176105,-1.9497999,-2.2867746,-1.2728722,0.7312996,-0.3863453,4.9121256,0.8413942,-6.222232,-2.0299363,-4.842758,3.4901333,-2.0349612,1.4903827,3.8687038,0.7679211,0.79833543,4.3346224,1.0110016,4.8780684,1.2958872,3.7655466,-0.16204524,2.5575795,0.43831795,1.0427233,1.3056496,1.4920354,-0.6463529,-2.6786597,-5.0981684,-6.1059527,-8.725364,-5.172503,1.1212032,5.1634445,-2.3647540041376147,2.8241354468079316,6.1066585,5.779675,0.5716370030911604,4.174467230257294,8.012510496728641,0,342.99874790294297,116.208,0.1769757429936299,0.9306661820863236,4.0,117.87155829875842,644.2132138544764,691.4886596015452,0.2752382756734545,136.8548
