Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,Na/Si,K,K/Si,OH,OH/Si,F,F/Si,H2O,H2O/Si,sda1,sda1/Si
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.0,18.446598,0.9708737,175.0,168.0,MWW,C1CCNCC1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.446598052978516,18.446598052978516,0.9708737134933472,0.9708737134933472
16.499996,1.7179967,99.0,250.0,0.111428656,0.0,0.108571425,0.0,2.857143,0.108571455,170.0,25.999998,BEA,CC[N+](CC)(CC)CC,0.06060607358813286,0.06060607358813286,1.0,0.0,0.0,0.0,0.0,0.11818190899020517,0.11818190899020517,0.0,0.0,0.11515151285828445,0.11515151285828445,0.0,0.0,3.0303031396427205,3.0303031396427205,0.11515154446680859,0.11515154446680859
16.499996,1.7179967,99.0,250.0,0.111428656,0.0,0.08000003,0.0,2.857143,0.08,170.0,25.999998,BEA,CC[N+](CC)(CC)CC,0.06060607358813286,0.06060607358813286,1.0,0.0,0.0,0.0,0.0,0.11818190899020517,0.11818190899020517,0.0,0.0,0.08484851559906331,0.08484851559906331,0.0,0.0,3.0303031396427205,3.0303031396427205,0.08484848399053918,0.08484848399053918
16.499996,1.7179967,99.0,250.0,0.17714283,0.0,0.17142858,0.0,18.571432,0.17142855,0.0,0.0,BEA,CC[N+](CC)(CC)CC,0.06060607358813286,0.06060607358813286,1.0,0.0,0.0,0.0,0.0,0.18787876001490622,0.18787876001490622,0.0,0.0,0.1818181890107337,0.1818181890107337,0.0,0.0,19.696973694964193,19.696973694964193,0.18181815740220958,0.18181815740220958
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,0.0,0.11363635,190.0,24.0,AEL,CCCNCCC,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181127309799,0.6818181127309799
0.15,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.627906,0.23255815,200.0,24.0,AEL,CCCNCCC,6.666666507720947,6.666666507720947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14727630171683,89.14727630171683,1.7829457499491141,1.7829457499491141
400.0,0.0,99.0,250.0,0.040000025,0.0,0.08000003,0.0,20.0,0.08,170.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04000002518296242,0.04000002518296242,0.0,0.0,0.08000002801418304,0.08000002801418304,0.0,0.0,20.0,20.0,0.07999999821186066,0.07999999821186066
400.0,0.0,99.0,250.0,0.11999998,0.0,0.0,0.11999968,20.0,0.16,170.0,120.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11999998241662979,0.11999998241662979,0.0,0.0,0.0,0.0,0.11999967694282532,0.11999967694282532,20.0,20.0,0.1599999964237213,0.1599999964237213
30.0,1.7179967,99.0,250.0,0.2903226,0.0,0.23225805,0.0,38.70968,0.0,160.0,120.0,MFI,OSDA-free,0.03333333507180214,0.03333333507180214,1.0,0.0,0.0,0.0,0.0,0.3000000223597532,0.3000000223597532,0.0,0.0,0.23999998709206938,0.23999998709206938,0.0,0.0,40.000001338861324,40.000001338861324,0.0,0.0
400.0,0.0,99.0,250.0,0.0,0.0,0.44247788,0.0,34.414948,0.44247788,175.0,96.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44247788190841675,0.44247788190841675,0.0,0.0,34.414947509765625,34.414947509765625,0.44247788190841675,0.44247788190841675
0.25,1.0,99.0,250.0,0.0,0.0,0.0,0.0,6.6666665,0.44444445,200.0,36.0,CHA,C1COCCN1,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332538604736,33.333332538604736,2.222222238779068,2.222222238779068
0.25,1.0,99.0,250.0,0.0,0.0,0.0,0.0,6.6666665,0.666667,200.0,36.0,CHA,CC[N+](CC)(CC)CC,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332538604736,33.333332538604736,3.3333349227905273,3.3333349227905273
0.25,1.0,99.0,250.0,0.0,0.0,0.0,0.0,6.6666665,0.44444445,0.0,0.0,CHA,CCN(CC)CC,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332538604736,33.333332538604736,2.222222238779068,2.222222238779068
25.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,24.038462,0.33653843,170.0,72.0,MWW,C1CCCNCC1,0.03999999910593033,0.03999999910593033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00000013109583,25.00000013109583,0.3499999710888817,0.3499999710888817
100.0,1.7179967,99.0,250.0,0.24752475,0.0,0.49504948,0.0,59.40594,0.24752475,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.009999999776482582,0.009999999776482582,1.0,0.0,0.0,0.0,0.0,0.25000000068973194,0.25000000068973194,0.0,0.0,0.4999999712791183,0.4999999712791183,0.0,0.0,60.00000040633844,60.00000040633844,0.25000000068973194,0.25000000068973194
138.88823,1.7179967,99.0,250.0,0.0,0.0,0.13238016,0.0,43.685467,0.13238019,170.0,48.0,MFI,CCC[N+](CCC)(CCC)CCC,0.007200034335255623,0.007200034335255623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333329938993393,0.13333329938993393,0.0,0.0,44.000003627026864,44.000003627026864,0.13333332940683407,0.13333332940683407
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,0.0,0.11363635,175.0,24.0,AEL,CCCNCCC,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181127309799,0.6818181127309799
74.62697,1.7179967,99.0,1.0000039,0.09933447,0.0,0.0,0.0,19.866894,0.49667233,175.0,168.0,MWW,C1CCCNCC1,0.013399981893599033,0.013399981893599033,1.0,0.0,0.0,0.9999960660934448,0.9999960660934448,0.1999996311947459,0.1999996311947459,0.0,0.0,0.0,0.0,0.0,0.0,39.99992539889489,39.99992539889489,0.9999981109708209,0.9999981109708209
50.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,49.01961,0.19607843,120.0,24.0,MFI,CCCCN,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.000003563901956,50.000003563901956,0.20000000319060157,0.20000000319060157
50.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,49.01961,0.19607843,120.0,24.0,MFI,CCCCN,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.000003563901956,50.000003563901956,0.20000000319060157,0.20000000319060157
50.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,49.01961,0.19607843,120.0,24.0,MFI,CCCCN,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.000003563901956,50.000003563901956,0.20000000319060157,0.20000000319060157
50.0,1.7179967,99.0,5.000001,0.0,0.0,0.0,0.0,40.98361,0.16393441,120.0,24.0,MFI,CCCCN,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.19999995827674866,0.19999995827674866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.000000331646035,50.000000331646035,0.1999999728212598,0.1999999728212598
0.3300001,1.0,99.0,250.0,0.0,0.0,0.0,0.0,8.58369,0.3218884,200.0,24.0,AEL,CCCNCCC,3.030302047729492,3.030302047729492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59486213321543,34.59486213321543,1.2973074260854673,1.2973074260854673
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.869565,0.21739131,200.0,24.0,AEL,CCCNCCC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.101447513138055,47.101447513138055,0.942029001920119,0.942029001920119
30.0,1.7179967,99.0,250.0,0.020387039,0.0,0.17741933,0.0,14.5161295,0.17741938,140.0,240.0,BEA,CC[N+](CC)(CC)CC,0.03333333507180214,0.03333333507180214,1.0,0.0,0.0,0.0,0.0,0.02106660657691689,0.02106660657691689,0.0,0.0,0.18333331278014564,0.18333331278014564,0.0,0.0,15.000000502072997,15.000000502072997,0.18333335897374542,0.18333335897374542
0.15,1.0,99.0,250.0,0.0,0.0,0.0,0.0,17.906977,0.4186047,180.0,24.0,CHA,CC[N+](CC)(CC)CC,6.666666507720947,6.666666507720947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.28681851911915,137.28681851911915,3.2093026469382124,3.2093026469382124
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,16.739132,0.3913044,180.0,24.0,CHA,CC[N+](CC)(CC)CC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.536237022151,72.536237022151,1.6956523842569666,1.6956523842569666
400.0,0.0,99.0,250.0,1.1384602,0.29230776,0.0,0.0,26.30769,0.0,200.0,48.0,Dense/Amorphous,OSDA-free,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1384601593017578,1.1384601593017578,0.2923077642917633,0.2923077642917633,0.0,0.0,0.0,0.0,26.307689666748047,26.307689666748047,0.0,0.0
0.15,1.0,99.0,250.0,0.0,0.0,0.0,0.0,17.906977,0.4186047,180.0,24.0,CHA,CC[N+](CC)(CC)CC,6.666666507720947,6.666666507720947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.28681851911915,137.28681851911915,3.2093026469382124,3.2093026469382124
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,16.739132,0.3913044,180.0,24.0,CHA,CC[N+](CC)(CC)CC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.536237022151,72.536237022151,1.6956523842569666,1.6956523842569666
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.043478,0.4347826,180.0,72.0,CHA,CCN(CC)CC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.521737015765666,56.521737015765666,1.8840578746968433,1.8840578746968433
178.5707,1.7179967,99.0,250.0,0.0,0.0,0.19888622,0.0,0.0,0.19888625,180.0,72.0,MFI,CCC[N+](CCC)(CCC)CCC,0.005600023083388805,0.005600023083388805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199999983085612,0.199999983085612,0.0,0.0,0.0,0.0,0.2000000130548281,0.2000000130548281
0.1,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.904761,0.30952382,200.0,24.0,AEL,CCCNCCC,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.952374458313,130.952374458313,3.404762029647827,3.404762029647827
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.363636,0.29545456,200.0,24.0,AEL,CCCNCCC,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18181610107422,68.18181610107422,1.772727370262146,1.772727370262146
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.869565,0.28260875,200.0,24.0,AEL,CCCNCCC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.101447513138055,47.101447513138055,1.2246378832969071,1.2246378832969071
0.40000027,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.416667,0.2708333,200.0,24.0,AEL,CCCNCCC,2.4999983310699463,2.4999983310699463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.45831706126478,36.45831706126478,0.947916145126058,0.947916145126058
0.2,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,11.904761,0.38095236,160.0,120.0,AEI,CCN(C(C)C)C(C)C,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42856788635254,71.42856788635254,2.2857141494750977,2.2857141494750977
400.0,0.0,99.0,250.0,0.0,0.0,0.03636369,0.0,3.2727282,0.03636363,100.0,4.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036363691091537476,0.036363691091537476,0.0,0.0,3.272728204727173,3.272728204727173,0.0363636314868927,0.0363636314868927
25.0,1.7179967,99.0,250.0,0.11538456,0.0,0.11538453,0.0,14.423077,0.0,180.0,8.0,MFI,NCCCCCCN,0.03999999910593033,0.03999999910593033,1.0,0.0,0.0,0.0,0.0,0.11999993850405405,0.11999993850405405,0.0,0.0,0.11999990750963879,0.11999990750963879,0.0,0.0,14.999999681928983,14.999999681928983,0.0,0.0
30.0,1.7179967,99.0,250.0,0.0,0.0,0.14516126,0.0,24.193546,0.14516129,170.0,72.0,MFI,CCC[N+](CCC)(CCC)CCC,0.03333333507180214,0.03333333507180214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999996498627682,0.14999996498627682,0.0,0.0,24.99999788039794,24.99999788039794,0.14999999578201,0.14999999578201
30.0,1.7179967,99.0,250.0,0.0,0.0,0.29032257,0.0,12.096773,0.2903226,110.0,144.0,MFI,CCC[N+](CCC)(CCC)CCC,0.03333333507180214,0.03333333507180214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999156402,0.29999999156402,0.0,0.0,12.49999894019897,12.49999894019897,0.3000000223597532,0.3000000223597532
12.5,1.7179967,99.0,250.0,0.0,0.0,0.14699073,0.0,12.037036,0.14699076,160.0,144.0,MTW,CC[N+](CC)(CC)CC,0.07999999821186066,0.07999999821186066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15874998960437048,0.15874998960437048,0.0,0.0,12.99999879591995,12.99999879591995,0.1587500217908786,0.1587500217908786
25.0,1.7179967,99.0,250.0,0.0,0.0,0.15264426,0.0,12.5,0.15264423,160.0,144.0,MTW,CC[N+](CC)(CC)CC,0.03999999910593033,0.03999999910593033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15875003205003357,0.15875003205003357,0.0,0.0,12.999999988824129,12.999999988824129,0.15875000105561832,0.15875000105561832
50.0,1.7179967,99.0,250.0,0.0,0.0,0.1556373,0.0,12.745098,0.15563728,160.0,144.0,MTW,CC[N+](CC)(CC)CC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587500398655367,0.1587500398655367,0.0,0.0,13.000000070596442,13.000000070596442,0.1587500246663523,0.1587500246663523
80.0,1.7179967,99.0,250.0,0.0,0.0,0.15679011,0.0,12.839506,0.15679012,160.0,144.0,MTW,CC[N+](CC)(CC)CC,0.012500000186264515,0.012500000186264515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15874998386144454,0.15874998386144454,0.0,0.0,12.999999978549686,12.999999978549686,0.15874999894887026,0.15874999894887026
121.21223,1.7179967,99.0,250.0,0.0,0.0,0.15745103,0.0,12.893628,0.15745103,160.0,144.0,MTW,CC[N+](CC)(CC)CC,0.00824999250471592,0.00824999250471592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15875000343921974,0.15875000343921974,0.0,0.0,13.000000455774442,13.000000455774442,0.15875000343921974,0.15875000343921974
250.00137,1.7179967,99.0,250.0,0.0,0.0,0.1581175,0.0,12.948207,0.1581175,160.0,144.0,MTW,CC[N+](CC)(CC)CC,0.0039999778382480145,0.0039999778382480145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15874996943533037,0.15874996943533037,0.0,0.0,12.999999442201544,12.999999442201544,0.15874996943533037,0.15874996943533037
32.500008,1.7179967,99.0,65.00002,0.264706,0.0,0.27941182,0.0,19.117645,0.014705898,90.0,24.0,MEL,CCCC[N+](CCCC)(CCCC)CCCC,0.03076922334730625,0.03076922334730625,1.0,0.0,0.0,0.015384609811007977,0.015384609811007977,0.276923181688437,0.276923181688437,0.0,0.0,0.29230774919822633,0.29230774919822633,0.0,0.0,19.999997873551223,19.999997873551223,0.015384631814030362,0.015384631814030362
5.0,1.7179967,99.0,250.0,1.4166654,0.0,1.1333336,0.0,15.0,0.0,70.0,48.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0,0.0,0.0,0.0,1.6999985260268016,1.6999985260268016,0.0,0.0,1.360000279943149,1.360000279943149,0.0,0.0,18.000000044703484,18.000000044703484,0.0,0.0
400.0,0.0,99.0,39.99996,0.0,0.0,0.41463426,0.0,29.268295,0.48780483,140.0,72.0,BEA,CC[N+](CC)(CC)CC,0.0,0.0,1.0,0.0,0.0,0.02500002458691597,0.02500002458691597,0.0,0.0,0.0,0.0,0.4250001241884608,0.4250001241884608,0.0,0.0,30.000003389905203,30.000003389905203,0.4999999628197844,0.4999999628197844
14.925373,1.7179967,99.0,250.0,0.0,0.0,0.46860358,0.0,42.17432,0.46860355,140.0,72.0,BEA,CC[N+](CC)(CC)CC,0.06700000166893005,0.06700000166893005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000219119132,0.5000000219119132,0.0,0.0,44.99999974613672,44.99999974613672,0.49999999011283514,0.49999999011283514
400.0,0.0,99.0,250.0,0.0,0.0,0.49382713,0.0,34.567905,0.4938271,170.0,72.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49382713437080383,0.49382713437080383,0.0,0.0,34.56790542602539,34.56790542602539,0.49382710456848145,0.49382710456848145
400.0,0.0,99.0,250.0,0.0,0.0,0.49382713,0.0,34.567905,0.4938271,170.0,72.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49382713437080383,0.49382713437080383,0.0,0.0,34.56790542602539,34.56790542602539,0.49382710456848145,0.49382710456848145
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.9580242,65.185165,0.27753088,170.0,48.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580242037773132,0.9580242037773132,65.18516540527344,65.18516540527344,0.27753087878227234,0.27753087878227234
21.999996,1.7179967,99.0,250.0,0.14782608,0.0,0.04782609,0.0,8.304347,0.04782608,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.04545455425977707,0.04545455425977707,1.0,0.0,0.0,0.0,0.0,0.15454544392616842,0.15454544392616842,0.0,0.0,0.05000000252082887,0.05000000252082887,0.0,0.0,8.681817431312062,8.681817431312062,0.04999999473158545,0.04999999473158545
400.0,0.0,99.0,250.0,0.2,0.0,0.30999997,0.0,33.0,0.10999999,160.0,72.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.3099999725818634,0.3099999725818634,0.0,0.0,33.0,33.0,0.10999999195337296,0.10999999195337296
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.043478,0.65217394,200.0,36.0,CHA,CC[N+](CC)(CC)CC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.521737015765666,56.521737015765666,2.826087005760357,2.826087005760357
50.0,1.7179967,99.0,250.0,0.045098104,0.0,0.042156994,0.0,11.245099,0.04215686,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.0460000656343558,0.0460000656343558,0.0,0.0,0.04300013421081439,0.04300013421081439,0.0,0.0,11.470001044014797,11.470001044014797,0.04299999741815469,0.04299999741815469
10.0,1.7179967,99.0,250.0,0.041818246,0.0,0.039090898,0.0,10.427273,0.0390909,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,0.0,0.04600007093223668,0.04600007093223668,0.0,0.0,0.04299998773498967,0.04299998773498967,0.0,0.0,11.470000091831793,11.470000091831793,0.042999991832809004,0.042999991832809004
20.0,1.7179967,99.0,250.0,0.04380947,0.0,0.040952377,0.0,10.923809,0.04095238,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.05000000074505806,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.045999943311370514,0.045999943311370514,0.0,0.0,0.04299999590289025,0.04299999590289025,0.0,0.0,11.469999512228227,11.469999512228227,0.042999999814445064,0.042999999814445064
25.0,1.7179967,99.0,250.0,0.04423073,0.0,0.041346125,0.0,11.028846,0.041346155,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.03999999910593033,0.03999999910593033,1.0,0.0,0.0,0.0,0.0,0.04599995847562188,0.04599995847562188,0.0,0.0,0.042999970279920585,0.042999970279920585,0.0,0.0,11.469999608669717,11.469999608669717,0.04300000127433584,0.04300000127433584
29.940119,1.7179967,99.0,250.0,0.044513237,0.0,0.041610237,0.0,11.099284,0.041610222,180.0,24.0,MFI,CCC[N+](CCC)(CCC)CCC,0.033400002866983414,0.033400002866983414,1.0,0.0,0.0,0.0,0.0,0.04599997896573464,0.04599997896573464,0.0,0.0,0.04300001925313189,0.04300001925313189,0.0,0.0,11.47000029522631,11.47000029522631,0.04300000385427187,0.04300000385427187
7.142858,1.7179967,99.0,250.0,1.5789459,0.0,1.569999,0.0,15.789474,0.0,50.0,50.0,FAU,OSDA-free,0.13999998569488525,0.13999998569488525,1.0,0.0,0.0,0.0,0.0,1.7999982751043433,1.7999982751043433,0.0,0.0,1.7897988142490533,1.7897988142490533,0.0,0.0,17.999999602468392,17.999999602468392,0.0,0.0
400.0,0.0,99.0,0.74626476,0.0,0.0,0.0,0.0,8.0067425,0.58997035,170.0,96.0,MWW,C1CCNCC1,0.0,0.0,1.0,0.0,0.0,1.340006947517395,1.340006947517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7358330241384,18.7358330241384,1.3805347184505479,1.3805347184505479
0.04999994,1.0,99.0,250.0,0.0,0.0,0.0,0.0,12.195124,0.37804875,170.0,40.0,AFI,CCN(CC)CC,20.000022888183594,20.000022888183594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.09787624642195,256.09787624642195,7.939032356185862,7.939032356185862
0.1,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.904761,0.3690477,170.0,40.0,AFI,CCN(CC)CC,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.952374458313,130.952374458313,4.059524714946747,4.059524714946747
0.15,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.627906,0.3604652,170.0,40.0,AFI,CCN(CC)CC,6.666666507720947,6.666666507720947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14727630171683,89.14727630171683,2.763566466495959,2.763566466495959
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.363636,0.3522728,170.0,40.0,AFI,CCN(CC)CC,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18181610107422,68.18181610107422,2.11363685131073,2.11363685131073
0.25,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.111111,0.34444442,170.0,40.0,AFI,CCN(CC)CC,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5555534362793,55.5555534362793,1.7222221195697784,1.7222221195697784
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.869565,0.33695653,170.0,40.0,AFI,CCN(CC)CC,3.3333332538604736,3.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.101447513138055,47.101447513138055,1.460144940061845,1.460144940061845
400.0,0.0,99.0,10.0,0.18181819,0.0,0.0,0.0,36.363636,0.45454547,170.0,72.0,MFI,CCCCN,0.0,0.0,1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.2000000062313947,0.2000000062313947,0.0,0.0,0.0,0.0,0.0,0.0,39.999999672716314,39.999999672716314,0.5000000155784867,0.5000000155784867
400.0,0.0,99.0,10.0,0.1363636,0.0,0.0,0.0,9.090909,0.045454547,175.0,48.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.149999955499714,0.149999955499714,0.0,0.0,0.0,0.0,0.0,0.0,9.999999918179078,9.999999918179078,0.05000000155784867,0.05000000155784867
50.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.14705892,26.470589,0.36960793,170.0,168.0,MFI,CCC[N+](CCC)(CCC)CCC,0.019999999552965164,0.019999999552965164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000009738785375,0.15000009738785375,27.000000445930397,27.000000445930397,0.3770000837581122,0.3770000837581122
400.0,0.0,99.0,250.0,0.0,0.0,0.09680544,0.0,29.041626,0.09680542,175.0,72.0,MFI,CCC[N+](CCC)(CCC)CCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09680543839931488,0.09680543839931488,0.0,0.0,29.0416259765625,29.0416259765625,0.09680542349815369,0.09680542349815369
0.012500079,1.7179967,99.0,250.0,0.0024691243,0.0,0.004938184,0.0,0.3703707,0.0024691385,165.0,96.0,CHA,C[N+](C)(C)C12CC3CC(CC(C3)C1)C2,79.9994888305664,79.9994888305664,1.0,0.0,0.0,0.0,0.0,0.19999780392886635,0.19999780392886635,0.0,0.0,0.3999903650103853,0.3999903650103853,0.0,0.0,29.9998362482188,29.9998362482188,0.19999895433781667,0.19999895433781667
0.2,1.25,99.0,250.0,0.0,0.0,0.0,0.0,12.5,0.5,110.0,4.0,CHA,CCN(CC)CC,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,3.0,3.0
30.0,1.7179967,99.0,250.0,0.0,0.0,0.4112902,0.0,47.451614,0.4112903,170.0,144.0,MFI,CCC[N+](CCC)(CCC)CCC,0.03333333507180214,0.03333333507180214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249998725650289,0.4249998725650289,0.0,0.0,49.03333494170539,49.03333494170539,0.42499996495222847,0.42499996495222847
