PCA 1,PCA 2
-0.28105162007697604,-0.09667287011508632
-0.2805075292351126,-0.20864048135690433
-0.28013455271025506,-0.264523773782138
-0.27976157618539754,-0.32040706620737164
0.01732105940157445,1.0221971517652897
-0.07215393192506239,0.9055238113898583
0.06212509056820565,0.07232444255295742
-0.29749501614013374,-0.3826703789401197
-0.18696138894112566,0.7737355910519673
0.12730453263656444,0.5334173358347185
2.451028290036685,2.6731440516105884
-0.011101783581352822,-0.060558494731510724
-0.09507720566515375,-0.06171423486766256
-0.02148463318601351,0.4782026782260713
-0.08156440981071014,0.47184011343090587
-0.3009019967461819,0.09395175318591066
-0.11407109816507849,-0.39020309244608303
-0.20382166950556002,0.21933811435033457
-0.30449444310962903,0.11309489336256368
-0.2612063705790004,0.2263153740603369
1.6921855129875631,0.03435809269786744
-0.05153564930817614,0.7545471204250115
-0.20675298530799172,-0.07443918852531539
-0.28297448361633093,0.008167211764813961
-0.28297448361633093,0.008167211764813961
-0.28297448361633093,0.008167211764813961
-0.27586342513509554,0.009395246228683173
-0.29993090907588715,-0.008719005108645735
-0.24983676442283648,0.0041026174911884174
-0.28297448361633093,0.008167211764813961
-0.28297448361633093,0.008167211764813961
0.4100394001632374,1.6460891636782085
-0.24541666402118226,0.5418985083578447
-0.12475064908943197,0.24485882234700293
-0.2633100124319381,0.327187353925531
0.7565615255989833,2.2928490249160784
-0.28671313268539234,-0.35019306261499855
0.8165631036302173,-1.0029404326232645
-0.288247396793136,0.3330258067254042
-0.32661371949689305,0.23556968897367755
-0.32762595486931967,0.2691504570055073
-0.32830280556863356,0.2916046508109564
-0.2682079982044152,0.26760766512941353
-0.19014895711249252,-0.38011946262715557
-0.1873045339912637,-0.37962824888845353
-0.1450161554434819,-0.4215597834784741
-0.13135746877331536,-0.4192010153701231
-0.1450161554434819,-0.4215597834784741
-0.15908425432213316,-0.40761037437289593
-0.30753330567397946,0.2886155151989777
-0.31343810331114474,0.48450319529850905
-0.1810406246138469,-0.6131010451715857
-0.15681715967162374,-0.5889778782095004
-0.16546783162336598,-0.5179585368140115
-0.18925004074933802,0.5165285756867954
-0.2380199269854399,0.2490963794183606
-0.16253042485521443,0.06369095918182827
-0.161686754808429,0.035707200614605326
-0.16084326430354925,0.007723150046378046
-0.1599997550837594,-0.02026071023412904
-0.22573909934217706,-0.03750335088917328
-0.054177296743766916,0.6330421409771674
-0.17472694888433785,-0.5598967719157675
0.8432858860277929,-0.93892318117316
0.9014672674980674,-0.9288756275228056
0.9336615917941582,-0.9500085317795055
0.9918428666452082,-0.9399608847978764
0.5566854372665496,-0.3787048886035124
-0.2308338536274118,-0.028733003744282153
-0.2207112913345912,-0.36454044214685555
0.5518186285218372,1.792058228635127
0.5514149041061334,1.7916561758524256
0.5510111796904298,1.7912541230697245
0.5506074552747261,1.790852070287023
0.5502037308590222,1.790450017504322
-0.01458816777145978,-0.06940634954638586
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.24195865092472646,-0.1907543951194488
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.2903134961560361,-0.18707148085983294
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.27577942261600874,-0.17259758161949765
-0.28923497561984635,0.22536153665921357
-0.22257987897094797,-0.17145586154978068
-0.21791389284515406,-0.1656845117670026
-0.21915655451110602,-0.16553208812713616
-0.2203992250616182,-0.1653796667945375
-0.22164188280193572,-0.1652272436361801
-0.22288455937852622,-0.1650748198659235
-0.21915655451110602,-0.16553208812713616
-0.2203992250616182,-0.1653796667945375
-0.22164188280193572,-0.1652272436361801
-0.22288455937852622,-0.1650748198659235
-0.22909787299696344,-0.16431271492752417
0.6348872905900805,0.48553999930411706
0.6334666960094766,0.485649064064196
0.6316320479879362,0.4857899141401654
0.6348872905900805,0.48553999930411706
0.6334666960094766,0.485649064064196
0.6316320479879362,0.4857899141401654
-0.2758229592004161,-0.1677240960627825
-0.21331775846840104,-0.2188582068807768
-0.2535749576666048,-0.33657023006289843
-0.23588547966301782,-0.5093212746260835
-0.3319892419053268,0.059950070965211884
-0.2100363461250424,0.23193566634136611
-0.26594653039678146,0.26759474961385454
-0.26370716481270823,-0.31661110453613667
-0.030887143852609853,0.4456428808292531
-0.03108900606046171,0.4454418544379022
-0.03129086826831355,0.4452408280465516
-0.031492730476165444,0.4450398016552008
-0.03169459268401726,0.4448387752638503
-0.032098317099721003,0.4444367224811486
-0.03270390372327658,0.4438336433070967
-0.03330949034683217,0.44323056413304435
0.044118149011190974,0.525767901977392
0.04125264902311072,0.5404578869507878
0.038387107122004244,0.5551478970429614
0.03552160502030762,0.5698378928518111
0.03265613590747902,0.5845279092915775
-0.030443990358751928,0.42854057915964855
-0.03330949034683217,0.44323056413304435
-0.036174996440915375,0.45792058040886285
-0.039040498542611976,0.4726105762177123
-0.04190600346246385,0.48730058647383406
-0.10500627553097028,0.3313131067269701
-0.1078717397120272,0.34600309788401035
-0.11073724580611041,0.3606931141598287
-0.11360274790780706,0.37538310996867846
-0.11646828863468214,0.3900731140411555
-0.17956836687219524,0.23408580602968138
-0.18243390266729864,0.2487757848194324
-0.1852993729543586,0.2634658072788954
-0.18816487505605525,0.27815580308774507
-0.19103037997590708,0.2928458133438667
-0.14607406891847452,-0.5967428396009394
-0.14213280819220295,-0.4302053682064239
-0.21158518876233454,-0.5931994046127704
1.0456276506392461,0.5135420462789855
-0.2297655508235276,1.0991541504464506
-0.11460481948346918,0.3836093603028252
-0.2815544058427027,-0.44236327402217407
-0.19797456990811393,-0.5088483536823041
-0.19758711091216516,-0.33127209389919676
-0.18513314980704215,-0.43137914805132277
-0.1972448822781537,-0.4434407315323656
-0.20043153403339406,-0.3317633076378986
-0.19966151960686818,-0.5841427423125282
-0.19600891767195594,-0.32501757128797504
-0.2167199918592709,-0.32247719990481355
-0.19758711091216516,-0.33127209389919676
-0.18513314980704215,-0.43137914805132277
-0.1972448822781537,-0.4434407315323656
-0.19216435961711925,-0.32235964772241543
-0.19182213098310766,-0.43452828535558424
-0.1913087880320904,-0.6027812418053373
-0.21057788580222597,0.09968917127868264
-0.19812392469710297,-0.00041788287344353897
-0.2199250431451038,-0.022128733139320202
-0.2202672717791153,0.09003990449384852
-0.2199250431451038,-0.022128733139320202
-0.2178449252848929,0.09245222119005703
-0.20054627119132526,-0.002830199569652072
-0.21750269665088146,-0.019716416443111714
-0.2181820131344309,0.10363731726464709
-0.1984610125466409,0.010767213201146568
-0.2178397845004194,-0.008531320368521583
-0.2176092616648044,0.08463296897926495
-0.21732831433699235,0.07531424763017171
-0.21048335137606328,0.08447230069448312
-0.2170011204208156,0.06445990747826003
-0.21057788580222597,0.09968917127868264
-0.19812392469710297,-0.00041788287344353897
-0.21023565716821452,-0.01247946635448617
-0.20452846429097446,-0.003517898929888727
0.16868278056645827,-0.9412482027498406
0.15172635510690205,-0.9581344196233001
0.16911056635897273,-1.0814589997913011
-0.11807349183835593,-0.5374551844501064
-0.13502991729791217,-0.5543414013235659
-0.11764570604584153,-0.6776659814915673
-0.12148816545561715,-0.5380448768138982
-0.12106037966310271,-0.678255673855359
-0.18997784279548677,-0.4362037814437399
-0.18955005700297237,-0.576414578485201
-0.19758711091216516,-0.33127209389919676
-0.18997784279548677,-0.4362037814437399
-0.206934268255043,-0.4530899983171996
-0.1281051064492567,-0.4349358136017718
-0.20000945740638754,-0.3336844105954054
-0.19758711091216516,-0.33127209389919676
-0.20285388052761635,-0.3341756243341072
-0.19116881179595446,-0.3221877229607157
-0.19082658316194295,-0.4343563605938843
-0.19216435961711925,-0.32235964772241543
-0.19182213098310766,-0.43452828535558424
-0.12248049257865601,-0.5362222524814815
-0.14958806819480056,-0.05476649744826475
0.008169855943858962,-0.06879949912258251
-0.3715660723164465,0.5206121333444315
0.0356952132084222,0.682192638449222
-0.24180966512157148,0.022434487194257884
-0.3163543444426752,0.44532297077685423
-0.2019900804387909,0.4089426269160742
-0.20312976286287104,0.4558052707762143
-0.20514837878104394,0.4537950129975458
-0.19808320766657456,0.4608309305599819
-0.19909251870583386,0.45982579860322836
-0.2344676720381178,0.4579557140064857
-0.2359816401370932,0.45644801453764583
-0.22689784540401883,0.46549419754729876
-0.22891646748253738,0.46348393363379153
-0.30512890479564647,0.18793751717685364
-0.39376028883721587,0.17911047441286165
-0.3449833153542005,-0.4063236662613658
-0.337526009420886,-0.4042680907874736
-0.2915437284982121,-0.033745962694047574
-0.20655336378940103,0.8540844333379009
-0.20621113515538947,0.741915795704732
-0.14003523663637343,0.8980807586475327
-0.1402370988442254,0.8978797322561821
-0.14043896105207723,0.8976787058648317
-0.14064082325992905,0.8974776794734807
-0.1408426854677809,0.8972766530821302
-0.14098305189394056,1.0096463171066492
-0.14081193757693483,0.9535619982900654
-0.1404697089429233,0.8413933606568964
-0.14029859462591748,0.7853090418403119
-0.24005705161667015,0.7678411935914802
-0.19034894669715927,0.8326594244591397
-0.09093269056383911,0.9622959465611631
-0.04122465045634621,1.0271140929154345
-0.140254024570884,0.8984393405203879
-0.14045588677873586,0.8982383141290374
-0.14065774898658767,0.8980372877376862
-0.1408596111944396,0.897836261346336
-0.14026515480997237,0.8988125883601878
-0.14046701701782424,0.8986115619688368
-0.14066887922567606,0.8984105355774864
-0.14087074143352793,0.8982095091861358
-0.2949179212203095,1.0900943618735404
-0.2836984123017488,1.0960157846988452
-0.037535236242575584,1.0060003737946817
1.94232481538746,3.338266625339652
1.94232481538746,3.338266625339652
1.94232481538746,3.338266625339652
1.94232481538746,3.338266625339652
1.94232481538746,3.338266625339652
0.3040646387938055,1.361160207695108
0.03668378937802676,1.0013635613685825
0.03668378937802676,1.0013635613685825
-0.18572576164216759,0.30239915252764193
-0.19635185625992405,0.295139985610088
-0.20128134631872174,0.2916344562285271
-0.22456757364364272,0.2711463390572156
-0.2346840024113303,0.2470149863981801
-0.23707190110462836,0.21563304579499942
-0.23689005763702745,0.1558960571607397
-0.23413057002465182,0.03788507870479467
-0.22846184295016328,-0.17638601840516208
-0.22846184295016328,-0.17638601840516208
-0.3415896647936217,-0.3282168148351845
-0.14943453633704123,0.14424300887488659
0.5614415589644735,1.6309866894035854
0.7541196247071238,1.993469831970882
0.229039492063037,0.5592303793575546
0.22702086844443212,0.5572201139103379
0.237113978837025,0.5672714334778733
0.7916952724818793,1.906413839242639
0.16720564686038808,0.5854060208617975
-0.0896575524572975,0.8933542245674688
-0.09192827865620969,1.1723665235264562
-0.3359769471971903,0.4427718969950031
-0.07360329601600803,0.05621590366048937
-0.1531703251821547,0.424654871443865
-0.1531703251821547,0.424654871443865
-0.1531703251821547,0.424654871443865
-0.15337218700498503,0.42445384543594156
-0.15337218700498503,0.42445384543594156
-0.15337218700498503,0.42445384543594156
-0.1531703251821547,0.424654871443865
-0.1531703251821547,0.424654871443865
-0.15082484841504767,0.2863538251202359
-0.15082484841504767,0.2863538251202359
-0.1496136751679365,0.2875599834683401
-0.1496136751679365,0.2875599834683401
-0.15082484841504767,0.2863538251202359
-0.15405464335565586,0.28313740324205183
-0.15304533231639653,0.2841425351988054
-0.15526581544770213,0.2819312460442298
-0.15082484841504767,0.2863538251202359
-0.3170433468346148,0.08860586666195047
-0.29627909821228043,0.09414917403816343
-0.28965155235194523,0.09333625493546917
-0.33070310846562667,0.10933285781981675
-0.29712267333494935,0.1221330771686009
-0.3298595903042751,0.08134886575741648
-0.2861183684391454,0.08848836228389464
-0.32451448077255846,0.11740268665784673
-0.31660450110193616,0.07972302786092061
-0.32409270930659784,0.10341078112165229
-0.28386758665652767,0.12050723958168276
-0.31041580349261116,0.08779294786814883
-0.3033113010280177,0.1140632483305709
-0.3108376165008329,0.1017849427831687
-0.30712450105777767,0.10058789588207082
-0.28302400900994157,0.09252333614166752
-0.29005621434959605,0.11243741074365277
-0.31041580349261116,0.08779294786814883
-0.3236708926949501,0.08941878576464471
-0.29756348926111975,0.11814204234517887
-0.3174480217872051,0.10770702023289862
-0.30712450105777767,0.10058789588207082
-0.2834458198015877,0.10651533143947597
-0.31081857564317417,0.11976788215682198
-0.31660450110193616,0.07972302786092061
-0.3154677257995314,0.31917041980174715
-0.30993857554306387,0.0996577779278268
-0.358505494700756,0.21035367503241045
-0.26863076725244867,0.3069630083303956
0.315656946834613,-0.03956302678004615
0.004782658610947304,-0.05719120371253968
1.4749445231345744,-0.23606712086976459
0.315656946834613,-0.03956302678004615
0.044993210111727445,-0.12255300533854831
0.18089179633241606,0.030106212158644913
0.18043760646100473,0.029653902873962683
0.1795292262369052,0.02874928382531392
0.1777124663662385,0.026940046303157553
0.17589570611055017,0.025130808397573718
-0.3018058280047418,0.17392802875920033
-0.31683812570953096,0.1738183298614663
-0.31683812570953096,0.1738183298614663
-0.2946478744810791,0.18326183628994433
-0.31506091765730143,0.17555386671091924
-0.3283160048409087,0.17717970435980224
-0.3216828186979756,0.16899369646904927
-0.3216828186979756,0.16899369646904927
-0.29949256746952385,0.1784372028975272
-0.18912368559301004,0.12812245813757137
-0.18735663897502047,0.12123501028383785
-0.15847515836494383,0.1515317200582843
-0.15973609748071516,0.14162880927784385
-0.18695092787210668,0.13121636791249316
-0.18518387772868047,0.12432892098027777
-0.15345797665947197,0.15511684372100112
-0.1547189125685973,0.14521393380702582
-0.19769865280100188,0.14611643011152012
-0.2529281637412158,0.15289075131908236
-0.21274981231836892,0.6293239280695079
-0.13338053251824758,0.7273814887018043
-0.05401126231701582,0.8254390333097528
-0.13952448690717703,0.726320466949001
-0.12621258624792367,0.7286193473241668
-0.13338053251824758,0.7273814887018043
-0.13338053251824758,0.7273814887018043
-0.13338053251824758,0.7273814887018043
-0.2815177150014065,-0.3322498838973053
-0.2815177150014065,-0.3322498838973053
-0.2815177150014065,-0.3322498838973053
-0.3014483808817123,0.18009414373529284
0.31862863522791374,0.10403696327065821
-0.2361771053292737,0.1720881234267268
-0.07265672525994378,0.03990443961515349
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4962117641166945,1.1434194048917723
0.4796429069664546,1.145451701728502
0.46074071041294395,1.0855323954261942
0.5051005890952289,1.1449544482957528
0.4962117641166945,1.1434194048917723
0.5163843795301881,1.2176506251013683
0.519145852335101,1.2173119093773295
0.519145852335101,1.2173119093773295
0.519145852335101,1.2173119093773295
0.519145852335101,1.2173119093773295
0.5163843795301881,1.2176506251013683
0.519145852335101,1.2173119093773295
0.5429844212126832,1.249560216980513
-0.20378878866116723,0.7443281124009405
-0.20621113515538947,0.741915795704732
-0.20863348164961187,0.7395034790085239
0.1290110268983031,0.6708416749154659
0.12803639515488266,0.6709612209403466
0.13973205471932296,0.6695266589955637
0.1524023639633968,0.6679725488258861
0.16409803318579808,0.6665379856964804
0.1767683175951153,0.6649838785729753
0.16409803318579808,0.6665379856964804
0.16409803318579808,0.6665379856964804
0.16409803318579808,0.6665379856964804
0.10951825819815171,0.6732326118285683
0.05813465392899328,-0.016644274402852134
0.08575911835521491,-0.04192497548951106
0.34806687445633605,0.3326559108529984
0.37609538884146887,0.33749625659432836
0.11167851946287635,-0.006269042609084133
0.10889971542438688,-0.006748924350544542
0.10671594724312324,-0.008455375793109631
0.10743941309798731,-0.010490596827449048
0.1039675068159613,-0.011588671132585448
0.029988012878819897,-0.0818090987570563
0.029988012878819897,-0.0818090987570563
0.029988012878819897,-0.0818090987570563
0.08625802875709768,0.04830449448584876
0.056434355545498305,0.02198623928364124
0.06297997305844544,-0.07369698854109752
0.05687947591307241,-0.07524900373001649
0.1178688701006136,-0.02611972589504976
0.11014494166446916,-0.03459047380992493
0.10168112389500616,-0.03302832001705182
0.10895104554189297,-0.023572850749455136
0.10902375825494975,-0.024058791635567126
0.10841640102004209,-0.03488898175907996
0.10889775591850989,-0.034805854836944414
-0.2870069473196161,-0.04473560491873437
-0.28730974063139386,-0.04503714450576046
-0.28811718946280135,-0.045841250071163304
-0.28932836270991247,-0.047047408419267564
-0.2896705913439239,0.06512122921390114
-0.28949947702691825,0.009036910397316796
-0.28932836270991247,-0.047047408419267564
-0.288986134075901,-0.15921604605243628
-0.288986134075901,-0.15921604605243628
-0.288986134075901,-0.15921604605243628
-0.288986134075901,-0.15921604605243628
-0.288986134075901,-0.15921604605243628
-0.32212385326939547,-0.1551514517788107
-0.288986134075901,-0.15921604605243628
-0.2392795491132782,-0.16531293821996426
-0.18957297896437006,-0.171409828570477
-0.05079564479877307,0.1662357479715962
0.012055703445007256,-0.06492974108908132
0.012055703445007256,-0.06492974108908132
0.011904306789118354,-0.06508051088259435
0.011601513477340564,-0.06538205046962037
0.010794064645933145,-0.06618615603502329
0.00978475360667383,-0.06719128799177677
-0.3382711391020401,0.3003293992258498
-0.335243205214219,0.30334479586296526
-0.33463761859066343,0.30394787503701726
-0.3310040996193732,0.30756634931447535
-0.34277815745382534,0.28430280134450486
-0.339144637712492,0.2879212763888176
-0.33793346446538075,0.28912743473692193
-0.33308877147693616,0.29395206812933894
-0.37481628172245457,0.27320185001655817
-0.37481628172245457,0.27320185001655817
-0.37481628172245457,0.27320185001655817
-0.3489779160372435,0.2989332311768684
-0.37447860581882747,0.26199988537222707
-0.35106258662783885,0.2853189498363288
-0.3217322386029751,0.2579050215303936
-0.3265769315914199,0.2530803881379765
-0.2753221632192687,0.23700949953349099
-0.2808651528386144,0.21396445355648605
-0.2995850960407651,0.3596084993302496
-0.2623040292558921,0.40822215695745956
-0.262909615494426,0.4076190781668351
-0.2910988033919323,0.35879337707437325
-0.25381773660705903,0.4074070347015833
-0.2612866382975779,0.39996905822160694
-0.254221460830252,0.40700498211059544
-0.2612866382975779,0.39996905822160694
-0.27452994382678597,0.3567610799414365
-0.29389145429617525,0.3617684513638104
-0.3310040996193732,0.30756634931447535
-0.2985677050824511,0.3513554005943971
-0.25886429180335563,0.4023813749178155
-0.298130559891021,0.35754689791230043
-0.25765311855624445,0.40358753326591984
-0.25886429180335563,0.4023813749178155
-0.20020493425692582,0.1824813002831949
-0.2026272807511481,0.18006898358698648
-0.20504962724537046,0.1776566668907779
-0.20747197373959275,0.17524435019456935
-0.22772025610556695,0.14510921513268063
-0.23014260259978928,0.1426968984364721
-0.23256494909401162,0.14028458174026356
-0.2349872955882339,0.137872265044055
-0.1751557383314271,0.2121594076151477
-0.1775780848256494,0.20974709091893914
-0.18000043131987173,0.20733477422273078
-0.18484512430831634,0.2025101408303137
-0.3984770949415531,0.39474682565365166
-0.37391140136531836,0.3067013549825681
-0.3735691727313069,0.19453271734939942
-0.3732269440972954,0.08236407971623062
-0.37288471546328383,-0.029804557916938028
-0.3626686135073066,0.20538814248233772
-0.3638797867544176,0.2041819841342335
-0.36630213324864,0.20176966743802494
-0.3687244797428623,0.19935735074181646
-0.3735691727313069,0.19453271734939942
-0.3808362122139739,0.18729576726077385
-0.38568090520241843,0.18247113386835673
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3735691727313069,0.19453271734939942
-0.3809331097310983,0.1954359604478734
-0.3794419085719563,0.19525305324002115
-0.37728796142363985,0.1949888551763699
-0.37364281446038883,0.1945417500697438
-0.36635251515705713,0.19364753919698233
-0.3617132339463339,0.19307849418964296
2.727845982285282,-1.940002562465627
2.6965573279517643,-1.9454059135913482
1.8987687312001769,-0.9164366179006878
1.8966294433309825,-1.4729871326752841
1.6358553371653328,-1.326472325086934
1.5384676627693248,-1.2430270266695582
1.4993568177258956,-1.2497812202612884
3.351842394007385,-2.290592256908715
4.415458040906891,-2.888180123836152
7.485385417369865,-4.727919694764194
7.485385417369865,-4.727919694764194
1.6185357753168113,-1.8039371957277859
2.727845982285282,-1.940002562465627
-0.13072079962986244,-0.23066770872420053
-0.08681033381611916,-0.09776879495547618
-0.18374114836429156,-0.22416435812866836
-0.1861634948585139,-0.22657667482487692
-0.20554226681229246,-0.24587520839454508
-0.20554226681229246,-0.24587520839454508
0.12390216207971895,0.5700375271320143
0.07419577167422017,0.5761346247440533
0.04934247824581328,0.5791830709439857
-0.23396437848693824,0.06892140333954357
-0.23396437848693824,0.06892140333954357
-0.23396437848693824,0.06892140333954357
-0.2671020959642097,0.07298599740266128
-0.23295506744767894,0.06992653529629707
-0.23295506744767894,0.06992653529629707
-0.23295506744767894,0.06992653529629707
-0.24123949428632066,0.07094268350166985
-0.2495239249209766,0.07195883217265256
-0.25780835365762544,0.07297498061083035
-0.24123949428632066,0.07094268350166985
-0.2495239249209766,0.07195883217265256
-0.25780835365762544,0.07297498061083035
-0.24063390766276502,0.07154576267572198
-0.24560456466498257,0.0721554472330667
-0.24229079454889904,0.07174899250304054
-0.2522321120696891,0.07296837100134193
-0.24560456452515284,0.07215545169206752
-0.2522321120696891,0.07296837100134193
-0.2522321120696891,0.07296837100134193
-0.24560456452515284,0.07215545169206752
-0.24560456452515284,0.07215545169206752
-0.21805299208738635,0.28927076940033003
-0.22030108674169985,0.28706286614856547
-0.21646570517753597,0.2908823672008016
-0.21689704621109165,0.29048370180713917
0.30036292041708984,0.12313246717006089
0.21032672773315556,0.5634517503386481
-0.037700362607657856,-0.365136881465659
0.2860192399670481,0.12065540500303469
0.3218806054464463,0.12634993596576707
0.300891669950996,-0.016988513910606202
1.351701877112669,-0.009836690355442306
1.3492795306184466,-0.012249007051650855
0.5195781728032408,0.04019188616092015
0.5171558263090186,0.03777956946471156
0.1035189970734047,0.06512136732677842
0.10109665057918236,0.06270905063056999
0.22401589194517357,-0.06593760378039454
-0.17309397462864096,-0.05267383809390604
1.162900555888873,-0.24965296004860277
0.17074222360118926,-0.12818020913378692
0.1602702442979215,-0.07112031984256253
1.1701675953715398,-0.24241600995997714
-0.17666969044566053,-0.08556748530150424
0.17074222360118926,-0.12818020913378692
0.37214029633379814,-0.1528832204776963
1.451715105530733,-0.15941901965625915
0.4831662482046039,-0.10678399658068831
0.14209832587332968,-0.0883219741040796
-0.05121300968717151,-0.07795745907797737
-0.13755692595821184,-0.0734146479168265
-0.321920628666887,0.16578455449700666
-0.32175192305826356,0.1601877632178937
-0.3213301578626447,0.14619585815131642
-0.32090838346592104,0.13220380876540944
-0.3200648357802527,0.10421988171177916
-0.31922129934599575,0.0762359007668326
-0.3158471358714033,-0.03569991623761408
-0.3124729735917384,-0.14763573325436077
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.3200648357802527,0.10421988171177916
-0.32090838346592104,0.13220380876540944
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.31922129934599575,0.0762359007668326
-0.22918512457681225,-0.043298679817305834
-0.23037217443931335,0.07354287875097736
-0.23021843498508274,0.35496960479065265
-0.23021843498508274,0.35496960479065265
-0.23021843498508274,0.35496960479065265
-0.19703658752432435,0.21578480270335026
-0.19703658752432435,0.21578480270335026
-0.04095311646257182,0.19663997324237334
-0.04095331309142519,0.1966399910592032
-0.04095331896883758,0.19663999004421148
-0.04095313786015926,0.19663997586695073
-0.04095311646257182,0.19663997324237334
-0.04095313198274394,0.19663997688194293
-0.04095313786015926,0.19663997586695073
-0.04095313786015926,0.19663997586695073
-0.04095311646257182,0.19663997324237334
-0.04095313198274394,0.19663997688194293
-0.04095313786015926,0.19663997586695073
-0.04095313786015926,0.19663997586695073
-0.04095313198274394,0.19663997688194293
-0.04095313198274394,0.19663997688194293
-0.2444115361786982,0.21790764440862884
-0.19703658752432435,0.21578480270335026
-0.10319981673284946,0.21147040912663367
0.009769645166789813,0.197613842075333
-0.3005471714961315,0.19583580292846564
-0.336005290183566,0.25843897359893186
-0.336005290183566,0.25843897359893186
-0.336005290183566,0.25843897359893186
-0.336005290183566,0.25843897359893186
-0.336005290183566,0.25843897359893186
-0.336005290183566,0.25843897359893186
-0.33617640450057173,0.3145232924155163
-0.3358341758665602,0.20235465478234757
-0.33472449813560384,0.25187299348485964
-0.3351464420371043,0.2540360887905445
-0.33558414755404575,0.25627998601385316
-0.336005290183566,0.25843897359893186
-0.3364441185047825,0.26068862687807554
-0.3370180152151987,0.2636307082207255
-0.3370175448217099,0.2920197243523044
-0.33634270504663355,0.2696325571173466
-0.3356678738645962,0.24724540451349253
-0.33516175126350645,0.2304550484174066
-0.3346556201652305,0.21366466834453243
-0.3797363984507189,0.2508868900044892
-0.35755395399265405,0.25471765674044716
-0.31699177387254185,0.2617224866470795
-0.29125029790946466,0.2661678754337048
-0.336005290183566,0.25843897359893186
-0.21667682644645467,0.12334112847838394
-0.21667682644645467,0.12334112847838394
-0.22152151943489928,0.11851649508596702
-0.22152151943489928,0.11851649508596702
-0.11726371544040498,0.11114735137021724
-0.22805451657541764,0.12137627393043432
-0.3229926233219298,0.4931422392905798
-0.2868362886661236,0.4380667224801682
-0.2507301015633047,0.38465513804884716
-0.2971532229671917,0.22319074474447625
-0.09018600759673674,0.49601311931979614
-0.0764311999856914,0.6517218715087395
-0.32245417260141807,-0.15454383152150553
0.5340711707191108,0.12780760567294375
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
0.9054833095542144,1.9423490386319717
-0.3063829822104181,0.06518975399320782
-0.1506709970980383,0.4764053331642958
-0.31538791091928425,-0.16879678805796364
0.10011216084728779,0.7362236299766488
0.6918594985491225,2.0843114526716624
-0.23512193441115345,0.11784026800423787
-0.2893632766303895,0.1049278828898282
-0.31635746773782575,0.0942740827662594
-0.3364554839442151,0.08138654377189698
-0.14615724765208063,-0.04153063951046394
0.6363895721718453,-0.14150905529341984
0.6359353822041788,-0.14196136467395884
0.6361624772602036,-0.14173520991179658
0.6363895721718453,-0.14150905529341984
0.6359353822041788,-0.14196136467395884
0.6361624655053731,-0.14173521194178101
0.6359353822041788,-0.14196136467395884
0.6361624772602036,-0.14173520991179658
0.635935370449348,-0.14196136670394324
0.635935370449348,-0.14196136670394324
0.635935370449348,-0.14196136670394324
0.6363895604170149,-0.1415090573234041
0.6363895604170149,-0.1415090573234041
0.635935370449348,-0.14196136670394324
0.6363895721718453,-0.14150905529341984
0.6359353822041788,-0.14196136467395884
0.6363895604170149,-0.1415090573234041
0.6363895721718453,-0.14150905529341984
0.6359353822041788,-0.14196136467395884
0.6361624772602036,-0.14173520991179658
0.6363895721718453,-0.14150905529341984
0.6361624772602036,-0.14173520991179658
0.635935370449348,-0.14196136670394324
