,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,0.6529248,0.542526,-0.67100674,2.9079716,-2.9976287,-3.1375017,0.56482124,3.1091673,3.9440236,1.6511456,3.7616212,-1.6721909,-0.39265257,7.967179,-2.5137484,-1.2901123,3.8398092,-1.3332134,0.8635919,0.74227583,-1.9629828,0.96308947,2.8853974,-2.5288627,-3.5690026,-3.2813497,-2.7257292,3.7879875,-4.988499,1.180984,0.6991816,0.63456744,2.0709743,0.84984624,2.1784534,5.7699685,4.027446,-3.6638825,-7.183809,-0.22129865,-4.4406486,1.3281722,2.0072308,2.941529,-1.8347075,1.5556169,1.5023562,-1.5267327,-0.55260634,-4.8266044,1.4022914,-2.963143,-1.3090189,-0.15658171,-4.4593678,-3.4013593,6.7569394,-2.1182287,0.07350907,-2.6328611,-3.8970728,-3.658461,5.482549,0.76400876
21,5.9588556,-0.7239398,1.0704947,-6.348019,-2.7292933,-4.5448794,-4.285774,-4.324396,8.626416,7.4009204,-0.4384014,4.1479692,4.164859,0.6588276,4.4483633,5.520847,3.5934968,6.7606277,1.4144381,1.5154846,-1.6683886,-3.5324667,1.8568883,0.948632,-3.279799,3.0076568,10.645942,1.9041625,-6.4091234,-0.53552884,-4.495393,0.8800306,-3.1783981,5.4418764,-0.3987749,1.1859317,3.068388,-4.685564,-1.1401873,-9.912268,-6.419664,-5.9388347,0.8245304,0.62253904,-4.8502536,1.5078865,-1.0184506,-2.2645488,-0.88766325,-8.885472,2.355913,-2.1992822,2.8466618,-1.9317847,-0.18428776,1.5284503,3.9392886,2.8710258,8.789933,-11.14543,10.086219,-0.87789017,-1.169375,-9.476495
22,4.5636487,3.0816734,2.1353645,-3.2930968,-8.535788,1.2664506,1.0228063,0.434913,3.620498,7.522252,3.4884784,-2.6984766,4.5100975,1.7530606,1.8240366,-3.4186015,5.9322915,0.5574973,-0.33267078,0.8965484,-2.4667559,-5.20564,-0.14768726,-1.4330082,-0.91467386,2.3944662,4.134352,-3.5253217,-0.68633056,-1.4311914,-3.35843,2.8848784,0.94152707,7.8916883,3.5579875,1.0418082,-2.335786,2.3027186,1.0564888,-4.8238707,-7.048065,-1.9105127,0.7253324,1.1615958,-1.2553797,6.243061,0.19005886,-2.100603,-0.044760335,0.30087417,-1.0541749,-2.313639,-2.484346,-0.13973273,-0.92598295,1.216321,-3.0016031,0.19390863,2.1775098,-0.83306617,0.6945582,-1.9592043,3.9280934,-1.2817965
23,1.1373198,2.350786,2.6295035,6.9905334,2.3922923,5.2915564,0.38365692,0.35423312,-0.046978295,7.2930956,0.7509127,6.165977,2.1425703,7.340571,0.49231267,-0.049919486,9.946085,0.90400183,-0.8130052,11.790869,0.58573484,1.5009211,-1.1207316,-6.8745317,1.6672423,-5.463979,-2.90306,14.29565,-4.0309653,5.831039,-0.72897345,-6.7725987,3.9062386,3.7081864,0.19585109,2.0042057,5.7588863,-3.6889822,-5.178134,-5.7562838,2.2770534,-2.3330348,0.37464428,-2.1834238,-2.9938557,9.309006,4.5869517,0.5097552,0.28458843,-0.7668036,1.8643452,0.5665768,-2.2759318,-2.94555,-3.712937,1.3735182,4.650108,-0.9834752,-2.8417287,-8.835313,0.48525792,-0.09353711,4.1345854,-2.0528016
24,1.5169708,-2.7777321,-3.2929056,3.7173405,-8.3946085,-6.0112615,-3.8795893,4.9044065,-3.3931332,-7.1580606,10.604868,-3.8843846,-5.1877465,1.3638487,5.144229,-7.3194366,-6.220983,1.6941255,3.8490865,-4.8862247,3.0575192,-6.741806,-3.2188988,-2.7215006,-0.7160618,7.790354,0.77392673,-7.7013083,-1.2922992,-5.2454906,4.4420414,4.4233866,3.2252445,5.8920736,-2.513986,-1.8919325,-2.743921,7.536581,0.078611985,-2.425694,0.030495465,6.042447,-2.8302302,-3.5764067,-1.9022276,-1.522086,-6.553948,-1.133281,3.6406903,-4.170487,-3.57858,-3.8930752,-0.39851898,-1.5398821,-5.726951,1.4002074,0.5496936,4.400042,-5.773883,-0.51046115,-9.989043,-2.4980733,5.031666,4.9994836
25,-1.6144716,-0.62000453,2.597098,5.822187,2.716989,-0.8895261,2.638416,-0.8633704,-3.4872878,6.613115,-0.4125775,-0.37622195,2.547,6.944236,-2.5035305,-1.5024136,9.192641,-4.488363,2.5646698,11.142373,1.3577386,-3.914705,-1.3199062,-3.1344793,-1.3876586,-5.657089,-1.9055554,4.3281417,-2.6261587,4.691276,-0.19342837,-3.2821984,2.4382677,2.6521742,3.592969,1.7458277,3.1132548,-2.787412,-2.2126143,-0.16774485,-5.5676146,4.068245,1.8580217,-0.00492537,-0.12301406,5.0568995,4.802615,-2.4494026,-1.8076324,-3.081084,-4.1214623,2.8817992,-3.470292,0.102096006,-6.037836,-3.3178356,1.7875584,-4.7056956,-1.7722334,-2.1004024,0.43316013,0.9660458,3.3419392,-0.27103537
26,-1.3643095,-0.9319886,-6.446557,12.2389765,2.0747185,3.3244746,4.935025,1.799222,3.0875502,4.6824784,7.7518806,-0.6445506,-7.6801834,6.212741,8.540641,7.004621,-9.78199,2.851721,2.973764,5.6462283,-1.762973,0.97110474,-3.4685297,-4.057637,-1.8816006,-3.3672254,0.87057614,1.9665407,2.3515987,0.68733776,2.8007617,-6.944361,3.1120508,4.681088,-10.612311,-5.295501,9.708793,2.4118369,-5.1238475,-3.2958236,-5.735789,1.483727,-1.2563777,-4.496216,3.8619456,2.7720864,7.0443807,5.345273,9.818729,-12.143811,-1.0674587,-2.1176543,11.094448,-3.1071396,-1.0296196,1.4490784,4.7844353,0.79150474,5.175773,-11.022811,-3.0288758,3.2382371,2.6201327,4.316538
27,0.81545377,1.6335937,3.7510533,4.514574,-2.7517152,-0.5393597,-0.6923126,1.4996468,-2.2279813,3.9577725,0.48286176,-1.4829379,2.9730492,3.883738,-3.3282363,-2.7674594,5.740605,-4.0066333,0.8713045,2.5607924,0.23756719,-4.651168,0.10129315,-0.43355188,-1.4727128,-1.8924961,-0.0006724298,0.38041124,-1.3146552,0.7832146,0.8811776,0.8630628,2.9728746,3.9514697,4.157418,2.2966814,1.5761287,-2.0710125,-3.027171,0.41459262,-2.9237964,4.798171,1.848907,-0.92713356,-1.276845,4.1793923,3.1750681,-3.7567987,-5.3814096,1.5210131,-2.82252,-0.7072086,-3.0915391,-2.2103207,-5.089944,-2.0865436,0.40118253,-0.88150215,-2.510352,0.019371979,-2.112369,-1.217863,3.8512175,0.011117997
28,-0.35686696,-1.5254052,-2.4547367,3.0551255,-2.6601365,-1.3327384,-4.8888607,-3.06135,-6.546537,7.257275,4.305315,1.5314862,2.742782,0.580097,2.5261793,-0.09756827,3.4184694,4.8179507,2.8431835,2.9945471,6.35903,-9.281771,-7.5515733,-2.5032191,-1.551352,2.378251,3.3980296,4.4452295,-2.8741097,7.1904197,5.4592943,-4.7235503,0.5884835,7.536956,-5.594108,3.9841056,1.1314522,3.2257378,-5.8091974,2.2110624,-0.45611233,-6.7006583,-1.1650052,-2.1158319,-4.6524463,4.8264384,5.1376147,-1.5464227,10.861636,-2.1509655,-2.194176,-2.8662417,3.524072,0.8692627,2.6667485,1.4733747,-0.9541153,0.41921893,1.6519278,-9.926531,6.7023463,-0.6883287,3.236977,-0.9728285
29,3.9200969,-3.446338,-15.58149,4.6388817,-1.3908714,-0.46015695,7.5167284,-2.6647134,-1.6743288,13.174605,16.926216,-7.0079436,2.649116,4.0075436,6.0922694,6.76631,8.663887,3.9565384,-2.2163782,8.158483,0.76371753,-9.35447,-14.27444,-5.9040346,-4.01669,0.69972885,8.398563,6.2731586,-5.2698383,8.427708,0.9072903,-12.718354,-4.680314,18.45593,-5.52115,8.548256,-2.898702,11.715955,-2.834905,-4.5093446,-2.3001518,-8.532524,-8.7663765,-0.9369242,1.2080755,3.9029384,4.2106547,4.136127,20.057396,-8.256527,-10.633258,-6.5902514,2.3236372,9.746946,5.2141643,-2.9231846,-2.651676,4.0757737,3.9229062,-20.307442,6.1424346,-2.1146574,6.6011133,-2.8721454
30,-0.2354343,-1.0216027,5.8015275,2.7946951,-4.2758684,1.1632752,-2.152498,0.43977213,-5.123998,3.3239145,-1.1995137,1.6237708,2.2113292,-2.562087,-1.0099388,-3.8578029,-0.91011065,-0.5668469,1.7270975,0.3276955,1.577339,-10.276671,-3.6579301,0.47496974,2.0008354,1.9320122,5.091435,-4.8185897,1.0382806,-0.2217794,3.2413352,2.6960344,2.6233509,2.3203266,-0.92540056,-2.9518447,2.0625894,0.011418924,1.3676493,1.2265177,1.0833502,4.9925375,1.3687907,-1.6736617,1.3328308,4.0492973,1.5676261,-2.706713,-1.4322859,4.5240164,-2.7122006,-1.3803389,2.1889493,-4.523681,-2.4097264,0.038070112,-5.1458735,2.124641,-3.3582923,0.69034994,1.1539872,0.8244379,1.3491806,0.023166062
31,0.17138982,-0.024986893,5.302103,1.7678988,-3.8733728,0.65970504,-1.3472339,-0.26383737,-4.793299,4.8525047,-0.80924684,1.1380856,3.1615968,-2.1469731,-1.6683067,-2.673369,1.670311,-0.233794,1.6219649,1.8772634,1.4186146,-10.849814,-3.7772572,0.6599531,1.6826427,1.2630662,5.801554,-3.1981397,-0.56031084,1.0113491,2.6559322,1.2344971,2.410049,5.445453,-0.52289134,-1.4518582,2.2329164,0.4663555,1.6570365,0.87573594,-0.5261496,3.104224,0.7712354,-2.2325234,-0.77744627,4.6375866,3.249655,-3.1809814,-1.1487539,4.524379,-3.5011013,-2.2771885,1.2521076,-3.9852648,-1.8463472,-0.73374975,-4.9324646,2.011788,-1.9527694,-2.531026,3.3797712,1.1625124,1.2853,-1.8930959
32,2.0855858,-3.519435,1.3971837,6.2841988,-5.3510313,-7.730207,-2.6373107,2.3710635,2.0196338,-6.360448,5.138215,-5.4439425,-6.971949,8.290381,1.2009635,-7.2596073,1.3138002,-1.2069601,7.1080694,-1.4675797,6.4001913,-1.9616406,5.013622,0.3271339,1.2306046,1.3136975,-3.9705694,-4.141967,-4.8891406,-0.10242689,0.4495662,7.0906296,0.22728461,5.401573,0.97638613,-0.70017475,3.3758044,1.0917065,1.4482163,-4.6929655,-5.9310727,2.1538842,2.0262067,-0.39151323,-3.776023,2.3171968,-5.6462984,-8.156852,-3.7167525,-9.539241,-0.31029645,-0.575828,-3.3373058,0.30721653,-8.460425,-2.4694088,7.906669,-3.653434,-1.3287808,0.6532522,-5.8077974,-1.4828657,5.5857277,3.8550186
33,0.465642,-0.29190657,3.7291012,3.2427027,1.4508115,0.5146091,3.3456914,-1.4033136,2.9842992,6.0396776,-3.7395294,2.3436222,0.5631687,10.279014,-3.7423425,-2.087767,8.663293,-0.82296866,3.5285444,8.399332,0.35475242,1.6319724,1.4143152,-1.383707,-0.18467432,-6.4084263,-2.7507517,7.360547,-4.6216173,5.2074804,-1.7416736,-0.6024378,-0.3475849,-1.4967407,2.7857041,2.4854672,6.574971,-6.8262296,-3.382929,-3.015142,-4.994196,0.6092443,1.5642091,2.1940334,-1.5129095,5.4533644,3.8665652,-3.4697459,-2.4609427,-7.3288903,1.4106816,1.1598794,-2.088558,-0.6417409,-4.2396564,-3.4301302,7.1298895,-4.8824825,1.6429492,-0.6621737,-0.4666083,-0.56264764,4.4096994,-1.1510432
