,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,0.5254733,-0.12426699,-2.7213533,-2.1002843,1.8863596,0.69821894,-2.3690574,0.2927513,0.48186263,-2.27938,2.1619394,-4.3586483,5.52265,-3.3253956,-5.280207,-0.4826226,-3.6353385,-0.5406393,-0.74289393,0.59863687,1.8070582,-1.3775868,0.86955714,0.9356787,-2.431425,0.9591792,2.567368,-0.8082465,5.909806,-0.92423606,1.3178674,-2.6047425,0.86611044,-0.5151925,-0.35131264,-1.02978,2.5233161,-2.8155403,-0.3402207,-2.8514714,2.7451859,-2.8024597,-0.18288803,-1.6868895,2.1699648,-0.99766445,2.3809469,-1.412851,-0.17682743,2.7615929,0.37138382,0.9417846,-0.13980058,4.3068204,-1.2998177,-2.5752604,-1.8434554,2.006204,4.256808,0.70105463,5.90772,-0.877844,-5.3494544,1.0462911
21,-9.61971,-1.1460347,-4.0535703,0.81503946,-4.2846932,-1.5941062,4.27029,-5.5213223,0.8587022,0.7526476,1.7760597,-3.2722669,-1.593584,2.9572551,-6.413795,5.7480884,-4.0797,1.7788576,-4.7670965,-0.6427001,-9.768093,-4.0452223,7.3703775,0.9544276,0.060463563,-3.73627,1.8437586,-5.08345,2.8414822,2.2697754,1.9161762,-4.955167,-9.678142,4.482362,0.6065561,-2.3147252,-1.1495255,6.6107254,-1.2496545,-3.1332965,-4.552135,1.8725965,6.2104363,0.8884023,-1.4118941,-1.8973943,-1.5689948,-5.706654,-2.6064267,-8.835099,1.5913132,6.526012,-1.220115,0.5903374,-2.7949998,-1.4091704,-3.3545566,-0.7442173,-2.9381967,-3.6807144,-5.3670855,-1.568118,0.0017663836,2.3092694
22,-0.2129088,-0.045708396,0.8099861,4.1283755,3.8683014,3.3957858,-4.803011,1.9786931,7.135144,-9.76825,7.6605873,-0.057793558,9.88466,10.823615,-6.579462,5.4883513,5.4595113,4.5860524,-10.324847,0.87927115,10.651973,-12.058114,12.467807,1.0750731,-2.5250611,9.032382,11.513747,-7.62255,4.671224,-0.7196278,11.62892,-3.4726126,-4.524196,-1.4891343,2.6117716,6.7897444,-10.306794,0.86719275,-2.9930956,-3.3933945,-0.2989518,3.5054326,10.77782,8.987749,1.4724228,-8.899855,1.440121,4.3570485,-2.3726187,-3.9883194,0.09793052,0.1237562,-2.7936502,5.8330717,4.902957,6.518089,6.2140007,12.115432,2.7984152,-6.2114205,2.9909883,-5.382738,-2.8519378,-1.6830077
23,-1.196073,0.6495806,-0.0465914,-1.2976451,2.2153783,0.28186995,-1.9990048,-0.516389,-1.6366211,2.239051,-1.9500998,-4.3129435,-0.87480044,-3.366155,1.3188661,-3.8456023,1.047496,-1.1680292,4.1950846,-0.3536736,2.5255332,-1.4011078,-0.88062084,-0.57429916,3.1484346,5.1084785,-0.086909175,-0.21438068,5.0792184,-4.3782754,1.9743029,-0.75206715,3.4090939,4.5400224,3.848539,-2.3380888,4.836093,-0.3921696,1.7912142,-0.8372513,-0.18257084,-2.5740058,5.0688586,0.64565986,1.9269261,-1.6673056,1.5707059,2.6333268,-0.715917,1.1146795,-4.097858,5.5975294,0.79074216,-0.74559706,0.17409101,-0.3559428,-0.42209628,-3.3382213,-0.7907051,-6.5085125,6.084574,0.42729524,-2.0076396,1.3923267
24,-8.509438,2.4344568,1.3380038,-6.0452743,6.706435,3.5742643,-4.9414344,5.2587495,-1.9215945,3.3322296,3.7374008,-14.559047,4.436883,-4.8641233,-5.3882217,-3.4268584,3.75253,5.0564647,7.1270313,-0.117037565,5.0730305,-7.725666,5.1672482,1.9146109,1.0460271,7.7164392,4.294182,-2.6777663,4.3773494,-8.603138,4.4194174,-3.237692,11.760369,5.8245153,7.8411746,-6.151063,3.65536,4.686393,-2.5781806,-3.562664,0.8157922,-4.966637,2.8319566,-0.8208206,0.5134332,-3.2811222,1.6849543,1.7058291,-5.992531,3.8974047,-7.0123644,10.720592,-0.105000466,4.0950217,1.3897506,-1.648207,-4.4190516,-7.4136033,1.4388143,-10.615245,6.2982736,-1.0389942,-8.866234,3.3604689
25,-1.2972326,-2.4058216,1.7329805,-0.49974424,-6.243196,-2.9340727,-2.9910195,1.374092,0.91210437,0.09690675,-1.726958,-0.21656463,-0.21617183,0.11449978,-4.80557,-0.4666497,0.34207568,2.4340656,4.1336513,1.5029753,-6.0546794,2.0698948,4.3237906,0.57609004,0.17836653,-5.2995825,-6.119589,-10.558423,3.1359873,-1.1202657,-8.628031,-0.10407777,-5.479191,0.7344965,4.798684,-1.3242402,-3.9129798,0.02890502,0.98498607,-5.7582765,2.1508937,0.23731786,-2.4608288,-9.765613,-0.11081195,-2.820122,-0.6163066,-6.6388702,3.3640947,-1.8473308,4.4083023,-0.041026503,4.1152883,-1.2903519,-1.2502606,1.2676504,2.6293209,10.193418,0.11386272,2.5329216,-0.2306523,-1.140974,-2.1635244,2.6968093
26,-6.0894914,5.500863,-3.1923683,-5.48561,-2.6103928,-4.6819754,-4.7599983,3.3715017,0.39165753,4.6515856,7.719242,-9.591351,2.5124075,5.5060806,1.1337928,0.86367863,11.92718,6.1693597,-0.69664013,-1.9631517,0.38875812,3.4218187,-0.7976781,1.5033582,0.5206502,-1.255737,-0.7618622,-1.1134845,-0.19128922,-4.8148236,3.6430535,-4.035104,8.093134,0.15977496,14.441578,1.6954076,-0.35135752,-4.398966,0.12569113,2.2137337,5.2071943,-2.72101,2.0715327,-7.201478,2.2069793,-0.53150976,1.9062631,-0.26510212,1.1964115,0.16802791,-1.8843858,1.5596207,-2.4135034,-0.52121323,6.42035,-3.424406,-10.017972,1.1474386,-5.120891,-7.464586,3.7164168,-0.26876494,-9.270082,2.65534
27,-13.305394,-2.0857399,2.6561549,1.7425225,-7.1468344,2.5435352,-0.60337114,6.412806,5.69996,-3.5159352,2.5615823,-10.859276,6.704208,11.053896,-13.2266445,-3.5196168,1.975319,1.1201054,-7.2845154,-0.79768705,1.2378491,-8.129694,10.080607,-0.15471171,-1.3452138,3.9054468,0.5544131,-0.6644541,9.458747,-6.8956566,7.8957195,-8.45974,-9.065658,2.3780825,1.5496206,-5.6492977,-4.2800903,6.464232,0.4937483,-6.439235,1.3413105,0.3713569,8.39873,-0.38110584,1.1323309,-8.764139,2.5762546,-6.6026373,0.15746617,-1.0962247,-8.506214,6.3114777,0.2884883,0.59822804,4.0273104,-2.0974154,-3.536358,13.481663,1.5948097,-5.061272,-4.601883,-3.7014885,-1.7726581,4.634693
28,-8.456107,5.4042435,0.85119355,-7.1192703,-0.8248496,3.5124593,-4.637435,0.46829322,1.0513322,1.9192102,1.6992718,-10.863503,4.7903247,6.3532877,-1.2964708,0.16753882,0.659248,-2.0110147,-1.0566441,-1.9047163,-0.43379948,-2.6375496,1.914312,-2.0493762,1.8855566,-0.9405887,4.07232,4.9011645,0.6071104,-5.8898864,3.3501978,-4.7001877,3.3990266,0.19996652,9.070211,-4.0128927,1.8573216,2.445007,-1.4414392,1.8022065,1.8716385,-0.83951235,-0.0683358,-3.4819288,0.6820545,-4.5434465,0.25348383,-2.8810778,2.8641295,-4.004491,-0.47604337,0.5688306,0.66470075,6.81274,0.3813841,-1.6583786,-6.2141128,-4.680402,-2.9755783,-4.2553043,5.384382,4.2791104,-6.306688,8.972298
29,-5.4264817,-1.571543,0.7534416,2.7641196,8.629269,4.8503923,4.4922786,4.0102854,-0.15461907,-2.0057507,5.050886,-5.855801,20.14606,9.525326,-7.072222,0.56141573,1.7333318,4.9658327,-8.365371,1.5051417,6.0773926,-2.255487,-1.6805813,1.1130068,-7.393142,7.0430403,1.9262793,3.228272,0.46879324,-0.84478,-10.441226,-0.99201965,3.2639441,-7.889372,0.2124453,3.2998,0.95848995,-0.15504731,0.14368723,-9.648445,2.735392,1.8738322,2.5252185,-2.2812803,-0.6877487,0.17968246,-2.0293024,1.3864378,1.6828333,-8.999753,1.8767687,-1.4011704,1.1201853,12.864089,16.919569,1.4689207,4.3225427,5.083982,8.071162,-0.25066864,-1.0831252,-7.0547857,-1.0846267,-5.9079466
30,0.9965845,-13.431186,-0.9526926,2.822004,-3.9209056,-3.5955026,-0.01826556,-10.069218,-3.200222,3.3875847,0.41842225,3.3991573,-2.3825712,0.84353685,2.6530547,-2.1873465,-2.4775681,0.4095775,3.4990819,0.71596634,0.37232462,1.1795971,-4.4096727,0.23440804,6.1892734,-0.77641547,-1.5553141,-1.7286466,2.4604585,-1.699286,2.49969,7.3254566,4.3379908,-0.37742776,-3.9626112,-0.91720927,4.261539,3.984033,5.559987,-13.633497,0.29733673,1.7667382,-0.64577055,0.2933645,-1.4970026,3.5827384,-6.222386,7.1440873,3.584889,0.6560663,5.7971134,-9.334792,-0.47680888,-7.853042,0.8189651,6.5891523,3.8914778,2.2653754,4.6246777,4.915436,6.178766,5.53117,5.812133,-11.059774
31,-3.7932897,-5.029395,5.304449,2.031114,3.5179858,18.664286,-9.864158,2.7936773,5.0449724,-14.101739,8.939999,15.194142,-0.62595856,-9.5778,-3.0311086,-2.7133853,-0.8147733,-3.4238899,8.285062,-0.9611751,15.600161,-17.325527,14.182104,-11.2148075,-22.359884,11.139226,18.879736,-11.093042,1.7226738,13.459496,11.785686,-3.7366762,-4.07514,-7.2390575,-15.447926,2.964217,-4.5041223,4.1683364,2.5405037,-0.79271984,10.418322,-0.41260594,-5.7990484,-7.4471316,1.3629974,-6.785888,-8.86959,14.051877,21.538424,1.4046572,-7.7235374,9.69542,13.46505,7.5257745,4.675168,3.9057066,17.252117,13.470238,4.9064,16.242115,-4.735527,-13.648206,1.5052905,-6.879151
32,-6.783338,7.206975,-1.6164341,0.21415025,6.059197,5.1860423,7.034834,2.9312887,10.963181,-5.0159354,-0.52232444,0.38194504,7.174171,10.662771,-6.518955,-0.043498695,7.6956196,-1.0575464,-13.379424,-0.12868705,6.388853,0.5622598,-4.825825,0.37135804,1.6839224,7.168577,4.6296554,-3.1215758,-4.923359,8.451315,2.3496268,2.7679083,0.54727584,4.207018,-3.2578003,-1.0779252,-5.3942657,2.0426743,-1.0451776,-4.4334283,-1.3684585,0.73666674,9.1846895,6.177026,-1.4948771,-8.303022,0.119399115,5.377397,1.0248071,-11.034689,8.892779,-6.862111,3.3541515,0.7135654,-0.28590092,8.311084,4.7745156,1.1363306,1.0519248,10.45802,-4.467179,-0.16795924,-2.1605413,-1.9720399
33,0.82653856,-2.6564624,0.7902982,-0.16188234,10.918667,-1.4142225,0.73969364,-2.8757777,1.5551158,2.2375395,0.25023982,-0.36869577,-0.0943273,-4.1517043,-4.4206595,1.0758328,5.341104,7.375513,1.6472303,-0.27837524,-4.3050127,6.133653,-1.266884,0.75643843,0.15039493,-4.3176985,1.3008449,-14.155664,0.42543676,5.648591,-9.750397,4.1264315,1.1392503,1.88743,-9.216061,1.8764589,1.3375741,-0.7240897,3.7281978,1.215594,-5.9228444,-1.6432443,1.88639,-11.3532095,-2.938975,-6.518255,-2.1078415,-0.1735538,-6.1553965,-3.0897186,11.883522,-0.54932415,-2.06333,7.5761867,-12.953932,0.9297001,12.684412,-0.98633766,1.7722005,7.3414836,-6.7262006,-3.4805424,-4.822285,11.642616
