,Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
125,LTA,-0.03221487,0.012930381,-0.12582585,-0.6397349,-0.4760622,0.08556012,-0.3689745,0.28144127,-0.39861602,-0.13638392,-0.00847165,0.11754287,0.008129487,-0.009019115,0.18196547,-0.08505159,-0.17776492,-0.24264184,0.5912072,-0.47205302,0.30995554,-0.4038025,-0.4938036,-0.64755034,0.0053290487,0.5897711,0.17217232,0.05012722,-0.38342854,-0.26726392,-0.20375331,0.012820753,-0.1510861,-0.31293786,0.039415002,-0.37480178,0.19453357,0.27158496,0.16222613,-0.22648074,-0.02250419,-0.06943378,0.17189622,0.4905093,0.0786575,0.02633526,-0.45748037,-0.10619599,0.21488002,0.30699012,-0.08843027,-0.2873263,0.22801144,0.5355904,-0.19005184,0.17881152,-0.32414684,0.46749368,-0.039875135,0.18168283,-0.24382046,0.13283463,-0.20086846,0.006939096
126,LTF,-0.06610167,-0.11584108,-0.26725262,-2.3554192,-1.4524266,0.07097289,-1.6418298,0.95834213,-1.015855,-0.28980142,0.29603174,0.2801714,-0.767463,-0.31046006,0.37886003,-0.6464696,-0.561716,-1.3764381,2.5092535,-1.6260078,1.5672791,-1.7729377,-1.8360116,-2.656641,0.36297718,2.2480657,1.0935272,-0.16769032,-1.8991532,-0.49303338,-1.0310918,0.14168401,-0.7287079,-0.9944758,0.013556464,-1.4191954,0.878746,1.1469625,0.3697202,-0.585674,0.17049305,0.3584734,0.96348614,2.228376,0.07565348,-0.18352583,-2.4356248,-1.0799989,0.49308202,1.2714202,-0.41458157,-1.5519401,1.2617233,2.3820457,0.1058003,0.59730107,-1.3222948,1.7985088,-0.6823821,0.24505812,-0.52991307,-0.17025255,-0.6801992,-0.005044432
127,LTJ,-0.0410066,-0.07172809,-0.06605652,-0.6696523,-0.19785936,-0.07614397,-0.2792348,0.4684941,-0.26830986,0.09825702,0.07739185,0.16120689,-0.035267305,-0.20031519,0.1844018,-0.35076025,-0.15690355,-0.27169108,0.59495914,-0.35720912,0.4645591,-0.52845424,-0.606961,-0.5556059,-0.081927076,0.579515,0.35927817,0.014765033,-0.5187355,-0.05930042,-0.019496597,0.0057631065,-0.029248178,-0.3422061,-0.13541041,-0.3269578,0.051195197,0.3442267,0.10293088,-0.32467166,0.10671265,0.3648048,0.31670162,0.3931085,0.08511691,-0.040364664,-0.6535422,-0.30671227,0.141449,0.29653642,-0.01513105,-0.43206233,0.2399695,0.4770326,0.05270124,0.33205193,-0.4911322,0.6284957,-0.23602307,0.18486577,-0.19043855,-0.08545081,0.012911969,0.0016501388
128,LTL,0.1073662,0.056430027,0.016391391,-0.42991567,-0.46861428,0.13333526,-0.4967477,-0.057446647,-0.34687448,-0.24127474,0.21901162,0.039472975,-0.41159007,0.09521801,0.067430384,-0.1127962,-0.18600832,-0.21258512,0.38356718,-0.3978411,0.28939065,-0.2511991,-0.42007646,-0.5330968,0.10510559,0.35642803,0.3990945,0.06609191,-0.47613215,-0.034184575,-0.48961845,0.049499985,-0.13227302,0.04828255,0.22758608,-0.252745,0.3729944,0.20557803,-0.114847235,0.028178554,0.06967904,-0.10903105,0.027574005,0.57138664,0.022698905,-0.0736181,-0.5397098,-0.13470778,-0.18177524,0.15539841,-0.0642904,-0.48232627,0.35431507,0.72052693,0.0017700898,-0.030034166,-0.24841322,0.07037053,-0.20075949,0.040990457,0.04468664,-0.07126709,-0.31457064,-0.114857994
129,LTN,0.5001784,-1.2472537,-2.6674368,-17.728848,-8.590018,3.192998,-15.035832,9.896683,-6.3541975,-2.655217,-0.85303545,1.6333493,-6.349248,-2.1537893,-0.12683147,-4.6126795,-5.1572595,-8.800399,19.410347,-10.993444,13.887834,-13.823728,-11.487368,-21.006552,5.131461,15.802114,11.868402,-0.06366292,-13.842845,-4.598262,-6.9625435,0.105017915,-3.702793,-9.0906315,-3.5856664,-8.974385,6.2350883,9.26668,3.856946,-6.699794,0.8941406,4.3197966,8.487158,20.037796,-0.26987097,-1.2571974,-16.306496,-9.1711035,5.2159166,9.844602,-4.4621263,-12.887644,8.939764,18.058681,1.523502,5.3730063,-8.99599,13.233947,-7.3294225,3.240594,-3.7747948,-0.5921807,-8.344283,2.194461
130,MAR,0.02415357,-0.06798904,-0.030895,-1.639346,-0.91656023,0.10730436,-1.301237,0.7509345,-0.77427924,-0.29494122,0.37092727,0.17787208,-1.1257044,-0.12242373,0.2038377,-0.5684766,-0.5132741,-0.8341559,1.6773576,-1.065743,1.2564234,-1.2677561,-1.4393106,-1.8984731,0.31910408,1.3426812,1.3432571,-0.054612268,-1.6312569,-0.07969681,-0.86562186,0.104702674,-0.30947822,-0.4465906,-0.011425303,-0.9250299,0.6778997,0.88533044,0.08078802,-0.47224426,0.116301484,0.38189033,0.7864272,1.7854109,0.068948165,-0.1247337,-1.8752111,-0.80908996,0.08447093,0.7570193,-0.35853666,-1.4699562,1.0752621,1.9156119,0.3643422,0.37961906,-0.9968611,1.135523,-0.84371513,0.15646154,-0.16264461,-0.32146376,-0.7252276,-0.052838694
131,MAZ,0.0070262677,-0.03931402,-0.049271148,-0.5886977,-0.38485056,0.01774468,-0.458068,0.17072581,-0.21622461,-0.089314595,0.12259193,0.037111346,-0.263018,-0.096011214,0.059210233,-0.17215964,-0.13050249,-0.40592474,0.6526252,-0.4254669,0.43720278,-0.46581787,-0.43959647,-0.7055753,0.13347967,0.58709085,0.3014705,-0.071385056,-0.5117999,-0.08175713,-0.3558222,0.04567605,-0.23140135,-0.20908187,0.03264961,-0.3519751,0.27571753,0.29650182,0.043557853,-0.07477104,0.08743476,0.1096344,0.2272268,0.6159804,-0.008913505,-0.08100777,-0.6861781,-0.34037715,0.06548262,0.32831448,-0.08928936,-0.45370957,0.3720004,0.66516966,0.072709635,0.11106883,-0.3351016,0.4044453,-0.20614985,0.004162686,-0.084518656,-0.099325135,-0.18918459,-0.017260207
132,MEI,0.09278313,0.008647903,0.08815921,-0.42782083,-0.14977448,0.016085057,-0.13738333,0.3041752,-0.33312726,-0.090157144,0.12343194,0.1005275,-0.23220176,-0.025039148,0.18691678,-0.21705815,-0.20984496,0.15744068,0.15674073,-0.22116435,0.29731563,-0.25505045,-0.48485067,-0.2549446,-0.21781915,0.065316066,0.4951286,0.13697188,-0.40749943,0.03698885,-0.08011611,-0.017425949,0.13198468,0.024018105,-0.06731635,-0.063448794,-0.010166986,0.23991564,-0.03433628,-0.26828897,0.033963718,0.1091236,0.12864795,0.17011066,0.20527326,0.15462212,-0.2928914,-0.01826728,-0.07189005,-0.011425611,0.0066488264,-0.38778436,0.17875086,0.30463433,-0.00392335,0.22547232,-0.2982932,0.28117618,-0.30018267,0.27836868,-0.067144476,-0.054086316,-0.17972977,-0.06842742
133,MEL,0.017805275,0.040249728,-0.12838852,-0.9448368,-0.66105455,0.23309277,-0.75275254,0.45097688,-0.6415704,-0.29305318,0.023989778,0.16718453,-0.3640785,0.08574285,0.17557926,-0.15936218,-0.34289354,-0.31725234,0.8762452,-0.66163975,0.566567,-0.6149001,-0.78709316,-1.0435063,0.13045447,0.766846,0.6432019,0.13546576,-0.74461514,-0.29153654,-0.41354913,0.020204835,-0.11599552,-0.34238565,0.041848775,-0.5314495,0.3812094,0.46922997,0.15737648,-0.37739983,-0.037366882,-0.05807423,0.31531155,0.9742556,0.076563366,0.0186121,-0.7837353,-0.19607893,0.16186194,0.40661764,-0.20335385,-0.6850127,0.44562984,1.022425,-0.13793127,0.23528178,-0.47950315,0.59935796,-0.27190888,0.270008,-0.22563781,0.091561,-0.49930605,0.0034127887
134,MEP,-0.24836211,0.049202535,-0.31459102,-1.047821,-0.8900024,0.14841652,-0.7241649,0.48571342,-0.6999888,-0.26720032,-0.06938874,0.2263319,-0.16673985,0.16140978,0.30250898,0.027732855,-0.24382819,-0.69296354,1.2005686,-0.8049039,0.35887662,-0.68586755,-0.85246307,-1.2781062,0.27100253,1.1573808,0.14934717,-0.029332772,-0.6824809,-0.5188847,-0.3521567,0.08525677,-0.3811941,-0.616941,0.2185928,-0.9302073,0.46283138,0.42718402,0.40038174,-0.3596112,-0.2041406,-0.31735393,0.44801503,1.051502,-0.039602764,-0.05918018,-0.8828872,-0.1377727,0.51793325,0.6718871,-0.32732975,-0.3986753,0.4522836,1.0572938,-0.2622598,0.16333528,-0.46257728,0.8509106,0.07997437,0.09246942,-0.43538535,0.27430764,-0.35331985,0.043825313
135,MER,0.05764827,-0.017503161,0.04244618,-0.1875514,-0.12818499,0.015263849,-0.16587521,0.0136277815,-0.08692013,-0.048465706,0.10965343,0.005777138,-0.15616867,-0.040960986,0.019150078,-0.11709161,-0.07350826,-0.08465926,0.15856771,-0.15899241,0.1788212,-0.14097433,-0.17800224,-0.2129288,0.007287651,0.13638708,0.20181477,0.003653728,-0.23096488,0.03399332,-0.17608874,0.015592528,-0.045142584,0.013661598,0.035321362,-0.0675448,0.11541754,0.104443856,-0.052951243,0.0013481557,0.07470892,0.07272939,0.036241494,0.21398476,0.02499395,-0.032720175,-0.27600905,-0.14059775,-0.08831891,0.05846906,0.0050149458,-0.2398596,0.16574016,0.25952855,0.05732994,0.026279934,-0.14463636,0.072017685,-0.14312434,0.006550272,0.02409334,-0.0892675,-0.089143895,-0.03939575
136,MFI,0.053455424,-0.13515063,-0.007710151,-1.8784056,-0.645473,-0.058247104,-0.8547729,1.4546218,-1.0597595,-0.1862155,0.28985557,0.45289168,-0.8447664,-0.08686711,0.55595434,-0.7733886,-0.666398,-0.20282494,1.3046446,-0.93308884,1.1629575,-1.3147769,-1.8723809,-1.4681064,-0.24479711,0.98497313,1.5115682,0.22680251,-1.6814544,0.007433318,-0.2722776,-0.038119324,0.10682516,-0.464579,-0.22725707,-0.8350795,0.18295431,0.8724442,0.14005663,-1.0743955,0.03345025,0.49764886,0.96179664,1.1581212,0.37509224,0.14506933,-1.5367081,-0.46324354,0.26129094,0.5452692,-0.18236431,-1.3823829,0.84013796,1.4144334,0.2549574,0.79541886,-1.2008767,1.427164,-1.0296233,0.6768962,-0.39843926,-0.16895682,-0.55524236,-0.105570555
137,MFS,-0.05376433,0.0060376558,-0.07820382,-0.37590858,-0.29717645,0.045812473,-0.25763685,0.15770003,-0.2381948,-0.08363,0.007281403,0.07464347,-0.07621497,0.021999907,0.103134386,-0.040093675,-0.09542253,-0.22817528,0.40674922,-0.29254216,0.1683119,-0.25257185,-0.31607386,-0.4436801,0.065899014,0.39046893,0.108173996,-0.0034962646,-0.27525666,-0.14850153,-0.1412902,0.029816277,-0.12199358,-0.18766516,0.066762984,-0.2943353,0.16288699,0.16808824,0.11099841,-0.1150987,-0.029444855,-0.05449732,0.14136828,0.36828142,0.003171162,-0.02188227,-0.35504684,-0.0895403,0.12455195,0.21588498,-0.08561007,-0.19678421,0.17845584,0.3876833,-0.07240644,0.07330725,-0.1916618,0.2942231,-0.018680545,0.03945829,-0.13084874,0.049798686,-0.11481904,0.0011858193
138,MON,-0.026011705,-0.0069012656,-0.045906592,-0.17944518,-0.12610108,0.017164469,-0.11701356,0.09840868,-0.09594261,-0.03424005,-0.008935766,0.035308618,-0.024401927,0.009081145,0.03816362,-0.017591706,-0.043869343,-0.101759195,0.1903289,-0.1235551,0.08166081,-0.123201646,-0.1388263,-0.1985987,0.03804523,0.18241538,0.04032669,-0.0024700009,-0.12130455,-0.06782912,-0.05373725,0.004923124,-0.0579153,-0.10104124,0.015599012,-0.13565916,0.06448934,0.067015715,0.055809375,-0.06672451,-0.019626686,-0.019332672,0.08119265,0.16421546,-0.00019241213,-0.014379552,-0.146691,-0.04692736,0.083224304,0.10846274,-0.04050204,-0.08045524,0.078094006,0.15971015,-0.02176495,0.03861303,-0.087680966,0.13917042,-0.019097285,0.021615444,-0.06596469,0.030503396,-0.05697151,0.006943624
139,MOR,-0.048590545,0.003642335,-0.08731046,-0.5142044,-0.36606336,0.027363073,-0.31364906,0.22231464,-0.30348647,-0.0928759,0.0432649,0.09951383,-0.11172734,0.004464363,0.14916772,-0.08702422,-0.12835318,-0.26499733,0.50993365,-0.36798918,0.24451427,-0.34719202,-0.43860295,-0.5470294,0.043479953,0.48294637,0.16488573,-0.0016240085,-0.3752641,-0.15669267,-0.18291102,0.031988863,-0.14688596,-0.22056168,0.06606952,-0.35757655,0.18226822,0.22448859,0.110146776,-0.15939386,-0.015156999,-0.036693588,0.19195198,0.42932752,0.029244846,-0.014024178,-0.4630407,-0.11983668,0.14698216,0.2655704,-0.09314373,-0.26619908,0.23423561,0.48726338,-0.06431768,0.12129897,-0.27238885,0.3907922,-0.06587428,0.08441132,-0.16096525,0.042184144,-0.13585663,-0.014545236
140,MOZ,0.227269,0.11236755,-0.05320625,-1.5559812,-1.4307709,0.32154337,-1.4944339,0.10084193,-1.0511714,-0.5975478,0.53232074,0.16562384,-0.98210037,0.115609944,0.26708758,-0.40931398,-0.55500436,-0.7868984,1.4706117,-1.3138978,1.0206068,-0.9867407,-1.3771745,-1.8233999,0.28486663,1.3766862,1.102183,0.12842534,-1.4689556,-0.25506344,-1.3156917,0.14010555,-0.46050146,-0.18659899,0.49514917,-0.89080435,1.0291075,0.74133414,-0.14352363,-0.09475209,0.19915718,-0.16429737,0.25556687,1.7783495,0.09117319,-0.19536643,-1.746222,-0.53233683,-0.25662792,0.6619375,-0.23254232,-1.3981854,1.048048,2.1571522,-0.051030405,0.10708997,-0.8852273,0.6161629,-0.55218464,0.20572455,-0.07521424,-0.14143914,-0.8476101,-0.24324411
141,MRT,0.0032201519,-0.00895792,-0.048931006,-0.4370082,-0.3196727,0.040417407,-0.3331799,0.12892185,-0.22131284,-0.0846697,0.06785965,0.052267395,-0.13748387,-0.03486583,0.07567056,-0.11238464,-0.11542512,-0.2572249,0.457187,-0.33856472,0.27606326,-0.31048438,-0.34361896,-0.5050893,0.073293746,0.42775032,0.20096307,-0.013164715,-0.3526795,-0.107922934,-0.23552562,0.03156681,-0.1426351,-0.16818447,0.04923925,-0.26770753,0.20509216,0.20724677,0.054889206,-0.082099564,0.038373075,0.02514039,0.13750789,0.43973514,0.010435101,-0.048322864,-0.45899412,-0.18668675,0.05901244,0.23160112,-0.06976866,-0.29853743,0.2431383,0.48040122,-0.015902134,0.08533672,-0.24520266,0.29215497,-0.105144575,0.043142986,-0.09290214,-0.015542134,-0.14720255,-0.011433592
142,MSE,0.4298345,0.05885627,0.16410947,-2.0834305,-0.89381015,0.3209452,-1.2950541,1.3416592,-1.4908016,-0.3664514,0.42310408,0.4273913,-0.9346436,-0.19941999,0.508257,-1.1059124,-1.0288827,0.30106065,1.2256061,-1.1439092,1.7355275,-1.312779,-2.0902393,-1.5646406,-0.50519675,0.94258934,2.4283044,0.6736035,-1.8853079,-0.054228056,-0.5855496,-0.10617872,0.60122967,-0.35059738,-0.44403398,-0.34702268,0.29153284,1.1582863,-0.13718942,-1.2010348,0.1935861,0.7879899,0.5819911,1.48434,0.7541951,0.31541213,-1.5457673,-0.4462333,-0.27450794,0.28709576,-0.12182668,-1.9899064,0.8551324,1.8907562,0.009973454,0.9859652,-1.4932739,1.252536,-1.3702053,1.2289808,-0.26714942,-0.15779485,-1.0643717,-0.15629219
143,MSO,-0.10648838,-0.01252046,-0.117014654,-0.5778275,-0.3997802,0.037403684,-0.35606927,0.29924327,-0.32458395,-0.09132237,-0.00635923,0.111399725,-0.11283043,-0.00050848693,0.15441446,-0.07206592,-0.13234441,-0.35912803,0.64174044,-0.4211515,0.27369973,-0.4141729,-0.47935405,-0.67970914,0.09664063,0.5933826,0.1624473,-0.035184193,-0.4254907,-0.21146376,-0.16667628,0.043704815,-0.18496273,-0.31582198,0.05037345,-0.45207065,0.20581174,0.26776084,0.19700333,-0.2054237,-0.050975222,-0.031047972,0.26725408,0.5456511,0.0036740208,-0.020346323,-0.5511456,-0.16761687,0.23471664,0.3404814,-0.13872927,-0.28955695,0.27052426,0.5484392,-0.07197517,0.13915619,-0.29772788,0.50720567,-0.04592168,0.048940025,-0.21443966,0.05843262,-0.14833896,0.02135379
144,MTF,-0.05394796,-0.012535916,-0.02086959,-0.32491544,-0.17005679,0.060504917,-0.25264642,0.27280855,-0.24595337,-0.093010895,0.03009516,0.08658,-0.29394007,0.078689806,0.07663448,-0.08727241,-0.13514288,-0.13754095,0.30627182,-0.1970707,0.19898802,-0.24324048,-0.36551368,-0.37914157,0.08788456,0.24456245,0.35368484,0.041123755,-0.37093538,-0.004013505,-0.097415365,0.01681845,0.021857476,-0.09398288,0.03581891,-0.2562409,0.13502496,0.17802423,0.057567924,-0.19363953,-0.05203826,0.04229087,0.21534489,0.39868233,-0.0051952796,-0.028993158,-0.37297592,-0.09445133,0.03153521,0.13000931,-0.085386164,-0.34912917,0.21719196,0.4052419,0.053002637,0.07249273,-0.21618645,0.24040568,-0.1738367,0.020132244,-0.053735796,-0.033227757,-0.17434072,-0.008589978
145,MTN,-0.18835342,0.04272746,-0.2753324,-0.9041361,-0.7422346,0.09148303,-0.6097436,0.39814988,-0.56845033,-0.18652087,-0.041749846,0.17936607,-0.08037315,0.076447636,0.24739486,-0.014799295,-0.19655961,-0.5817115,1.0189124,-0.6715731,0.35212103,-0.59928375,-0.70209116,-1.0465435,0.2062043,1.003801,0.11946076,-0.029587148,-0.54259515,-0.4267144,-0.2991231,0.064359926,-0.30636713,-0.5482404,0.13773058,-0.73001724,0.3681975,0.3682439,0.30353,-0.29443914,-0.13583052,-0.19751734,0.35667035,0.8402173,-0.02062693,-0.062080424,-0.72509474,-0.14153872,0.42522034,0.57011133,-0.25435516,-0.32086504,0.35238194,0.87300897,-0.21818833,0.16916205,-0.41145897,0.7212538,0.06739926,0.11595216,-0.3669985,0.23118767,-0.27226394,0.040298242
146,MTT,-0.10400986,0.019234035,-0.13942058,-0.55273724,-0.4403137,0.07267754,-0.34845594,0.2694088,-0.3729919,-0.13363576,-0.024955565,0.12416462,-0.07647223,0.06661121,0.1734096,-0.016764427,-0.13977812,-0.30722734,0.5845194,-0.4174251,0.20079051,-0.3564222,-0.46366102,-0.63437814,0.088389575,0.5609887,0.11416211,0.006213334,-0.36759463,-0.25121987,-0.16555597,0.036893122,-0.16998455,-0.29635996,0.0972509,-0.45042318,0.2131472,0.23143993,0.19498937,-0.20546274,-0.085308984,-0.13685694,0.22062194,0.50707394,0.009054028,-0.0072494,-0.45450503,-0.068964586,0.24153237,0.31809852,-0.14219593,-0.23001896,0.23019499,0.5254598,-0.14212538,0.11247458,-0.25927925,0.4461705,0.011098833,0.081777506,-0.22541472,0.12737995,-0.17371684,0.012968312
147,MTW,-0.08846831,-0.025102647,-0.09275842,-0.5323346,-0.25170836,0.049257483,-0.2310209,0.4421039,-0.3531777,-0.026051266,-0.042685803,0.16888921,0.0011381508,-0.02246179,0.18804035,-0.16144216,-0.17045358,-0.15936492,0.464872,-0.31971854,0.28012997,-0.36943522,-0.5195946,-0.49015737,-0.0535,0.46784258,0.26986057,0.08597167,-0.3937598,-0.16422793,0.024436511,-0.0061026257,0.006981304,-0.30663076,-0.04481846,-0.33940133,0.061726578,0.25968525,0.18248439,-0.3438384,-0.03890174,0.10650321,0.24671558,0.3773134,0.08798246,0.027626116,-0.4308111,-0.105297334,0.19508356,0.2288529,-0.05059385,-0.32485086,0.16626924,0.3892576,-0.10718493,0.239804,-0.3545178,0.5070874,-0.10723019,0.17299892,-0.22401361,0.062154803,-0.08713249,0.013886775
148,MVY,0.072673604,-0.069924116,0.02416534,-0.39870766,-0.15361588,0.09698968,-0.22821926,0.26030245,-0.18900661,-0.074384876,-0.0003801912,0.060597874,-0.062967375,-0.0786564,0.06009986,-0.18268728,-0.1626108,-0.048351236,0.28765634,-0.29832503,0.30917203,-0.2862001,-0.3127542,-0.40333185,-0.04079608,0.23928523,0.3490749,0.07466083,-0.35361788,-0.06721019,-0.110411055,-0.01679211,-0.009474758,-0.12869987,-0.068161614,-0.12991296,0.09359165,0.22124499,0.07894686,-0.19551255,0.084341735,0.14559284,0.123516455,0.36283424,0.06349875,0.0181352,-0.3784917,-0.2080567,0.024000304,0.1216673,0.015686654,-0.3782474,0.20859721,0.3257707,-0.036770307,0.16908157,-0.2646775,0.28125873,-0.21721694,0.118848324,-0.1004941,-0.039746683,-0.15629688,0.026837124
149,MWF,0.012342102,-0.79254884,-1.7599006,-13.450969,-8.769359,0.37818465,-9.942046,4.8256593,-5.5628934,-1.7053936,1.9397995,1.4056696,-3.8259451,-1.9552306,1.6963469,-3.9298823,-3.2125902,-8.169954,14.322356,-9.495528,9.215026,-10.084312,-10.017074,-14.921912,2.5234342,13.366383,5.9205103,-0.9366913,-10.528317,-2.686462,-6.6673217,0.6923669,-4.356645,-5.884381,0.3104621,-7.707142,5.56258,6.099062,1.4969935,-2.7842047,1.3315506,2.2568717,4.9938083,12.8884735,0.21352603,-1.8463472,-13.747895,-6.695695,2.5408082,7.457984,-2.0531936,-8.8021,7.1897388,13.751533,0.7018576,3.0321057,-7.638431,9.306534,-3.8704424,1.2518148,-2.7875626,-0.78944683,-4.0896993,-0.08958925
150,MWW,-0.062712334,0.015085293,-0.2069883,-2.3601995,-1.2849736,0.10964878,-1.0100646,1.3394096,-1.5579364,-0.18750651,0.14420483,0.57628345,-0.025507472,-0.31639007,0.8886202,-0.78084576,-0.71472967,-0.55114853,1.8923861,-1.5576707,1.3508319,-1.574472,-2.189419,-2.058304,-0.52118385,1.8538963,1.2087716,0.32090357,-1.655625,-0.64780515,-0.32141772,0.043854117,-0.092340335,-0.9939513,-0.13931577,-1.1215584,0.33095416,1.2485571,0.47542945,-1.1241782,0.1318493,0.40694386,0.6842536,1.4086342,0.53966784,0.2946112,-1.9042839,-0.4473364,0.4229934,0.8160821,-0.0965398,-1.407588,0.7440958,1.7999182,-0.57236975,1.0532455,-1.4874479,2.012687,-0.45472616,0.9388439,-0.83415157,0.13925362,-0.3758491,-0.0781059
151,NAB,0.0008113752,-0.050603155,-0.063408636,-0.19013622,-0.050275598,0.014731128,-0.18414328,0.111248754,0.0424484,0.0061006406,-0.027726138,-0.014462005,-0.04018301,-0.07597296,-0.07189168,-0.045622464,-0.015249148,-0.18290061,0.26257554,-0.08444922,0.20200677,-0.1966492,-0.044762462,-0.24804638,0.12453723,0.23467067,0.07913322,-0.05060859,-0.121863544,-0.033092257,-0.09659857,-0.012010709,-0.101215936,-0.14602828,-0.08661459,-0.092310935,0.06902449,0.091235556,0.03409712,-0.040084403,0.046858687,0.11328972,0.12415272,0.23808748,-0.056909233,-0.06439502,-0.19155604,-0.19355261,0.102671556,0.16140445,-0.036436148,-0.13618837,0.10353632,0.17686053,0.07545459,0.052615575,-0.08298872,0.14264812,-0.09543181,-0.016689224,-0.024891512,-0.033538923,-0.0705447,0.04911838
152,NAT,-0.0010695902,-0.0211922,-0.053575322,-0.2546351,-0.14472355,0.01217796,-0.15964295,0.1311883,-0.09277816,-0.029538358,-0.0035988407,0.031586204,-0.013537132,-0.031541307,0.030264733,-0.05407823,-0.058603894,-0.117742896,0.24906173,-0.15889771,0.15556431,-0.18288788,-0.16391326,-0.25169542,0.03690124,0.23500858,0.072393544,-0.0047895415,-0.15587159,-0.07352586,-0.08338078,-0.00413559,-0.07479371,-0.13512026,-0.022226179,-0.1336909,0.06951237,0.096405275,0.050634287,-0.08381158,0.009520159,0.026259279,0.10076108,0.20059349,0.009416151,-0.019369414,-0.1884568,-0.09844182,0.100422576,0.14151374,-0.03562432,-0.118244715,0.10169563,0.19720894,-0.00929851,0.07350692,-0.12768997,0.18129313,-0.060620215,0.052454993,-0.07832039,0.023250453,-0.07630575,0.01508231
153,NES,-0.10939183,0.028808681,-0.18971372,-0.8387216,-0.6286151,0.094309494,-0.49622098,0.39987218,-0.5472403,-0.18546538,-0.025229221,0.17553014,-0.078044266,0.055921063,0.26232475,-0.05854026,-0.21406637,-0.3929871,0.8294287,-0.6153352,0.33548787,-0.53693044,-0.68018955,-0.8997027,0.075090766,0.7915917,0.20198897,0.02621318,-0.52725196,-0.35709536,-0.24180287,0.043644626,-0.22172414,-0.4240905,0.09753299,-0.59666085,0.27944237,0.35990176,0.25910857,-0.31327835,-0.08782747,-0.15811345,0.29891956,0.6920124,0.04410326,0.01659542,-0.64028823,-0.10271943,0.32915762,0.44069305,-0.18072796,-0.34417012,0.31821355,0.7463515,-0.22213307,0.20766139,-0.3958979,0.6584081,-0.009211512,0.18241295,-0.33293352,0.18295272,-0.25145343,0.019165015
154,NON,-0.10257714,0.021467768,-0.15515278,-0.5482293,-0.4360071,0.058856305,-0.35783657,0.25509328,-0.34628415,-0.11948747,-0.024911435,0.11094909,-0.05948627,0.050255954,0.15327547,-0.013798402,-0.12663564,-0.3226954,0.5946645,-0.40128496,0.2134333,-0.3600123,-0.4316746,-0.6215124,0.10816,0.5773432,0.09218341,-0.007417578,-0.33735082,-0.24847582,-0.17457102,0.03391827,-0.175172,-0.31371263,0.07816413,-0.43120405,0.21113668,0.22291137,0.18048498,-0.19000804,-0.08008634,-0.12018236,0.21763764,0.4960485,-0.001921725,-0.023441434,-0.43069008,-0.07930141,0.25104693,0.32978812,-0.14656846,-0.20488806,0.21558881,0.51596546,-0.1290469,0.1095462,-0.24975537,0.43304804,0.019872222,0.08210896,-0.21962658,0.13409382,-0.1715016,0.020936908
155,NPO,-0.035162535,-0.010402773,-0.031336747,-0.08874154,-0.057540495,0.068695076,-0.11744796,0.08335057,-0.046890907,-0.03237392,-0.06812024,0.008931108,-0.031236865,0.004223845,-0.02325139,0.013459735,-0.031919446,-0.09359154,0.16440102,-0.078276515,0.08082743,-0.085008815,-0.046590324,-0.194886,0.07971668,0.1336936,0.079065666,-0.004703145,-0.08323535,-0.079321355,-0.023760548,0.0054308996,-0.027568957,-0.1036644,-0.030656936,-0.09001521,0.057985123,0.075383514,0.09009037,-0.06202502,-0.028602898,0.01032254,0.069088526,0.2097778,-0.02690631,-0.0035802233,-0.11613945,-0.068872616,0.07035403,0.08305311,-0.05628083,-0.09494933,0.05738922,0.13234374,-0.02442869,0.023788776,-0.032822073,0.11264647,-0.011738762,-0.015856367,-0.043993305,0.016952109,-0.077865444,0.046439663
156,NPT,0.15724267,-0.61042416,-0.5807031,-1.7531646,-0.16710277,-0.020160804,-1.9094033,0.84861666,1.0556725,0.2879453,-0.12284283,-0.3903961,-0.5008289,-1.108613,-1.0666455,-0.60042506,0.023668168,-2.0302327,2.6652508,-0.64868647,2.262734,-2.0436313,0.0057164086,-2.4094625,1.469203,2.2859015,0.7417114,-0.77564746,-1.0982229,-0.07705042,-1.1703662,-0.12586409,-1.1777267,-1.4031681,-1.1439401,-0.6308899,0.6783632,0.87291485,0.107228085,-0.07762307,0.7627127,1.5584602,1.2715672,2.358914,-0.75965166,-0.8621811,-1.9621418,-2.369264,0.9416541,1.6999595,-0.3733005,-1.307321,1.106964,1.6769185,1.2417961,0.46091825,-0.7395,1.2441484,-1.1618154,-0.35838693,0.00871923,-0.62488353,-0.62717134,0.59706306
