zeo,osda,Si/Al_prec,Al/P_prec,Si/Ge_prec,Si/B_prec,Na/T_prec,K/T_prec,OH/T_prec,F/T_prec,H2O/T_prec,sda1/T_prec,cryst_temp_prec,cryst_time_prec
BEA,Cc1c(C)[n+](CCCCCC[n+]2c(C)c(C)n(C)c2C)c(C)n1C,0.6133333333333333,1.0,0.9266666666666666,0.9866666666666667,0.76,0.9933333333333333,0.3466666666666667,0.7866666666666666,0.84,0.20666666666666667,0.2866666666666667,0.06666666666666667
RTH,CN1CCCCC1,0.17333333333333334,0.8266666666666667,0.68,0.0,0.16666666666666666,0.9933333333333333,0.7266666666666667,0.8133333333333334,0.006666666666666667,0.22,0.09333333333333334,0.14666666666666667
ASV,CC[P+](CC)(c1ccccc1)c1ccccc1,0.6666666666666666,0.9733333333333334,0.0,0.8666666666666667,0.9066666666666666,1.0,0.08,0.48,0.7066666666666667,0.2,0.52,0.24666666666666667
RWY,NCCN(CCN)CCN,0.76,0.34,0.6133333333333333,0.56,0.9133333333333333,1.0,0.8933333333333333,0.7533333333333333,0.03333333333333333,0.05333333333333334,0.0,0.09333333333333334
MFI,CCCCC[N+]12CCC(CC1)CC2,0.88,0.6133333333333333,0.8866666666666667,0.0,0.8466666666666667,0.9266666666666666,0.5666666666666667,0.6933333333333334,0.013333333333333334,0.08666666666666667,0.3933333333333333,0.10666666666666667
NON,C[N+](C)(C)C1CCCC1,0.30666666666666664,0.2733333333333333,0.98,0.9933333333333333,0.5666666666666667,0.92,0.3466666666666667,0.8466666666666667,0.06,0.18,0.08666666666666667,0.14666666666666667
MOR,C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.04666666666666667,0.5866666666666667,0.82,0.9066666666666666,0.0,0.8866666666666667,0.09333333333333334,0.7666666666666667,0.26666666666666666,0.41333333333333333,0.3466666666666667,0.24666666666666667
MOR,C1CCC[N+]2(CC1)CCCCC2,0.013333333333333334,0.35333333333333333,0.92,0.9666666666666667,0.06,0.9533333333333334,0.14666666666666667,0.6466666666666666,0.24666666666666667,0.2733333333333333,0.2733333333333333,0.2
ANA,C[N+](C)(C)CCCC[N+](C)(C)C,0.19333333333333333,0.5333333333333333,0.8933333333333333,0.9333333333333333,0.6466666666666666,0.8533333333333334,0.13333333333333333,0.7866666666666666,0.35333333333333333,0.46,0.38666666666666666,0.3933333333333333
NON,CC1CC[N+](C)(C)CC1,0.26,0.2866666666666667,0.9533333333333334,0.96,0.5,0.9466666666666667,0.24666666666666667,0.1,0.31333333333333335,0.44,0.32666666666666666,0.04
LEV,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.05333333333333334,0.48,0.8466666666666667,0.92,0.04666666666666667,0.9733333333333334,0.6533333333333333,0.36666666666666664,0.4866666666666667,0.38,0.5266666666666666,0.02
ANA,CCCC[N+](CCCC)(CCCC)CCCC,0.02666666666666667,0.48,0.8933333333333333,0.88,0.04666666666666667,0.98,0.13333333333333333,0.8933333333333333,0.44666666666666666,0.28,0.08,0.08
TON,CCC(N)CCCN,0.18,0.46,0.4533333333333333,0.47333333333333333,0.0,0.9933333333333333,0.86,0.8866666666666667,0.03333333333333333,0.43333333333333335,0.11333333333333333,0.22666666666666666
MOR,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.05333333333333334,0.5666666666666667,0.8066666666666666,0.88,0.05333333333333334,0.9,0.08666666666666667,0.8,0.2866666666666667,0.3933333333333333,0.2733333333333333,0.22666666666666666
LEV,CC1CCCCC1N,0.37333333333333335,0.03333333333333333,0.24666666666666667,0.25333333333333335,0.76,0.9933333333333333,0.7533333333333333,0.7466666666666667,0.30666666666666664,0.41333333333333333,0.04,0.06666666666666667
MFI,C1CCNCC1,0.0,0.61,0.89,0.9,0.44,0.0,0.34,0.84,0.13,0.13,0.12,0.0
MTT,CC(C)CNCCCCCCCNCC(C)C,0.3,0.84,0.9,0.9,0.54,0.02,0.48,0.96,0.28,0.42,0.22,0.05
MFI,CCCCO,0.49,0.5,0.78,0.8,0.7,0.98,0.61,0.83,0.02,0.0,0.24,0.01
MFI,CC(C)N(C(C)C)C(C)C,0.6,0.3,0.77,0.8,0.13,0.98,0.03,0.8,0.21,0.29,0.12,0.16
MEL,NCCCCCCCN,0.03,0.54,0.79,0.8,0.0,0.88,0.55,0.87,0.29,0.09,0.17,0.05
MTT,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.05,0.59,0.91,0.95,0.7,0.9,0.12,0.85,0.34,0.29,0.6,0.03
IWV,Cc1c(C)[n+](CCCCCC[n+]2c(C)c(C)n(C)c2C)c(C)n1C,0.15,0.45,0.91,0.96,0.85,1.0,0.39,0.79,0.38,0.33,0.27,0.19
MEL,CCCC[N+]1(C)CC[N+](CCC)(CCC)CC1,0.0,0.5,0.92,0.98,0.15,1.0,0.16,0.62,0.56,0.3,0.02,0.0
MEL,CCCCCCCCN,0.45,0.36,0.73,0.76,0.18,0.93,0.02,0.83,0.23,0.02,0.21,0.14
MFI,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,0.7,0.55,0.9,0.97,0.85,0.96,0.75,0.81,0.46,0.66,0.49,0.17
MOR,C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1,0.04,0.57,0.85,0.95,0.72,0.88,0.04,0.66,0.25,0.49,0.24,0.37
MTW,CC1CC(C)C[N+](C)(C)C1,0.27,0.37,0.92,0.92,0.67,0.96,0.52,0.21,0.19,0.19,0.45,0.0
MRE,C[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)C,0.31,0.21,0.86,0.91,0.6,0.91,0.22,0.92,0.56,0.27,0.47,0.03
MTW,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1ccc([N+](C)(C)CCCCCC[N+](C)(C)Cc2ccc([N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCCCCCC)cc2)cc1,0.0,1.0,1.0,0.98,0.21,1.0,0.7,1.0,0.66,1.0,0.05,0.07
MOR,CCC[N+](C)(C)CCC,0.05,0.45,0.8,0.83,0.75,0.94,0.22,0.8,0.34,0.11,0.15,0.3
MOR,CC(C)CN(CCCCCN(CC(C)C)CC(C)C)CC(C)C,0.08,0.72,0.96,0.96,0.03,0.89,0.13,0.96,0.73,0.63,0.68,0.5
FAU,C1CCC2(C1)CCC[NH2+]2,0.56,0.73,0.95,0.95,0.07,0.95,0.01,0.97,0.2,0.08,0.43,0.04
IRR,Cc1ccc(Cn2cc[n+](C)c2)cc1,0.75,0.74,0.01,0.99,0.99,1.0,0.95,0.12,0.98,0.02,0.0,0.04
CON,CC[N+]1(CC)CCCC(C)(C)C1,0.65,0.68,0.81,0.92,0.79,0.96,0.6,0.17,0.45,0.12,0.25,0.01
PHI,C[N+](C)(C)CCO,0.21,0.7,0.9,0.93,0.03,0.88,0.17,0.9,0.5,0.26,0.43,0.09
AST,C[N+](C)(C)C,0.4,0.3,1.0,1.0,0.69,0.91,0.2,0.98,0.02,0.14,0.06,0.03
STF,CC[N+]1(CC)C[C@H](C)CC[C@@H]1C,0.71,0.73,0.88,0.94,0.82,0.97,0.58,0.94,0.25,0.11,0.25,0.28
IFU,c1ccc2c(c1)C[N+](C1CCCCC1)(C1CCCCC1)C2,0.71,0.73,0.01,0.9,0.88,1.0,0.92,0.01,0.27,0.11,0.0,0.01
SAV,CN1CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)CC1,0.67,0.07,0.44,0.45,0.77,1.0,0.8,1.0,0.67,0.74,0.03,0.4
MRE,CCCCCCCCC[N+](C)(C)C,0.69,0.5,0.86,0.87,0.76,0.0,0.08,0.84,0.28,0.49,0.35,0.14
AWW,C1N2CN3CN1CN(C2)C3,0.32,0.01,0.13,0.14,0.9,0.93,0.75,0.87,0.34,0.04,0.15,0.06
SFH,C[N+](C)(C)CC1(c2ccc(F)cc2)CCCC1,0.68,0.66,0.85,0.07,0.97,1.0,0.9,0.52,0.05,0.19,0.31,0.23
BEA,C(CCC[N+]12CCN(CC1)CC2)CC[N+]12CCN(CC1)CC2,0.43,0.43,0.96,1.0,0.73,0.92,0.4,0.2,0.54,0.5,0.52,0.04
BEA,C(CC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.42,0.43,0.86,0.96,0.71,0.92,0.4,0.74,0.4,0.11,0.4,0.01
BEA,C1CC[N+]2(CC1)CCCC2,0.38,0.41,0.93,0.96,0.63,0.99,0.37,0.18,0.24,0.14,0.27,0.02
BEA,CC(C)Cn1cc[n+](CC(C)C)c1,0.6,0.99,0.86,0.94,0.94,0.94,0.34,0.69,0.53,0.31,0.39,0.06
BEA,C[N+]1(CC2CCCCC2)CCC(CCCC2CC[N+](C)(CC3CCCCC3)CC2)CC1,0.86,0.59,1.0,1.0,0.71,1.0,0.09,0.96,0.54,0.52,0.54,0.0
BEA,c1ccc(C[N+]23CCN(CC2)CC3)cc1,0.05,0.34,0.89,0.97,0.07,0.9,0.01,0.67,0.2,0.04,0.46,0.1
SFW,CC[N+]1(C2CC(C)CC(C)(C)C2)CCCC1,0.0,0.27,0.89,0.92,0.0,0.94,0.01,0.67,0.13,0.2,0.0,0.02
CHA,C1CCCNCC1,0.33,0.01,0.91,0.91,0.68,1.0,0.76,0.86,0.05,0.0,0.16,0.1
BEC,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.71,0.74,0.0,0.96,0.93,0.94,0.61,0.4,0.62,0.38,0.57,0.12
BPH,CC[N+](C)(C)C,0.09,0.75,0.94,0.94,0.49,0.92,0.24,0.94,0.46,0.04,0.32,0.05
IFR,C1CC[N+]23CCCCC2(C1)CCCC3,0.01,0.27,0.85,0.94,0.99,1.0,0.06,0.65,0.0,0.16,0.07,0.22
FER,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.03,0.39,0.78,0.93,0.88,0.99,0.68,0.45,0.58,0.37,0.02,0.08
FER,C[N+](C)(C)CCC[N+](C)(C)C,0.51,0.6,0.88,0.91,0.04,0.92,0.13,0.9,0.25,0.46,0.37,0.23
FER,CCCCCCCCCCCCCCCC[N+](C)(C)C,0.33,0.98,0.93,0.92,0.12,0.91,0.27,1.0,0.1,0.29,0.48,0.23
MTW,c1c[n+]2cn1CCCCCCn1cc[n+](c1)CCCCCC2,0.0,0.29,0.82,0.89,0.0,0.98,0.87,0.63,0.04,0.11,0.06,0.0
FAU,C[N+]1(C)CCCCC1,0.13,0.78,0.97,0.99,0.6,1.0,0.12,0.91,0.54,0.36,0.42,0.05
FAU,C[N+](C)(CCO)CCO,0.11,0.51,0.8,0.85,0.72,0.9,0.44,0.8,0.15,0.21,0.0,0.08
AFI,C1COCCOCCOCCOCCOCCO1,0.37,0.36,0.34,0.33,0.68,0.0,0.69,0.0,0.17,0.4,0.22,0.17
ERI,CC[N+](C)(C)CCCC[N+](C)(C)CC,0.19,0.73,0.89,0.91,0.65,0.88,0.02,0.91,0.04,0.0,0.02,0.03
AFI,C[N+](C)(Cc1ccccc1F)Cc1ccccc1F,0.04,0.02,0.89,0.99,0.79,0.91,0.56,0.65,0.8,0.31,0.14,0.05
NON,C1CCC2NCCC2C1,0.53,0.38,0.48,0.48,0.86,1.0,0.86,0.79,0.02,0.11,0.0,0.03
NON,CC1CCC[N+](C)(C)C1,0.59,0.48,0.91,0.95,0.71,0.94,0.35,0.19,0.3,0.17,0.14,0.01
BPH,CC[N+](CC)(CC)Cc1cc(C[N+](CC)(CC)CC)cc(C[N+](CC)(CC)CC)c1,0.08,0.0,0.09,0.11,0.89,1.0,0.86,0.51,0.01,0.0,0.1,0.0
AFI,C[N+](CCO)(CCO)CCO,0.21,0.01,0.13,0.13,0.71,0.94,0.42,0.79,0.27,0.12,0.26,0.02
TUN,BrCCCCBr,0.0,0.53,0.94,0.95,0.75,0.98,0.43,0.85,0.1,0.05,0.19,0.09
NON,NCCCCCCN,0.24,0.41,0.59,0.64,0.82,0.01,0.17,0.79,0.0,0.06,0.26,0.12
AFI,ClCCN1CCC(C2CCN(CCCl)CC2)CC1,0.23,0.01,0.95,1.0,0.92,1.0,0.88,0.49,0.4,0.32,0.17,0.05
STO,CCC1CCCC[N+]12CCCCC2,0.78,0.74,0.88,0.92,0.12,1.0,0.0,0.64,0.0,0.1,0.3,0.06
SSY,CC[N+]1(C2CC(C)CC(C)(C)C2)CCCC1,0.66,0.68,0.8,0.0,0.06,0.98,0.2,0.56,0.24,0.24,0.4,0.02
VFI,C1=Cc2nc1c(-c1ccncc1)c1ccc([nH]1)c(-c1ccncc1)c1nc(c(-c3ccncc3)c3ccc([nH]3)c2-c2ccncc2)C=C1,0.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08,0.98,0.0,0.32
MRE,C[N+](C)(C)CCC[N+](C)(C)CCC[N+](C)(C)C,0.72,0.4,0.94,0.98,0.7,0.0,0.06,0.74,0.3,0.44,0.3,0.0
MTN,CCCCCCCCCC[N+](C)(C)C,0.34,0.28,0.86,0.88,0.1,0.78,0.18,0.86,0.1,0.1,0.14,0.02
STF,CCCNCCC,0.36,0.3,0.56,0.58,0.86,0.96,0.88,0.0,0.2,0.0,0.16,0.0
UOS,CC[NH+]1C=CN(C)C1,0.5,0.58,0.0,0.84,0.84,0.94,0.72,0.0,0.38,0.22,0.08,0.08
VET,CC1CCOC2(CC[N+](C)(C)CC2)O1,0.74,0.76,0.74,0.94,0.98,1.0,0.0,0.16,0.04,0.34,0.04,0.08
STO,C[N+](C)(C)C12CCCC1CCC2,0.88,0.56,0.88,0.94,0.14,1.0,0.02,0.76,0.18,0.08,0.0,0.02
STW,CC(C)NC(C)C,0.18,0.34,0.0,0.38,0.9,0.98,0.92,0.0,0.26,0.0,0.0,0.0
TON,CCn1cc[n+](C)c1,0.46,0.6,0.0,0.78,0.82,0.98,0.74,0.56,0.12,0.12,0.2,0.16
RTH,CCCNCCC,0.26,0.4,0.48,0.0,0.02,0.98,0.86,0.72,0.0,0.02,0.16,0.3
SOD,OCCO,0.48,0.32,0.8,0.82,0.04,0.96,0.08,0.9,0.14,0.0,0.1,0.04
PHI,NC1CCC(N)CC1,0.6,0.04,0.6,0.6,0.86,0.98,0.86,0.76,0.16,0.26,0.22,0.22
MTW,Cc1n(Cc2ccc(F)cc2)cc[n+]1C,0.5,0.54,0.82,0.96,0.92,0.98,0.64,0.48,0.5,0.58,0.12,0.12
MWW,C[N+](C)(C)C1[C@H]2CC[C@@H]1[C@@H]1CCC[C@H]21,0.72,0.66,0.92,0.0,0.66,0.96,0.38,0.02,0.22,0.08,0.24,0.04
NES,C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.06,0.48,0.88,0.98,0.74,0.96,0.56,0.3,0.3,0.36,0.1,0.02
NES,CC[N+]1(CC)CCCC(C)(C)C1,0.7,0.68,0.86,0.96,0.9,0.96,0.62,0.2,0.1,0.12,0.34,0.02
NON,CC[N+](C)(CC)CC,0.52,0.5,0.86,0.92,0.76,0.86,0.5,0.0,0.26,0.22,0.14,0.0
MTW,CC[N+]1(C2CCCCC2)CCCC1,0.0,0.62,0.0,0.0,0.76,0.98,0.68,0.54,0.0,0.06,0.0,0.0
NON,C[N+]1(CCCCC[N+]2(C)CCCCCC2)CCCCCC1,0.0,0.42,0.0,0.0,0.78,0.88,0.0,0.82,0.14,0.0,0.22,0.1
NON,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO,0.0,0.5,0.8,0.94,0.84,0.92,0.56,0.34,0.46,0.32,0.36,0.0
MTW,CC1C[N+]2(CCCCCCCC[N+]34CCN(CC3)C(C)C4)CCN1CC2,0.54,0.54,0.94,0.94,0.1,0.92,0.24,0.88,0.0,0.3,0.44,0.2
NSI,OSDA-free,0.22,0.06,0.0,0.0,0.18,0.82,0.04,0.98,0.0,1.0,0.0,0.04
MTW,CC1CC[N+]2(CCCC2)CC1,0.46,0.52,0.9,0.94,0.76,0.94,0.46,0.32,0.14,0.28,0.24,0.06
PUN,CC[N+](C)(C)C,0.12,0.66,0.12,0.1,0.6,0.92,0.12,0.88,0.22,0.42,0.14,0.12
SOD,C[N+]1(CCCCCC[N+]2(C)CCCC2)CCCC1,0.0,0.6,0.86,0.94,0.64,0.88,0.38,0.0,0.28,0.38,0.44,0.22
MTW,C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.38,0.4,0.88,0.98,0.02,0.94,0.0,0.66,0.0,0.42,0.32,0.28
PWW,Cc1cn(C)[n+](CCCC[n+]2cc(C)cn2C)c1,0.0,0.48,0.74,0.98,0.82,1.0,0.64,0.0,0.64,0.42,0.32,0.34
RTE,NC1CC2CCC1C2,0.1,0.62,0.1,0.1,0.8,1.0,0.78,0.9,0.08,0.06,0.18,0.0
SFG,CCC[N+]1(C2CCCCCCC2)CCCC1,0.0,0.66,0.0,0.0,0.86,0.98,0.58,0.6,0.0,0.02,0.3,0.0
SFH,C[N+](C)(C)CC1(c2ccccc2)CCCC1,0.02,0.72,0.02,0.02,0.92,1.0,0.8,0.62,0.0,0.1,0.0,0.0
SFN,C[N+]1(CC2(c3ccccc3)CCCC2)CCCCCCC1,0.62,0.64,0.86,0.0,0.06,0.98,0.14,0.54,0.12,0.2,0.24,0.04
SFS,CC[N+]1(CC)C(C)CCC2CCCCC21,0.02,0.62,0.04,0.08,0.84,1.0,0.74,0.6,0.0,0.1,0.28,0.0
SFV,CC[N+]1(CC)CC(C)CC(C)C1,0.0,0.28,0.74,0.74,0.04,1.0,0.04,1.0,0.1,0.0,0.0,0.0
MTT,CCNCCN(C)C,0.0,0.42,0.54,0.56,0.92,0.0,0.08,0.76,0.18,0.04,0.1,0.0
MTT,CCCCC[N+](C)(C)C,0.6,0.62,0.94,0.94,0.78,0.0,0.3,0.78,0.46,0.38,0.2,0.1
MTT,CC(C)NCCN(C)C,0.02,0.24,0.54,0.58,0.96,0.0,0.06,0.74,0.1,0.04,0.0,0.0
MRE,CCCCCC[N+](C)(C)C,0.6,0.34,0.88,0.92,0.82,0.0,0.22,0.78,0.22,0.32,0.26,0.38
ABW,C1CNCCNC1,0.32,0.32,0.2,0.2,0.68,0.98,0.64,0.68,0.36,0.02,0.0,0.02
MRE,CC(C)n1cc[n+](CCCCCCn2cc[n+](C(C)C)c2)c1,0.0,0.46,0.7,0.86,0.08,0.92,0.26,0.76,0.22,0.4,0.36,0.06
CHA,NCCCN,0.6,0.38,0.28,0.32,0.82,1.0,0.8,0.84,0.28,0.06,0.08,0.16
CGF,C1CN2CCN1CC2,0.5,0.54,0.82,0.82,0.88,0.92,0.8,0.66,0.04,0.12,0.2,0.18
CGS,C1C[NH+]2CCC1CC2,0.28,0.42,0.12,0.08,0.82,0.98,0.4,0.84,0.42,0.08,0.16,0.04
CHA,C1CNCCNCCCNCCNC1,0.84,0.2,0.46,0.46,0.74,1.0,0.88,0.9,0.0,0.46,0.08,0.1
CHA,C1CN[C@H](CN2CCCC2)C1,0.96,0.38,0.64,0.64,0.98,1.0,1.0,0.8,0.52,0.0,0.22,0.12
CHA,CCC[N+](CCC)(CCC)CCC,0.04,0.34,0.98,0.92,0.0,0.0,0.06,0.96,0.28,0.02,0.0,0.08
CHA,CC[N+]1(C)C2CCCC1CCC2,0.08,0.48,0.9,0.9,0.86,1.0,0.84,0.94,0.2,0.4,0.02,0.02
CHA,CC[N+]1(C)CC2CC1CN(C)C2,0.08,0.48,0.96,0.98,0.76,1.0,0.66,0.82,0.44,0.34,0.02,0.0
CHA,CC[N+]1(CC)CC2CCCC1CCC2,0.08,0.46,0.92,0.92,0.02,1.0,0.08,0.9,0.12,0.12,0.04,0.0
CHA,CC[NH2+]CC,0.78,0.3,0.9,0.9,0.68,1.0,0.68,1.0,0.58,0.0,0.08,0.52
CHA,CN1CCCCC1,0.64,0.0,0.18,0.18,0.82,1.0,0.9,0.88,0.0,0.0,0.26,0.12
CHA,Cc1ncc[nH]1,0.74,0.22,0.3,0.3,0.82,1.0,0.86,0.08,0.24,0.0,0.1,0.02
CTH,Cc1ccccc1C[n+]1ccn(C)c1C,0.62,0.62,0.0,0.98,0.98,0.96,0.84,0.24,0.82,0.5,0.44,0.0
BEA,CN(C)CCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCN(C)C)cc1,0.04,0.7,1.0,1.0,0.04,1.0,0.02,1.0,0.02,0.44,0.2,0.26
DOH,C[N+]12CCC(CC1)CC2,0.34,0.38,0.96,0.0,0.72,0.9,0.44,0.9,0.0,0.08,0.0,0.06
DOH,NCC1CCCO1,0.44,0.38,0.3,0.3,0.76,0.94,0.68,0.76,0.08,0.1,0.0,0.02
BEC,c1ccc2c(c1)C[N+]1(CCCCC1)C2,0.08,0.4,0.14,0.88,1.0,1.0,0.98,0.74,0.9,0.98,0.86,0.42
BEA,CC1C[N+]2(CCCC[N+]34CCN(CC3C)C(C)C4)CCN1CC2C,0.56,0.5,0.94,0.98,0.8,0.88,0.36,0.16,0.3,0.18,0.44,0.02
MOR,N,0.04,0.42,0.64,0.66,0.14,0.02,0.1,1.0,0.7,0.72,0.24,0.12
ANA,CCN(CC)CC,0.02,0.22,0.28,0.32,0.0,1.0,0.02,0.86,0.06,0.02,0.1,0.08
AEI,CC[N+]1(CC)C(C)CCCC1C,0.0,0.26,0.88,0.9,0.84,0.98,0.64,0.0,0.48,0.24,0.3,0.02
AFI,CC(C)CNCC(C)C,0.68,0.14,0.5,0.5,0.94,0.92,0.88,0.8,0.02,0.38,0.02,0.12
AFI,CC[N+]1(C)CC2CC3CC(C2)CC1C3,0.0,0.24,0.96,0.98,0.74,1.0,0.62,0.78,0.26,0.24,0.1,0.04
AFI,CN(C)C(=N)N(C)C,0.46,0.04,0.4,0.38,0.86,1.0,0.9,0.68,0.2,0.02,0.12,0.0
AFI,Cc1n(C)cc[n+]1Cc1ccccc1,0.04,0.0,0.06,0.04,0.98,0.98,0.74,0.46,0.54,0.0,0.16,0.04
AFI,Cn1cc[n+](Cc2ccccc2)c1,0.14,0.0,0.1,0.1,0.98,1.0,0.84,0.02,0.76,0.0,0.3,0.08
AFN,C[N+](C)(C)C,0.18,0.02,0.12,0.12,0.58,0.96,0.26,0.9,0.16,0.08,0.14,0.18
AFX,C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.06,0.4,0.04,0.04,0.76,0.84,0.44,0.76,0.0,0.22,0.08,0.02
AFX,C[N+]1(CCCC[N+]2(C)CCCCC2)CCCCC1,0.02,0.72,0.88,0.96,0.0,0.84,0.28,0.7,0.36,0.06,0.18,0.0
AFX,NCCCOCCOCCOCCCN,0.44,0.24,0.18,0.18,0.64,0.98,0.6,0.98,0.06,0.12,0.14,0.28
AHT,CCCCCNCCCCC,0.38,0.18,0.22,0.22,0.78,0.88,0.66,0.96,0.24,0.42,0.0,0.02
ANA,CC[N+](C)(C)C1CCCCC1,0.02,0.46,0.94,0.98,0.76,0.94,0.46,0.7,0.1,0.06,0.34,0.0
BEA,CC1C[N+]2(CCCC[N+]34CCN(CC3)C(C)C4)CCN1CC2,0.54,0.56,0.92,0.98,0.84,0.96,0.54,0.2,0.32,0.36,0.34,0.0
ANA,CC[N+](CC)(CC)CCCCCCCCCC[N+](CC)(CC)CC,0.16,0.9,0.96,0.96,0.0,0.86,0.04,0.96,0.46,0.58,0.52,0.72
ANA,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.04,0.7,0.76,0.9,0.0,0.92,0.06,0.76,0.5,0.56,0.36,0.32
APC,Fc1ccccc1CN1CCCC1,0.96,0.48,0.12,0.12,0.98,1.0,1.0,0.98,0.62,0.18,0.0,0.0
AST,C1=C(c2ccncc2)NN(c2ccncc2)N=C1c1ccncc1,0.38,0.52,0.0,0.84,0.78,1.0,0.7,0.26,0.22,0.66,0.08,0.2
AST,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.04,0.38,0.04,0.04,0.74,0.82,0.0,0.7,0.2,0.0,0.2,0.1
AST,C[N+]1(Cc2ccc(F)cc2)CCCC1,0.52,0.54,0.82,0.94,0.92,0.94,0.58,0.38,0.64,0.32,0.2,0.0
AWO,CCCNCCC,0.4,0.08,0.36,0.34,0.84,1.0,0.86,0.76,0.18,0.08,0.02,0.1
AWO,C[N+](C)(C)CCCN,0.04,0.58,0.04,0.04,0.52,0.9,0.22,0.94,0.34,0.12,0.0,0.08
AWO,NCCN,0.2,0.02,0.24,0.22,0.64,0.98,0.56,0.84,0.12,0.02,0.0,0.14
AWW,C1CCCNCC1,0.1,0.0,0.1,0.1,0.62,0.94,0.52,0.8,0.18,0.02,0.0,0.0
BEA,CC1C[N+]2(CCCCCCCC[N+]34CCN(CC3)C(C)C4)CCN1CC2,0.44,0.46,0.92,0.94,0.76,1.0,0.32,0.18,0.28,0.54,0.38,0.04
MEL,CCC[N+](CCC)(CCC)CCCCCC[N+](CCC)(CCC)CCC,0.24,0.18,1.0,1.0,0.54,0.96,0.16,0.98,0.02,0.24,0.0,0.0
ITW,Cc1cn(C)c[n+]1C,0.4,0.48,0.82,0.88,0.86,1.0,0.68,0.0,0.4,0.06,0.08,0.24
LEV,CN1CCCCC1,0.6,0.04,0.36,0.38,0.72,0.98,0.72,0.78,0.0,0.14,0.14,0.04
LOS,CCCC[N+](CCCC)(CCCC)CCCC,0.02,0.4,0.98,0.98,0.08,0.98,0.0,0.94,0.0,0.0,0.04,0.0
LTA,C1CN2CCC1CC2,0.28,0.48,0.22,0.22,0.88,0.88,0.7,0.0,0.26,0.02,0.22,0.06
LTA,C1COCCN1,0.2,0.04,0.16,0.16,0.58,0.98,0.54,0.0,0.14,0.02,0.46,0.0
LTA,CCCCN1C=CN(CC)C1C(=O)[O-],0.98,0.84,0.74,0.74,0.96,1.0,1.0,0.06,0.62,0.1,0.08,0.02
LTA,CCCC[n+]1ccccc1,0.28,0.02,0.26,0.22,0.84,0.96,0.66,0.0,0.42,0.0,0.3,0.18
LTL,CCNCC,0.02,0.4,0.66,0.68,0.76,0.0,0.0,0.98,0.3,0.04,0.26,0.14
MAZ,C[N+](C)(C)CCC[N+](C)(C)C,0.02,0.58,0.86,0.92,0.0,0.94,0.1,0.84,0.28,0.56,0.36,0.24
MEL,CC1CC(C)C[N+](C)(C)C1,0.36,0.38,0.92,0.96,0.64,0.98,0.54,0.24,0.22,0.26,0.32,0.02
MEL,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCN(C)C,0.0,0.94,1.0,0.98,0.08,1.0,0.0,1.0,0.12,0.26,0.18,0.2
MEL,NCCCCCCCCCN,0.0,0.58,0.66,0.72,0.06,0.94,0.68,0.9,0.3,0.16,0.0,0.0
MER,CC(C)(C)CC(C)(C)N,0.26,0.6,0.28,0.26,0.92,0.94,1.0,0.8,0.1,0.0,0.52,0.16
MFI,CC(C)NCCCCCNC(C)C,0.0,0.52,0.78,0.82,0.7,0.0,0.1,0.88,0.36,0.12,0.36,0.0
MFI,CC(C)NCCN,0.0,0.42,0.54,0.62,0.86,0.0,0.08,0.76,0.1,0.04,0.06,0.0
MFI,CC(C)NCCNC(C)C,0.0,0.44,0.62,0.72,0.84,0.0,0.0,0.62,0.22,0.12,0.22,0.0
MFI,CCCC[N+](CC)(CCCC)CCCC,0.54,0.42,0.98,0.98,0.52,0.98,0.14,0.0,0.14,0.54,0.04,0.0
MFI,CCN(CC)CCN,0.32,0.36,0.0,0.58,0.86,0.96,0.86,0.0,0.02,0.0,0.14,0.14
MFI,CC[N+](CC)(CC)CCCC[N+](CC)(CC)CC,0.18,0.72,0.98,0.98,0.38,0.0,0.02,0.9,0.36,0.58,0.28,0.3
MFI,OCC(CO)(CO)CO,0.0,0.24,0.7,0.72,0.94,0.92,0.78,0.76,0.14,0.18,0.04,0.06
